stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4271	2012	9	25	15	202	18	 	10241	64	 	 	97	 	 
4271	2012	9	25	16	265	4	 	10221	67	 	 	96	 	 
4271	2012	9	25	17	198	23	 	10208	69	 	 	94	 	 
4271	2012	9	25	18	197	23	 	10190	66	 	 	96	 	 
4271	2012	9	25	19	0	0	 	10176	68	 	 	96	 	 
4271	2012	9	25	20	354	9	 	10173	66	 	 	95	 	 
4271	2012	9	25	21	44	40	 	10159	72	 	 	94	 	 
4271	2012	9	25	22	75	15	 	10139	71	 	 	88	 	 
4271	2012	9	25	23	12	13	 	10116	65	 	 	97	 	 
4271	2012	9	26	0	47	26	 	10081	70	 	 	94	 	 
4271	2012	9	26	1	61	144	 	10030	118	 	 	63	 	 
4271	2012	9	26	2	63	126	 	10007	123	 	 	59	 	 
4271	2012	9	26	3	64	113	 	10002	124	 	 	64	 	 
4271	2012	9	26	4	57	157	 	9963	132	 	 	51	 	 
4271	2012	9	26	5	64	165	 	9928	144	 	 	43	 	 
4271	2012	9	26	6	66	148	 	9918	146	148	59	44	 	 
4271	2012	9	26	7	68	125	 	9925	144	 	 	48	 	 
4271	2012	9	26	8	95	85	 	9926	147	 	 	50	 	 
4271	2012	9	26	9	112	98	 	9945	145	 	 	47	 	 
4271	2012	9	26	10	226	32	 	9983	99	 	 	88	 	 
4271	2012	9	26	11	190	33	 	9998	78	 	 	99	 	 
4271	2012	9	26	12	198	106	 	10015	65	 	 	94	 	 
4271	2012	9	26	13	196	85	 	10022	64	 	 	95	 	 
4271	2012	9	26	14	191	47	 	10029	63	 	 	97	 	 
4271	2012	9	26	15	183	76	 	10036	65	 	 	93	 	 
4271	2012	9	26	16	182	58	 	10045	62	 	 	89	 	 
4271	2012	9	26	17	197	30	 	10049	55	 	 	94	 	 
4271	2012	9	26	18	189	10	 	10049	54	154	51	97	 	 
4271	2012	9	26	19	216	24	 	10053	55	 	 	95	 	 
4271	2012	9	26	20	5	8	 	10055	58	 	 	95	 	 
4271	2012	9	26	21	187	26	 	10056	56	 	 	98	 	 
4271	2012	9	26	22	196	25	 	10059	54	 	 	98	 	 
4271	2012	9	26	23	187	45	 	10063	59	 	 	97	 	 
4271	2012	9	27	0	188	49	 	10067	59	 	 	97	 	 
4271	2012	9	27	1	195	42	 	10071	52	 	 	99	 	 
4271	2012	9	27	2	200	39	 	10075	52	 	 	99	 	 
4271	2012	9	27	3	183	51	 	10077	60	 	 	98	 	 
4271	2012	9	27	4	183	61	 	10081	60	 	 	95	 	 
4271	2012	9	27	5	189	46	 	10085	58	 	 	95	 	 
4271	2012	9	27	6	194	51	 	10090	57	62	50	95	 	 
4271	2012	9	27	7	204	47	 	10092	54	 	 	94	 	 
4271	2012	9	27	8	212	44	 	10097	55	 	 	95	 	 
