stat_no	year	month	day	hour	precip	periode
34320	2011	5	30	12	-1	24
34320	2011	5	31	12	0	24
34320	2011	6	1	12	0	24
34320	2011	6	2	12	0	24
34320	2011	6	3	12	0	24
34320	2011	6	4	12	0	24
34320	2011	6	5	12	0	24
34320	2011	6	6	12	0	24
34320	2011	6	7	12	0	24
34320	2011	6	8	12	0	24
34320	2011	6	9	12	-1	24
34320	2011	6	10	12	-1	24
34320	2011	6	11	12	0	24
34320	2011	6	12	12	-1	24
34320	2011	6	13	12	-1	24
34320	2011	6	14	12	0	24
34320	2011	6	15	12	0	24
34320	2011	6	16	12	0	24
34320	2011	6	17	12	0	24
34320	2011	6	18	12	0	24
34320	2011	6	19	12	0	24
34320	2011	6	20	12	0	24
34320	2011	6	21	12	-1	24
34320	2011	6	22	12	0	24
34320	2011	6	23	12	0	24
34320	2011	6	24	12	0	24
34320	2011	6	25	12	0	24
34320	2011	6	26	12	0	24
34320	2011	6	27	12	0	24
34320	2011	6	28	12	0	24
34320	2011	6	29	12	0	24
34320	2011	6	30	12	-1	24
34320	2011	7	1	12	-1	24
34320	2011	7	2	12	13	24
34320	2011	7	3	12	11	24
34320	2011	7	4	12	-1	24
34320	2011	7	5	12	0	24
34320	2011	7	6	12	0	24
34320	2011	7	7	12	0	24
34320	2011	7	8	12	10	24
34320	2011	7	9	12	3	24
34320	2011	7	10	12	2	24
34320	2011	7	11	12	0	24
34320	2011	7	12	12	10	24
34320	2011	7	13	12	7	24
34320	2011	7	14	12	0	24
34320	2011	7	15	12	0	24
34320	2011	7	16	12	0	24
34320	2011	7	17	12	0	24
34320	2011	7	18	12	0	24
34320	2011	7	19	12	0	24
34320	2011	7	20	12	0	24
34320	2011	7	21	12	0	24
34320	2011	7	22	12	0	24
34320	2011	7	23	12	0	24
34320	2011	7	24	12	0	24
34320	2011	7	25	12	0	24
34320	2011	7	26	12	0	24
34320	2011	7	27	12	0	24
34320	2011	7	28	12	0	24
34320	2011	7	29	12	6	24
34320	2011	7	30	12	0	24
34320	2011	7	31	12	0	24
34320	2011	8	1	12	0	24
34320	2011	8	2	12	0	24
34320	2011	8	3	12	0	24
34320	2011	8	4	12	0	24
34320	2011	8	5	12	0	24
34320	2011	8	6	12	0	24
34320	2011	8	7	12	0	24
34320	2011	8	8	12	0	24
34320	2011	8	9	12	0	24
34320	2011	8	10	12	0	24
34320	2011	8	11	12	-1	24
34320	2011	8	12	12	0	24
34320	2011	8	13	12	0	24
34320	2011	8	14	12	0	24
34320	2011	8	15	12	0	24
34320	2011	8	16	12	0	24
34320	2011	8	17	12	259	24
34320	2011	8	18	12	150	24
34320	2011	8	19	12	0	24
34320	2011	8	20	12	0	24
34320	2011	8	21	12	0	24
34320	2011	8	22	12	0	24
34320	2011	8	23	12	0	24
34320	2011	8	24	12	0	24
34320	2011	8	25	12	11	24
34320	2011	8	26	12	0	24
34320	2011	8	27	12	6	24
34320	2011	8	28	12	0	24
34320	2011	8	29	12	-1	24
34320	2011	8	30	12	4	24
34320	2011	8	31	12	0	24
34320	2011	9	1	12	5	24
34320	2011	9	2	12	0	24
34320	2011	9	4	12	3	48
34320	2011	9	5	12	0	24
34320	2011	9	6	12	0	24
34320	2011	9	7	12	0	24
34320	2011	9	8	12	0	24
34320	2011	9	9	12	0	24
34320	2011	9	10	12	0	24
34320	2011	9	11	12	0	24
34320	2011	9	12	12	0	24
34320	2011	9	13	12	0	24
34320	2011	9	14	12	0	24
34320	2011	9	15	12	0	24
34320	2011	9	16	12	0	24
34320	2011	9	17	12	0	24
34320	2011	9	18	12	0	24
34320	2011	9	19	12	0	24
34320	2011	9	20	12	1	24
34320	2011	9	21	12	8	24
34320	2011	9	22	12	35	24
34320	2011	9	23	12	0	24
34320	2011	9	24	12	0	24
34320	2011	9	25	12	0	24
34320	2011	9	26	12	0	24
34320	2011	9	27	12	0	24
34320	2011	9	28	12	0	24
34320	2011	9	29	12	0	24
34320	2011	9	30	12	0	24
34320	2011	10	1	12	64	24
34320	2011	10	2	12	25	24
34320	2011	10	3	12	6	24
34320	2011	10	4	12	5	24
34320	2011	10	5	12	23	24
34320	2011	10	6	12	0	24
34320	2011	10	7	12	0	24
34320	2011	10	8	12	0	24
34320	2011	10	9	12	3	24
34320	2011	10	10	12	3	24
34320	2011	10	11	12	0	24
34320	2011	10	12	12	-1	24
34320	2011	10	13	12	17	24
34320	2011	10	14	12	78	24
34320	2011	10	15	12	0	24
34320	2011	10	16	12	0	24
34320	2011	10	17	12	0	24
34320	2011	10	18	12	0	24
34320	2011	10	19	12	6	24
34320	2011	10	20	12	2	24
34320	2011	10	21	12	3	24
34320	2011	10	22	12	0	24
34320	2011	10	23	12	15	24
34320	2011	10	24	12	22	24
34320	2011	10	25	12	0	24
34320	2011	10	26	12	0	24
34320	2011	10	27	12	4	24
34320	2011	10	28	12	2	24
34320	2011	10	29	12	0	24
34320	2011	10	30	12	0	24
34320	2011	10	31	12	0	24
34320	2011	11	1	12	0	24
34320	2011	11	2	12	0	24
34320	2011	11	3	12	0	24
34320	2011	11	4	12	-1	24
34320	2011	11	5	12	13	24
34320	2011	11	6	12	73	24
34320	2011	11	7	12	0	24
34320	2011	11	8	12	-1	24
34320	2011	11	9	12	-1	24
34320	2011	11	10	12	0	24
34320	2011	11	11	12	45	24
34320	2011	11	12	12	0	24
34320	2011	11	13	12	0	24
34320	2011	11	14	12	0	24
34320	2011	11	15	12	0	24
34320	2011	11	16	12	0	24
34320	2011	11	17	12	0	24
34320	2011	11	18	12	-1	24
34320	2011	11	19	12	1	24
34320	2011	11	20	12	0	24
34320	2011	11	21	12	76	24
34320	2011	11	22	12	11	24
34320	2011	11	23	12	-1	24
34320	2011	11	24	12	0	24
34320	2011	11	25	12	-1	24
34320	2011	11	26	12	3	24
34320	2011	11	27	12	0	24
34320	2011	11	28	12	0	24
34320	2011	11	29	12	0	24
34320	2011	11	30	12	8	24
34320	2011	12	1	12	0	24
34320	2011	12	2	12	0	24
34320	2011	12	3	12	8	24
34320	2011	12	4	12	0	24
34320	2011	12	5	12	0	24
34320	2011	12	6	12	0	24
34320	2011	12	7	12	0	24
34320	2011	12	8	12	0	24
34320	2011	12	9	12	0	24
34320	2011	12	10	12	0	24
34320	2011	12	11	12	0	24
34320	2011	12	12	12	0	24
34320	2011	12	13	12	0	24
34320	2011	12	14	12	0	24
34320	2011	12	15	12	0	24
34320	2011	12	16	12	0	24
34320	2011	12	17	12	0	24
34320	2011	12	18	12	0	24
34320	2011	12	19	12	0	24
34320	2011	12	20	12	6	24
34320	2011	12	21	12	42	24
34320	2011	12	22	12	6	24
34320	2011	12	23	12	8	24
34320	2011	12	24	12	20	24
34320	2011	12	25	12	34	24
34320	2011	12	26	12	22	24
34320	2011	12	27	12	8	24
34320	2011	12	28	12	0	24
34320	2011	12	29	12	0	24
34320	2011	12	30	12	0	24
34320	2011	12	31	12	33	24
34320	2012	1	1	12	109	24
34320	2012	1	2	12	118	24
34320	2012	1	3	12	14	24
34320	2012	1	4	12	102	24
34320	2012	1	5	12	14	24
34320	2012	1	6	12	40	24
34320	2012	1	7	12	0	24
34320	2012	1	8	12	0	24
34320	2012	1	9	12	0	24
34320	2012	1	10	12	52	24
34320	2012	1	11	12	19	24
34320	2012	1	12	12	0	24
34320	2012	1	13	12	3	24
34320	2012	1	14	12	0	24
34320	2012	1	15	12	0	24
34320	2012	1	16	12	0	24
34320	2012	1	17	12	0	24
34320	2012	1	18	12	0	24
34320	2012	1	19	12	20	24
34320	2012	1	20	12	21	24
34320	2012	1	21	12	1	24
34320	2012	1	22	12	0	24
34320	2012	1	23	12	0	24
34320	2012	1	24	12	0	24
34320	2012	1	25	12	0	24
34320	2012	1	26	12	0	24
34320	2012	1	27	12	55	24
34320	2012	1	28	12	0	24
34320	2012	1	29	12	0	24
34320	2012	1	30	12	12	24
34320	2012	1	31	12	0	24
34320	2012	2	1	12	0	24
34320	2012	2	2	12	0	24
34320	2012	2	3	12	0	24
34320	2012	2	4	12	21	24
34320	2012	2	5	12	1	24
34320	2012	2	6	12	8	24
34320	2012	2	7	12	17	24
34320	2012	2	8	12	5	24
34320	2012	2	9	12	1	24
34320	2012	2	10	12	0	24
34320	2012	2	11	12	1	24
34320	2012	2	12	12	0	24
34320	2012	2	13	12	0	24
34320	2012	2	14	12	2	24
34320	2012	2	15	12	0	24
34320	2012	2	16	12	0	24
34320	2012	2	17	12	0	24
34320	2012	2	18	12	0	24
34320	2012	2	19	12	0	24
34320	2012	2	20	12	44	24
34320	2012	2	21	12	0	24
34320	2012	2	22	12	2	24
34320	2012	2	23	12	0	24
34320	2012	2	24	12	0	24
34320	2012	2	25	12	0	24
34320	2012	2	26	12	0	24
34320	2012	2	27	12	0	24
34320	2012	2	28	12	0	24
34320	2012	2	29	12	210	24
34320	2012	3	1	12	0	24
34320	2012	3	2	12	61	24
34320	2012	3	3	12	0	24
34320	2012	3	4	12	78	24
34320	2012	3	5	12	115	24
34320	2012	3	6	12	0	24
34320	2012	3	7	12	75	24
34320	2012	3	8	12	110	24
34320	2012	3	9	12	0	24
34320	2012	3	10	12	0	24
34320	2012	3	11	12	0	24
34320	2012	3	12	12	8	24
34320	2012	3	13	12	0	24
34320	2012	3	14	12	0	24
34320	2012	3	15	12	0	24
34320	2012	3	16	12	0	24
34320	2012	3	17	12	0	24
34320	2012	3	18	12	91	24
34320	2012	3	19	12	0	24
34320	2012	3	20	12	0	24
34320	2012	3	21	12	0	24
34320	2012	3	22	12	-1	24
34320	2012	3	23	12	0	24
34320	2012	3	24	12	0	24
34320	2012	3	25	12	-1	24
34320	2012	3	26	12	0	24
34320	2012	3	27	12	0	24
34320	2012	3	28	12	0	24
34320	2012	3	29	12	70	24
34320	2012	3	30	12	6	24
34320	2012	3	31	12	0	24
34320	2012	4	1	12	0	24
34320	2012	4	2	12	0	24
34320	2012	4	3	12	0	24
34320	2012	4	4	12	0	24
34320	2012	4	5	12	0	24
34320	2012	4	6	12	0	24
34320	2012	4	7	12	0	24
34320	2012	4	8	12	0	24
34320	2012	4	9	12	0	24
34320	2012	4	10	12	0	24
34320	2012	4	11	12	0	24
34320	2012	4	12	12	0	24
34320	2012	4	13	12	0	24
34320	2012	4	14	12	0	24
34320	2012	4	15	12	0	24
34320	2012	4	16	12	0	24
34320	2012	4	17	12	0	24
34320	2012	4	18	12	0	24
34320	2012	4	19	12	0	24
34320	2012	4	20	12	0	24
34320	2012	4	21	12	1	24
34320	2012	4	22	12	0	24
34320	2012	4	23	12	0	24
34320	2012	4	24	12	0	24
34320	2012	4	25	12	0	24
34320	2012	4	26	12	0	24
34320	2012	4	27	12	-1	24
34320	2012	4	28	12	0	24
34320	2012	4	29	12	0	24
34320	2012	4	30	12	0	24
34320	2012	5	1	12	0	24
34320	2012	5	2	12	0	24
34320	2012	5	3	12	0	24
34320	2012	5	4	12	0	24
34320	2012	5	5	12	0	24
34320	2012	5	6	12	0	24
34320	2012	5	7	12	0	24
34320	2012	5	8	12	0	24
34320	2012	5	9	12	0	24
34320	2012	5	10	12	0	24
34320	2012	5	11	12	-1	24
34320	2012	5	12	12	0	24
34320	2012	5	13	12	-1	24
34320	2012	5	14	12	23	24
34320	2012	5	15	12	0	24
34320	2012	5	16	12	0	24
34320	2012	5	17	12	0	24
34320	2012	5	18	12	0	24
34320	2012	5	19	12	0	24
34320	2012	5	20	12	0	24
34320	2012	5	21	12	0	24
34320	2012	5	22	12	0	24
34320	2012	5	23	12	0	24
34320	2012	5	24	12	0	24
34320	2012	5	25	12	0	24
34320	2012	5	26	12	19	24
34320	2012	5	27	12	-1	24
34320	2012	5	28	12	0	24
34320	2012	5	29	12	0	24
34320	2012	5	30	12	0	24
34320	2012	5	31	12	0	24
34320	2012	6	1	12	0	24
34320	2012	6	2	12	0	24
34320	2012	6	3	12	0	24
34320	2012	6	4	12	0	24
34320	2012	6	5	12	0	24
34320	2012	6	6	12	-1	24
34320	2012	6	7	12	-1	24
34320	2012	6	8	12	0	24
34320	2012	6	9	12	0	24
34320	2012	6	10	12	0	24
34320	2012	6	11	12	0	24
34320	2012	6	12	12	-1	24
34320	2012	6	13	12	-1	24
34320	2012	6	14	12	0	24
34320	2012	6	15	12	0	24
34320	2012	6	16	12	0	24
34320	2012	6	17	12	0	24
34320	2012	6	18	12	0	24
34320	2012	6	19	12	0	24
34320	2012	6	20	12	0	24
34320	2012	6	21	12	0	24
34320	2012	6	22	12	0	24
34320	2012	6	23	12	0	24
34320	2012	6	24	12	0	24
34320	2012	6	25	12	0	24
34320	2012	6	26	12	0	24
34320	2012	6	27	12	0	24
34320	2012	6	28	12	-1	24
34320	2012	6	29	12	-1	24
34320	2012	6	30	12	-1	24
34320	2012	7	1	12	-1	24
34320	2012	7	2	12	-1	24
34320	2012	7	3	12	4	24
34320	2012	7	4	12	16	24
34320	2012	7	5	12	-1	24
34320	2012	7	6	12	12	24
34320	2012	7	7	12	0	24
34320	2012	7	8	12	0	24
34320	2012	7	9	12	0	24
34320	2012	7	10	12	0	24
34320	2012	7	11	12	0	24
34320	2012	7	12	12	0	24
34320	2012	7	13	12	0	24
34320	2012	7	14	12	0	24
34320	2012	7	15	12	0	24
34320	2012	7	16	12	0	24
34320	2012	7	17	12	-1	24
34320	2012	7	18	12	0	24
34320	2012	7	19	12	0	24
34320	2012	7	20	12	0	24
34320	2012	7	21	12	0	24
34320	2012	7	22	12	0	24
34320	2012	7	23	12	0	24
34320	2012	7	24	12	0	24
34320	2012	7	25	12	-1	24
34320	2012	7	26	12	0	24
34320	2012	7	27	12	0	24
34320	2012	7	28	12	0	24
34320	2012	7	29	12	0	24
34320	2012	7	30	12	0	24
34320	2012	7	31	12	-1	24
34320	2012	8	1	12	0	24
34320	2012	8	2	12	0	24
34320	2012	8	3	12	0	24
34320	2012	8	4	12	0	24
34320	2012	8	5	12	0	24
34320	2012	8	6	12	0	24
34320	2012	8	7	12	0	24
34320	2012	8	8	12	-1	24
34320	2012	8	9	12	0	24
34320	2012	8	10	12	0	24
34320	2012	8	11	12	0	24
34320	2012	8	12	12	0	24
34320	2012	8	13	12	0	24
34320	2012	8	14	12	0	24
34320	2012	8	15	12	0	24
34320	2012	8	16	12	0	24
34320	2012	8	17	12	0	24
34320	2012	8	18	12	0	24
34320	2012	8	19	12	0	24
34320	2012	8	20	12	0	24
34320	2012	8	21	12	0	24
34320	2012	8	22	12	0	24
34320	2012	8	23	12	2	24
34320	2012	8	24	12	-1	24
34320	2012	8	25	12	21	24
34320	2012	8	26	12	2	24
34320	2012	8	27	12	4	24
34320	2012	8	28	12	7	24
34320	2012	8	29	12	14	24
34320	2012	8	30	12	0	24
34320	2012	8	31	12	-1	24
34320	2012	9	1	12	0	24
34320	2012	9	2	12	0	24
34320	2012	9	3	12	0	24
34320	2012	9	4	12	-1	24
34320	2012	9	5	12	0	24
34320	2012	9	6	12	0	24
34320	2012	9	7	12	0	24
34320	2012	9	8	12	0	24
34320	2012	9	9	12	0	24
34320	2012	9	10	12	2	24
34320	2012	9	11	12	0	24
34320	2012	9	12	12	0	24
34320	2012	9	13	12	0	24
34320	2012	9	14	12	35	24
34320	2012	9	15	12	8	24
34320	2012	9	16	12	4	24
34320	2012	9	17	12	3	24
34320	2012	9	18	12	-1	24
34320	2012	9	19	12	0	24
34320	2012	9	20	12	0	24
34320	2012	9	21	12	0	24
34320	2012	9	22	12	0	24
34320	2012	9	23	12	0	24
34320	2012	9	24	12	0	24
34320	2012	9	25	12	0	24
34320	2012	9	26	12	0	24
34320	2012	9	27	12	0	24
34320	2012	9	28	12	0	24
34320	2012	9	29	12	0	24
34320	2012	9	30	12	0	24
34320	2012	10	1	12	121	24
34320	2012	10	2	12	0	24
34320	2012	10	3	12	-1	24
34320	2012	10	4	12	0	24
34320	2012	10	5	12	0	24
34320	2012	10	6	12	1	24
34320	2012	10	7	12	0	24
34320	2012	10	8	12	0	24
34320	2012	10	9	12	-1	24
34320	2012	10	10	12	0	24
34320	2012	10	11	12	0	24
34320	2012	10	12	12	0	24
34320	2012	10	13	12	0	24
34320	2012	10	14	12	0	24
34320	2012	10	15	12	0	24
34320	2012	10	16	12	0	24
34320	2012	10	17	12	0	24
34320	2012	10	18	12	0	24
34320	2012	10	19	12	0	24
34320	2012	10	20	12	0	24
34320	2012	10	21	12	0	24
34320	2012	10	22	12	-1	24
34320	2012	10	23	12	-1	24
34320	2012	10	24	12	0	24
34320	2012	10	25	12	0	24
34320	2012	10	26	12	0	24
34320	2012	10	27	12	0	24
34320	2012	10	28	12	-1	24
34320	2012	10	29	12	-1	24
34320	2012	10	30	12	6	24
34320	2012	10	31	12	-1	24
34320	2012	11	1	12	0	24
34320	2012	11	2	12	0	24
34320	2012	11	3	12	0	24
34320	2012	11	4	12	0	24
34320	2012	11	5	12	0	24
34320	2012	11	6	12	0	24
34320	2012	11	7	12	0	24
34320	2012	11	8	12	0	24
34320	2012	11	9	12	0	24
34320	2012	11	10	12	0	24
34320	2012	11	11	12	0	24
34320	2012	11	12	12	0	24
34320	2012	11	13	12	0	24
34320	2012	11	14	12	0	24
34320	2012	11	15	12	-1	24
34320	2012	11	16	12	5	24
34320	2012	11	17	12	-1	24
34320	2012	11	18	12	0	24
34320	2012	11	19	12	0	24
34320	2012	11	20	12	0	24
34320	2012	11	21	12	0	24
34320	2012	11	22	12	0	24
34320	2012	11	23	12	0	24
34320	2012	11	24	12	1	24
34320	2012	11	25	12	55	24
34320	2012	11	26	12	3	24
34320	2012	11	27	12	0	24
34320	2012	11	28	12	0	24
34320	2012	11	29	12	0	24
34320	2012	11	30	12	7	24
34320	2012	12	1	12	0	24
34320	2012	12	2	12	0	24
34320	2012	12	3	12	0	24
34320	2012	12	4	12	0	24
34320	2012	12	5	12	0	24
34320	2012	12	6	12	0	24
34320	2012	12	7	12	0	24
34320	2012	12	8	12	0	24
34320	2012	12	9	12	0	24
34320	2012	12	10	12	0	24
34320	2012	12	11	12	0	24
34320	2012	12	12	12	0	24
34320	2012	12	13	12	0	24
34320	2012	12	14	12	0	24
34320	2012	12	15	12	0	24
34320	2012	12	16	12	0	24
34320	2012	12	17	12	0	24
34320	2012	12	18	12	0	24
34320	2012	12	19	12	0	24
34320	2012	12	20	12	0	24
34320	2012	12	21	12	0	24
34320	2012	12	22	12	0	24
34320	2012	12	23	12	0	24
34320	2012	12	24	12	0	24
34320	2012	12	25	12	5	24
34320	2012	12	26	12	-1	24
34320	2012	12	27	12	0	24
34320	2012	12	28	12	0	24
34320	2012	12	29	12	-1	24
34320	2012	12	30	12	0	24
34320	2012	12	31	12	0	24
34320	2013	1	1	12	70	24
34320	2013	1	2	12	8	24
34320	2013	1	3	12	0	24
34320	2013	1	4	12	0	24
34320	2013	1	5	12	44	24
34320	2013	1	6	12	0	24
34320	2013	1	7	12	0	24
34320	2013	1	8	12	0	24
34320	2013	1	9	12	0	24
34320	2013	1	10	12	0	24
34320	2013	1	11	12	0	24
34320	2013	1	12	12	0	24
34320	2013	1	13	12	6	24
34320	2013	1	14	12	26	24
34320	2013	1	15	12	0	24
34320	2013	1	16	12	0	24
34320	2013	1	17	12	0	24
34320	2013	1	18	12	0	24
34320	2013	1	19	12	0	24
34320	2013	1	20	12	0	24
34320	2013	1	21	12	0	24
34320	2013	1	22	12	0	24
34320	2013	1	23	12	0	24
34320	2013	1	24	12	0	24
34320	2013	1	25	12	6	24
34320	2013	1	26	12	0	24
34320	2013	1	27	12	0	24
34320	2013	1	28	12	0	24
34320	2013	1	29	12	0	24
34320	2013	1	30	12	0	24
34320	2013	1	31	12	0	24
34320	2013	2	1	12	0	24
34320	2013	2	2	12	0	24
34320	2013	2	3	12	0	24
34320	2013	2	4	12	0	24
34320	2013	2	5	12	0	24
34320	2013	2	6	12	0	24
34320	2013	2	7	12	0	24
34320	2013	2	8	12	0	24
34320	2013	2	9	12	0	24
34320	2013	2	10	12	0	24
34320	2013	2	11	12	0	24
34320	2013	2	12	12	0	24
34320	2013	2	13	12	0	24
34320	2013	2	14	12	0	24
34320	2013	2	15	12	0	24
34320	2013	2	16	12	0	24
34320	2013	2	17	12	0	24
34320	2013	2	18	12	0	24
34320	2013	2	19	12	0	24
34320	2013	2	20	12	2	24
34320	2013	2	21	12	0	24
34320	2013	2	22	12	0	24
34320	2013	2	23	12	0	24
34320	2013	2	24	12	0	24
34320	2013	2	25	12	0	24
34320	2013	2	26	12	14	24
34320	2013	2	27	12	3	24
34320	2013	2	28	12	0	24
34320	2013	3	1	12	0	24
34320	2013	3	2	12	0	24
34320	2013	3	3	12	0	24
34320	2013	3	4	12	0	24
34320	2013	3	5	12	0	24
34320	2013	3	6	12	0	24
34320	2013	3	7	12	0	24
34320	2013	3	8	12	0	24
34320	2013	3	9	12	0	24
34320	2013	3	10	12	0	24
34320	2013	3	11	12	0	24
34320	2013	3	12	12	0	24
34320	2013	3	13	12	0	24
34320	2013	3	14	12	0	24
34320	2013	3	15	12	0	24
34320	2013	3	16	12	0	24
34320	2013	3	17	12	1	24
34320	2013	3	18	12	7	24
34320	2013	3	19	12	0	24
34320	2013	3	20	12	0	24
34320	2013	3	21	12	0	24
34320	2013	3	22	12	0	24
34320	2013	3	23	12	0	24
34320	2013	3	24	12	0	24
34320	2013	3	25	12	0	24
34320	2013	3	26	12	0	24
34320	2013	3	27	12	0	24
34320	2013	3	28	12	0	24
34320	2013	3	29	12	36	24
34320	2013	3	30	12	19	24
34320	2013	3	31	12	0	24
34320	2013	4	1	12	0	24
34320	2013	4	2	12	0	24
34320	2013	4	3	12	0	24
34320	2013	4	4	12	0	24
34320	2013	4	5	12	0	24
34320	2013	4	6	12	0	24
34320	2013	4	7	12	0	24
34320	2013	4	8	12	0	24
34320	2013	4	9	12	0	24
34320	2013	4	10	12	0	24
34320	2013	4	11	12	0	24
34320	2013	4	12	12	0	24
34320	2013	4	13	12	0	24
34320	2013	4	14	12	0	24
34320	2013	4	15	12	0	24
34320	2013	4	16	12	0	24
34320	2013	4	17	12	0	24
34320	2013	4	18	12	0	24
34320	2013	4	19	12	0	24
34320	2013	4	20	12	2	24
34320	2013	4	21	12	0	24
34320	2013	4	22	12	0	24
34320	2013	4	23	12	0	24
34320	2013	4	24	12	0	24
34320	2013	4	25	12	0	24
34320	2013	4	26	12	0	24
34320	2013	4	27	12	0	24
34320	2013	4	28	12	0	24
34320	2013	4	29	12	0	24
34320	2013	4	30	12	0	24
34320	2013	5	1	12	0	24
34320	2013	5	2	12	0	24
34320	2013	5	3	12	1	24
34320	2013	5	4	12	7	24
34320	2013	5	5	12	0	24
34320	2013	5	6	12	0	24
34320	2013	5	7	12	0	24
34320	2013	5	8	12	0	24
34320	2013	5	9	12	0	24
34320	2013	5	10	12	0	24
34320	2013	5	11	12	0	24
34320	2013	5	12	12	0	24
34320	2013	5	13	12	0	24
34320	2013	5	14	12	0	24
34320	2013	5	15	12	0	24
34320	2013	5	16	12	10	24
34320	2013	5	17	12	0	24
34320	2013	5	18	12	0	24
34320	2013	5	19	12	14	24
34320	2013	5	20	12	2	24
34320	2013	5	21	12	0	24
34320	2013	5	22	12	0	24
34320	2013	5	23	12	0	24
34320	2013	5	24	12	0	24
34320	2013	5	25	12	0	24
34320	2013	5	26	12	0	24
34320	2013	5	27	12	52	24
34320	2013	5	28	12	0	24
34320	2013	5	29	12	0	24
34320	2013	5	30	12	0	24
34320	2013	5	31	12	0	24
34320	2013	6	1	12	17	24
34320	2013	6	2	12	21	24
34320	2013	6	3	12	0	24
34320	2013	6	4	12	0	24
34320	2013	6	5	12	0	24
34320	2013	6	6	12	0	24
34320	2013	6	7	12	0	24
34320	2013	6	8	12	0	24
34320	2013	6	9	12	0	24
34320	2013	6	10	12	0	24
34320	2013	6	11	12	0	24
34320	2013	6	12	12	0	24
34320	2013	6	13	12	0	24
34320	2013	6	14	12	0	24
34320	2013	6	15	12	0	24
34320	2013	6	16	12	0	24
34320	2013	6	17	12	0	24
34320	2013	6	18	12	0	24
34320	2013	6	19	12	0	24
34320	2013	6	20	12	0	24
34320	2013	6	21	12	0	24
34320	2013	6	22	12	0	24
34320	2013	6	23	12	0	24
34320	2013	6	24	12	0	24
34320	2013	6	25	12	0	24
34320	2013	6	26	12	0	24
34320	2013	6	27	12	0	24
34320	2013	6	28	12	0	24
34320	2013	6	29	12	33	24
34320	2013	6	30	12	2	24
34320	2013	7	1	12	0	24
34320	2013	7	2	12	59	24
34320	2013	7	3	12	3	24
34320	2013	7	4	12	0	24
34320	2013	7	5	12	6	24
34320	2013	7	6	12	29	24
34320	2013	7	7	12	8	24
34320	2013	7	8	12	0	24
34320	2013	7	9	12	0	24
34320	2013	7	10	12	0	24
34320	2013	7	11	12	0	24
34320	2013	7	12	12	0	24
34320	2013	7	13	12	0	24
34320	2013	7	14	12	0	24
34320	2013	7	15	12	0	24
34320	2013	7	16	12	0	24
34320	2013	7	17	12	0	24
34320	2013	7	18	12	0	24
34320	2013	7	19	12	0	24
34320	2013	7	20	12	0	24
34320	2013	7	21	12	0	24
34320	2013	7	22	12	0	24
34320	2013	7	23	12	43	24
34320	2013	7	24	12	0	24
34320	2013	7	25	12	0	24
34320	2013	7	26	12	0	24
34320	2013	7	27	12	0	24
34320	2013	7	28	12	0	24
34320	2013	7	29	12	0	24
34320	2013	7	30	12	0	24
34320	2013	7	31	12	0	24
34320	2013	8	1	12	0	24
34320	2013	8	2	12	0	24
34320	2013	8	3	12	0	24
34320	2013	8	4	12	0	24
34320	2013	8	5	12	0	24
34320	2013	8	6	12	0	24
34320	2013	8	7	12	15	24
34320	2013	8	8	12	0	24
34320	2013	8	9	12	0	24
34320	2013	8	10	12	0	24
34320	2013	8	11	12	0	24
34320	2013	8	12	12	0	24
34320	2013	8	13	12	0	24
34320	2013	8	14	12	0	24
34320	2013	8	15	12	0	24
34320	2013	8	16	12	0	24
34320	2013	8	17	12	51	24
34320	2013	8	18	12	0	24
34320	2013	8	19	12	0	24
34320	2013	8	20	12	0	24
34320	2013	8	21	12	0	24
34320	2013	8	22	12	0	24
34320	2013	8	23	12	0	24
34320	2013	8	24	12	44	24
34320	2013	8	25	12	80	24
34320	2013	8	26	12	28	24
34320	2013	8	27	12	54	24
34320	2013	8	28	12	8	24
34320	2013	8	29	12	8	24
34320	2013	8	30	12	3	24
34320	2013	8	31	12	50	24
34320	2013	9	1	12	7	24
34320	2013	9	2	12	108	24
34320	2013	9	3	12	50	24
34320	2013	9	4	12	0	24
34320	2013	9	5	12	4	24
34320	2013	9	6	12	0	24
34320	2013	9	7	12	0	24
34320	2013	9	8	12	0	24
34320	2013	9	9	12	0	24
34320	2013	9	10	12	1	24
34320	2013	9	11	12	20	24
34320	2013	9	12	12	25	24
34320	2013	9	13	12	9	24
34320	2013	9	14	12	10	24
34320	2013	9	15	12	5	24
34320	2013	9	16	12	0	24
34320	2013	9	17	12	0	24
34320	2013	9	18	12	0	24
34320	2013	9	19	12	42	24
34320	2013	9	20	12	80	24
34320	2013	9	21	12	110	24
34320	2013	9	22	12	2	24
34320	2013	9	23	12	0	24
34320	2013	9	24	12	39	24
34320	2013	9	25	12	0	24
34320	2013	9	26	12	0	24
34320	2013	9	27	12	343	24
34320	2013	9	28	12	284	24
34320	2013	9	29	12	53	24
34320	2013	9	30	12	0	24
34320	2013	10	1	12	0	24
34320	2013	10	2	12	0	24
34320	2013	10	3	12	2	24
34320	2013	10	4	12	3	24
34320	2013	10	5	12	0	24
34320	2013	10	6	12	0	24
34320	2013	10	7	12	0	24
34320	2013	10	8	12	0	24
34320	2013	10	9	12	0	24
34320	2013	10	10	12	0	24
34320	2013	10	11	12	0	24
34320	2013	10	12	12	30	24
34320	2013	10	13	12	0	24
34320	2013	10	14	12	0	24
34320	2013	10	15	12	0	24
34320	2013	10	16	12	0	24
