stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4351	1987	1	31	18	60	139		9872	-7			97		
4351	1987	1	31	21	60	154		9852	-2			96		
4351	1987	2	1	0	70	123		9849	0			97		
4351	1987	2	1	3	70	134		9830	0			96		
4351	1987	2	1	9	70	144		9794	5			98		
4351	1987	2	1	12	60	144		9776	7			98		
4351	1987	2	1	15	70	113		9749	7			97		
4351	1987	2	1	18	80	93		9737	11			96		
4351	1987	2	1	21	110	36		9754	0			98		
4351	1987	2	2	0	130	31		9790	-18			96		
4351	1987	2	2	3	140	26		9800	-71			93		
4351	1987	2	2	12	70	113		9773	-85			87		
4351	1987	2	2	15	70	129		9758	-83			85		
4351	1987	2	2	18	50	113		9764	-82			87		
4351	1987	2	2	21	70	46		9759	-85			88		
4351	1987	2	3	9	120	15		9733	-110			88		
4351	1987	2	3	12	120	21		9734	-124			88		
4351	1987	2	3	15	110	15		9744	-124			86		
4351	1987	2	3	18	110	10		9753	-173			84		
4351	1987	2	3	21	110	10		9778	-174			84		
4351	1987	2	4	3	150	15		9847	-213			44		
4351	1987	2	4	6	150	10		9875	-202			82		
4351	1987	2	4	9	150	10		9902	-159			77		
4351	1987	2	4	12	110	51		9932	-97			62		
4351	1987	2	4	18	40	15		9936	-91			66		
4351	1987	2	4	21	110	10		9941	-79			69		
4351	1987	2	5	3	60	51		9940	-73			63		
4351	1987	2	5	6	50	82		9947	-75			74		
4351	1987	2	5	9	30	57		9939	-71			93		
4351	1987	2	5	18	50	103		9960	-43			82		
4351	1987	2	5	21	50	144		9963	-45			95		
4351	1987	2	6	0	80	154		9956	-40			90		
4351	1987	2	6	6	90	175		9969	-48			73		
4351	1987	2	6	9	90	170		9997	-59			72		
4351	1987	2	6	12	90	139		10031	-57			90		
4351	1987	2	6	15	80	118		10047	-55			88		
4351	1987	2	6	18	70	103		10049	-53			84		
4351	1987	2	7	0	80	87		10057	-56			93		
4351	1987	2	7	3	70	93		10063	-53			89		
4351	1987	2	7	9	50	62		10092	-42			88		
4351	1987	2	7	12	80	72		10085	-47			93		
4351	1987	2	7	15	40	21		10075	-50			88		
4351	1987	2	7	18	30	46		10047	-25			64		
4351	1987	2	7	21	60	103		10030	-34			70		
4351	1987	2	8	0	70	51		10023	-52			78		
4351	1987	2	8	6	50	67		9998	-39			63		
4351	1987	2	8	9	90	57		9998	-43			96		
4351	1987	2	8	15	40	41		10023	-36			99		
4351	1987	2	9	9	60	57		10097	-38			95		
4351	1987	2	9	12	50	41		10109	-41			90		
4351	1987	2	9	15	70	57		10111	-45			93		
4351	1987	2	9	18	40	46		10112	-54			75		
4351	1987	2	9	21	30	46		10120	-56			73		
4351	1987	2	10	3	320	46		10128	-93			79		
4351	1987	2	10	9	310	10		10130	-119			82		
4351	1987	2	10	12	320	51		10133	-107			70		
4351	1987	2	10	15	320	46		10132	-85			63		
4351	1987	2	10	18	150	5		10126	-126			71		
4351	1987	2	10	21	60	21		10135	-107			65		
4351	1987	2	11	3	300	41		10147	-115			66		
4351	1987	2	11	9	310	31		10151	-116			64		
4351	1987	2	11	12	20	21		10159	-194			66		
4351	1987	2	11	15	310	26		10162	-116			64		
4351	1987	2	11	18	360	21		10159	-127			62		
4351	1987	2	11	21	320	31		10165	-140			62		
4351	1987	2	12	0	340	21		10165	-219			72		
4351	1987	2	12	3	330	31		10162	-133			70		
4351	1987	2	12	9	120	5		10152	-196			85		
4351	1987	2	12	12	290	10		10152	-184			80		
4351	1987	2	12	18	330	5		10132	-217			82		
4351	1987	2	12	21	10	10		10126	-186			86		
4351	1987	2	13	0	290	26		10117	-185			87		
4351	1987	2	13	3	100	5		10116	-202			83		
4351	1987	2	13	6	70	129		10151	-141			91		
4351	1987	2	13	9	50	72		10193	-117			89		
4351	1987	2	13	12	330	41		10223	-130			67		
4351	1987	2	13	15	320	41		10225	-119			66		
4351	1987	2	13	18	30	5		10225	-161			74		
4351	1987	2	14	0	40	51		10211	-165			76		
4351	1987	2	14	3	40	46		10209	-172			70		
4351	1987	2	14	6	340	41		10213	-167			76		
4351	1987	2	14	9	320	41		10221	-169			51		
4351	1987	2	14	12	320	46		10231	-149			65		
4351	1987	2	14	15	320	41		10240	-123			61		
4351	1987	2	14	18	20	10		10240	-154			65		
4351	1987	2	15	3	300	10		10257	-151			69		
4351	1987	2	15	6	30	15		10259	-211			75		
4351	1987	2	15	9	280	15		10259	-208			84		
4351	1987	2	15	12	280	15		10255	-157			74		
4351	1987	2	15	15	20	5		10252	-157			64		
4351	1987	2	15	18	40	10		10244	-228			81		
4351	1987	2	15	21	340	10		10247	-210			82		
4351	1987	2	16	0	20	10		10237	-155			79		
4351	1987	2	16	3	270	15		10222	-191			89		
4351	1987	2	16	6	240	10		10201	-181			83		
4351	1987	2	16	9	220	10		10189	-180			84		
4351	1987	2	16	12	90	10		10189	-141			77		
4351	1987	2	16	15	120	21		10181						
4351	1987	2	16	18	150	10		10180	-161			84		
4351	1987	2	17	0	50	10		10173	-160			87		
4351	1987	2	17	3	40	46		10157	-117			90		
4351	1987	2	17	6	310	10		10141	-151			96		
4351	1987	2	17	9	300	26		10125	-150			94		
4351	1987	2	17	12	220	26		10119	-121			81		
4351	1987	2	17	15	250	26		10114	-76			64		
4351	1987	2	18	3	50	10		10207	-85			63		
4351	1987	2	18	6	50	21		10192	-97			80		
4351	1987	2	18	9	60	5		10181	-106			86		
4351	1987	2	18	12	50	31		10174	-104			88		
4351	1987	2	18	15	50	41		10162	-106			87		
4351	1987	2	18	18	50	21		10147	-103			81		
4351	1987	2	18	21	360	5		10137	-109			86		
4351	1987	2	19	3	50	87		10128	-132			88		
4351	1987	2	19	9	60	67		10128	-121			89		
4351	1987	2	19	12	330	21		10124	-112			87		
4351	1987	2	19	15	290	31		10117	-98			91		
4351	1987	2	19	18	340	21		10110	-107			91		
4351	1987	2	19	21	290	15		10119	-120			97		
4351	1987	2	20	3	130	41		10145	-126			92		
4351	1987	2	20	9	90	51		10176	-164			87		
4351	1987	2	20	12	80	51		10196	-180			86		
4351	1987	2	20	15	80	31		10209	-185			86		
4351	1987	2	20	18	60	57		10216	-216			92		
4351	1987	2	20	21	50	57		10233	-232			91		
4351	1987	2	21	0	40	46		10244	-236			90		
4351	1987	2	21	9	340	36		10289	-224			89		
4351	1987	2	21	12	350	46		10327	-224			83		
4351	1987	2	21	15	320	21		10358	-190			70		
4351	1987	2	21	18	360	31		10380	-168			63		
4351	1987	2	21	21	40	21		10402	-159			51		
4351	1987	2	22	0	50	15		10413	-167			93		
4351	1987	2	22	3	130	10		10402	-165			94		
4351	1987	2	22	9	270	10		10367	-165			95		
4351	1987	2	22	12	240	5		10345	-181			94		
4351	1987	2	22	15	260	15		10317	-112			79		
4351	1987	2	22	18	250	10		10281	-169			87		
4351	1987	2	23	3	270	10		10181	-209			95		
4351	1987	2	23	6	220	10		10153	-205			95		
4351	1987	2	23	9	80	21		10161	-185			92		
4351	1987	2	23	12	70	123		10192	-142			87		
4351	1987	2	23	15	40	62		10213	-137			79		
4351	1987	2	23	18	40	51		10215	-144			57		
4351	1987	2	23	21	320	57		10221	-164			71		
4351	1987	2	24	0	330	46		10218	-161			69		
4351	1987	2	24	3	50	51		10218	-205			88		
4351	1987	2	24	6	40	51		10216	-222			91		
4351	1987	2	24	9	40	46		10218	-219			90		
4351	1987	2	24	12	290	26		10222	-187			80		
4351	1987	2	24	15	60	21		10218	-233			86		
4351	1987	2	24	18	60	67		10221	-223			81		
4351	1987	2	24	21	330	41		10235	-224			87		
4351	1987	2	25	0	320	41		10238	-229			83		
4351	1987	2	25	3	100	10		10239	-258			85		
4351	1987	2	25	6	50	41		10244	-225			75		
4351	1987	2	25	9	360	15		10244	-235			85		
4351	1987	2	25	12	250	21		10254	-227			87		
4351	1987	2	25	15	80	21		10253	-217			87		
4351	1987	2	25	18	340	26		10262	-210			85		
4351	1987	2	25	21	350	26		10264	-190			83		
4351	1987	2	26	3	50	10		10237	-188			87		
4351	1987	2	26	6	180	15		10218	-180			77		
4351	1987	2	26	12	100	21		10170	-156			90		
4351	1987	2	26	15	220	21		10141	-152			92		
4351	1987	2	26	21	260	10		10099	-145			95		
4351	1987	2	27	0	310	15		10074	-139			96		
4351	1987	2	27	3	200	10		10044	-127			97		
4351	1987	2	27	6	310	5		10014	-114			98		
4351	1987	2	27	12	320	21		9961	-74			98		
4351	1987	2	27	15	250	41		9916	-56			98		
4351	1987	2	27	18	30	51		9885	-11			99		
4351	1987	2	27	21	40	31		9857	-7			99		
4351	1987	2	28	3	40	15		9818	-10			99		
4351	1987	2	28	6	60	108		9817	-10			99		
4351	1987	2	28	9	70	129		9815	-14			98		
4351	1987	2	28	12	70	108		9820	-20			96		
4351	1987	2	28	15	50	129		9828	-28			96		
4351	1987	2	28	18	70	118		9842	-36			95		
4351	1987	2	28	21	60	118		9852	-39			93		
4351	1987	3	1	3	60	87		9859	-45			95		
4351	1987	3	1	6	60	98		9862	-41			94		
4351	1987	3	1	9	70	154		9864	-44			91		
4351	1987	3	1	12	40	123		9890	-55			87		
4351	1987	3	1	15	70	108		9925	-72			88		
4351	1987	3	1	18	50	103		9953	-76			88		
4351	1987	3	1	21	60	82		9981	-93			88		
4351	1987	3	2	0	70	72		9996	-97			88		
4351	1987	3	2	3	140	62		10009	-98			89		
4351	1987	3	2	9	60	41		10033	-79			76		
4351	1987	3	2	12	30	31		10046	-68			72		
4351	1987	3	2	15	20	26		10055	-58			72		
4351	1987	3	2	18	70	72		10063	-79			90		
4351	1987	3	2	21	80	72		10063	-98			87		
4351	1987	3	3	0	60	82		10076	-114			86		
4351	1987	3	3	3	40	72		10085	-113			89		
4351	1987	3	3	6	240	10		10082	-113			92		
4351	1987	3	3	21	50	26		10083	-133			86		
4351	1987	3	4	0	310	21		10045	-126			85		
4351	1987	3	4	3	60	51		10028	-118			84		
4351	1987	3	4	6	340	10		10003	-114			77		
4351	1987	3	4	9	330	46		9987	-113			89		
4351	1987	3	4	12	70	5		9973	-82			94		
4351	1987	3	4	15	320	5		9967	-58			94		
4351	1987	3	4	18	60	72		9977	-58			94		
4351	1987	3	5	6	20	46		9911	-90			91		
4351	1987	3	5	9	10	103		9838	-46			91		
4351	1987	3	5	12	320	108		9801	-41			93		
4351	1987	3	5	15	270	87		9783	-32			96		
4351	1987	3	5	18	50	36		9779	-29			96		
4351	1987	3	5	21	60	103		9813	-40			96		
4351	1987	3	6	0	50	195		9816	-65			93		
4351	1987	3	6	3	70	165		9808	-71			80		
4351	1987	3	6	6	70	175		9813	-74			91		
4351	1987	3	6	9	70	129		9828	-72			90		
4351	1987	3	6	12	60	123		9835	-70			92		
4351	1987	3	6	15	70	165		9835	-82			90		
4351	1987	3	6	18	70	134		9860	-65			91		
4351	1987	3	6	21	70	113		9893	-60			90		
4351	1987	3	7	0	70	129		9925	-54			91		
4351	1987	3	7	3	10	108		9961	-55			23		
4351	1987	3	7	6	60	123		9991	-52			93		
4351	1987	3	7	9	60	108		10033	-56			94		
4351	1987	3	7	12	70	103		10063	-47			95		
4351	1987	3	7	15	70	103		10096	-35			96		
4351	1987	3	7	18	70	67		10125	-34			94		
4351	1987	3	7	21	310	10		10144	-40			96		
4351	1987	3	8	6	350	93		10128	-39			70		
4351	1987	3	8	9	20	67		10117	-31			58		
4351	1987	3	8	12	360	98		10108	-26			65		
4351	1987	3	8	15	30	41		10099	-4			59		
4351	1987	3	8	18	250	10		10100	-4			92		
4351	1987	3	9	3	50	10		10135	-24			96		
4351	1987	3	9	9	280	5		10167	-19			96		
4351	1987	3	9	12	300	5		10199	-7			90		
4351	1987	3	9	15	320	21		10220	38			76		
4351	1987	3	9	18	210	10		10234	-30			89		
