stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4283	1961	1	2	12	140	10	8							
4283	1961	1	2	15	320	46	8							
4283	1961	1	2	18	320	15	8							
4283	1961	1	3	12	0	0	8							
4283	1961	1	3	15	140	67	8							
4283	1961	1	3	18	140	46	8							
4283	1961	1	4	12	140	46	8							
4283	1961	1	4	15	140	46	8							
4283	1961	1	4	18	140	46	8							
4283	1961	1	5	12	0	0	4							
4283	1961	1	5	15	360	46	2							
4283	1961	1	5	18	360	46	2							
4283	1961	1	6	12	140	98	8							
4283	1961	1	6	15	140	46	8							
4283	1961	1	6	18	140	46	8							
4283	1961	1	7	12	140	46	8							
4283	1961	1	7	15	140	46	8							
4283	1961	1	7	18	90	46	8							
4283	1961	1	8	12	90	10	6							
4283	1961	1	9	12	0	0	0							
4283	1961	1	9	15	0	0	7							
4283	1961	1	9	18	0	0	8							
4283	1961	1	10	12	90	46	8							
4283	1961	1	10	15	50	46	8							
4283	1961	1	10	18	50	15	8							
4283	1961	1	11	12	360	190	8							
4283	1961	1	11	15	360	226	8							
4283	1961	1	11	18	360	309	8							
4283	1961	1	12	12	360	154	0							
4283	1961	1	12	15	360	154	0							
4283	1961	1	12	18	360	123	0							
4283	1961	1	13	15	360	67	0							
4283	1961	1	13	18	360	67	0							
4283	1961	1	14	12	90	67	0							
4283	1961	1	14	15	90	67	0							
4283	1961	1	14	18	90	67	0							
4283	1961	1	15	12	360	46	0							
4283	1961	1	16	12	140	98	8							
4283	1961	1	16	15	140	98	8							
4283	1961	1	16	18	230	98	8							
4283	1961	1	17	12	90	67	8							
4283	1961	1	17	15	90	46	8							
4283	1961	1	17	18	140	46	8							
4283	1961	1	18	12	90	46	6							
4283	1961	1	18	15	90	46	8							
4283	1961	1	18	18	110	46	8							
4283	1961	1	19	12	230	67	8							
4283	1961	1	19	15	230	67	8							
4283	1961	1	19	18	230	46	8							
4283	1961	1	20	12	50	67	8							
4283	1961	1	20	15	50	67	8							
4283	1961	1	20	18	360	98	8							
4283	1961	1	21	12	360	67	8							
4283	1961	1	21	15	360	46	8							
4283	1961	1	21	18	360	10	3							
4283	1961	1	22	12	140	46	3							
4283	1961	1	23	12	0	0	8							
4283	1961	1	23	15	230	67	8							
4283	1961	1	23	18	230	10	8							
4283	1961	1	24	12	230	67	8							
4283	1961	1	24	15	230	67	8							
4283	1961	1	24	18	320	46	8							
4283	1961	1	25	12	320	10	8							
4283	1961	1	25	15	0	0	8							
4283	1961	1	25	18	0	0	8							
4283	1961	1	26	12	230	190	8							
4283	1961	1	26	15	0	0	8							
4283	1961	1	26	18	230	154	8							
4283	1961	1	27	12	360	67	0							
4283	1961	1	27	15	360	67	8							
4283	1961	1	27	18	50	67	8							
4283	1961	1	28	12	0	0	4							
4283	1961	1	28	15	0	0	7							
4283	1961	1	28	18	90	67	8							
4283	1961	1	29	12	90	67	3							
4283	1961	1	30	12	90	46	0							
4283	1961	1	30	15	90	46	0							
4283	1961	1	30	18	90	46	4							
4283	1961	1	31	12	0	0	8							
4283	1961	1	31	15	0	0	8							
4283	1961	1	31	18	90	46	8							
4283	1961	2	1	12	50	46	0							
4283	1961	2	1	15	50	46	0							
4283	1961	2	1	18	50	67	3							
4283	1961	2	2	12	0	0	6							
4283	1961	2	2	15	0	0	3							
4283	1961	2	2	18	50	46	0							
4283	1961	2	3	12	230	98	8							
4283	1961	2	3	15	230	67	8							
4283	1961	2	3	18	230	67	0							
4283	1961	2	4	12	90	46	8							
4283	1961	2	4	15	50	67	8							
4283	1961	2	4	18	50	67	8							
4283	1961	2	5	12	0	0	0							
4283	1961	2	6	12	50	26	0							
4283	1961	2	6	15	50	10	0							
4283	1961	2	6	18	50	67	0							
4283	1961	2	7	12	50	10	0							
4283	1961	2	7	15	360	67	3							
4283	1961	2	7	18	360	67	1							
4283	1961	2	8	12	360	98	0							
4283	1961	2	8	15	360	98	4							
4283	1961	2	8	18	360	154	0							
4283	1961	2	9	12	360	98	2							
4283	1961	2	9	15	360	98	0							
4283	1961	2	9	18	360	118	0							
4283	1961	2	10	12	360	67	0							
4283	1961	2	10	15	360	67	0							
4283	1961	2	10	18	360	67	0							
4283	1961	2	11	12	360	46	0							
4283	1961	2	11	15	360	46	0							
4283	1961	2	11	18	360	46	0							
4283	1961	2	12	12	360	10	0							
