stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4341	2000	12	5	12										
4341	2000	12	5	13										
4341	2000	12	5	14										
4341	2000	12	5	15										
4341	2000	12	5	16										
4341	2000	12	5	17										
4341	2000	12	5	18										
4341	2000	12	5	19										
4341	2000	12	5	20										
4341	2000	12	5	21										
4341	2000	12	5	22										
4341	2000	12	5	23										
4341	2000	12	6	0										
4341	2000	12	6	1										
4341	2000	12	6	2										
4341	2000	12	6	3										
4341	2000	12	6	4										
4341	2000	12	6	5										
4341	2000	12	6	7										
4341	2000	12	6	8										
4341	2000	12	6	9										
4341	2000	12	6	10										
4341	2000	12	6	11										
4341	2000	12	6	12										
4341	2000	12	6	13										
4341	2000	12	6	14										
4341	2000	12	6	15										
4341	2000	12	6	16										
4341	2000	12	6	17										
4341	2000	12	6	18										
4341	2000	12	6	19										
4341	2000	12	6	20										
4341	2000	12	6	21										
4341	2000	12	6	22										
4341	2000	12	6	23										
4341	2000	12	7	0										
4341	2000	12	7	1										
4341	2000	12	7	2										
4341	2000	12	7	3										
4341	2000	12	7	4										
4341	2000	12	7	5										
4341	2000	12	7	6										
4341	2000	12	7	7										
4341	2000	12	7	8										
4341	2000	12	7	9										
4341	2002	5	26	17										
4341	2002	5	27	15	190	46		10180	8			93		
4341	2002	5	27	16	170	41		10177	7			95		
4341	2002	5	27	17	170	31		10175	4			96		
4341	2002	5	27	18	180	36		10173	10			94		
4341	2002	5	27	19	170	31		10173	11			92		
4341	2002	5	27	20	200	15		10174	12			91		
4341	2002	5	27	21	320	10		10176	11			92		
4341	2002	5	27	22	0	0		10177	11			92		
4341	2002	5	27	23	50	5		10176	8			94		
4341	2002	5	28	0	0	0		10176	13			93		
4341	2002	5	28	1	340	10		10176	12			94		
4341	2002	5	28	2	20	10		10175	8			95		
4341	2002	5	28	3	350	10		10174	7			96		
4341	2002	5	28	4	360	5		10172	8			94		
4341	2002	5	28	5	200	10		10174	6			96		
4341	2002	5	28	6	210	21		10175	4	19	3	100		
4341	2002	5	28	7	170	15		10175	4			99		
4341	2002	5	28	8	220	10		10176	12			98		
4341	2002	5	28	9	160	5		10180	7			98		
4341	2002	5	28	10	170	10		10182	18			92		
4341	2002	5	28	17	50	10		10177	21			83		
4341	2002	5	28	18	320	15		10176	33	34	4	72		
4341	2002	5	28	19	20	15		10176	21			77		
4341	2002	5	28	20	210	10		10178	15			87		
4341	2002	5	28	21	170	15		10181	13			85		
4341	2002	5	28	22	310	10		10180	13			83		
4341	2002	5	28	23	40	36		10180	9			85		
4341	2002	5	29	0	30	51		10181	10			83		
4341	2002	5	29	1	40	57		10182	6			90		
4341	2002	5	29	2	20	46		10181	7			88		
4341	2002	5	29	3	30	62		10182	6			93		
4341	2002	5	29	4	20	41		10182	12			80		
4341	2002	5	29	5	30	57		10182	18			83		
4341	2002	5	29	6	20	51		10184	17	33	4	80		
4341	2002	5	29	7	30	51		10185	12			85		
4341	2002	5	29	8	30	57		10186	10			87		
4341	2002	5	29	9	30	62		10186	13			86		
4341	2002	5	29	10	30	62		10188	12			86		
4341	2002	5	29	11	30	72		10188	16			85		
4341	2002	5	29	12	30	67		10189	17			82		
4341	2002	5	29	13	30	72		10189	16			83		
4341	2002	5	29	14	30	57		10188	16			84		
4341	2002	5	29	15	40	46		10187	9			91		
4341	2002	5	29	16	30	41		10186	15			87		
4341	2002	5	29	17	10	21		10183	26			77		
4341	2002	5	29	18	10	21		10180	19	29	8	84		
4341	2002	5	29	19	360	26		10180	29			76		
4341	2002	5	29	20	350	15		10178	29			77		
4341	2002	5	29	21	360	10		10178	33			76		
4341	2002	5	29	22	0	0		10178	19			87		
4341	2002	5	29	23	210	15		10177	16			90		
4341	2002	5	30	0	310	15		10176	16			90		
4341	2002	5	30	1	160	15		10176	-2			96		
4341	2002	5	30	2	210	5		10173	10			90		
4341	2002	5	30	3	360	21		10170	13			87		
4341	2002	5	30	4	320	15		10168	20			83		
4341	2002	5	30	5	40	5		10166	12			87		
4341	2002	5	30	6	350	10		10165	27	33	-2	79		
4341	2002	5	30	7	40	5		10165	18			87		
4341	2002	5	30	8	50	15		10165	19			87		
4341	2002	5	30	9	10	21		10164	21			85		
4341	2002	5	30	10	360	21		10161	48			68		
4341	2002	5	30	11	30	15		10160	38			77		
4341	2002	5	30	12	20	21		10158	47			75		
4341	2002	5	30	13	40	15		10156	43			74		
4341	2002	5	30	14	50	10		10152	55			74		
4341	2002	5	30	15	10	15		10148	63			71		
4341	2002	5	30	16	360	10		10146	77			66		
4341	2002	5	30	17	10	21		10142	74			67		
4341	2002	5	30	18	50	26		10139	46	82	8	83		
4341	2002	5	30	19	360	15		10138	80			63		
4341	2002	5	30	20	350	21		10137	64			69		
4341	2002	5	30	21	350	15		10135	71			64		
4341	2002	5	30	22	110	10		10133	36			87		
4341	2002	5	30	23	10	31		10133	51			74		
4341	2002	5	31	0	80	10		10132	26			82		
4341	2002	5	31	1	340	21		10129	44			75		
4341	2002	5	31	2	350	10		10129	29			81		
4341	2002	5	31	3	350	21		10129	44			69		
4341	2002	5	31	4	40	26		10126	34			73		
4341	2002	5	31	5	300	5		10123	41			69		
4341	2002	5	31	6	320	15		10123	42	83	20	69		
4341	2002	5	31	7	360	21		10123	57			63		
4341	2002	5	31	8	20	31		10125	33			78		
4341	2002	5	31	9	340	26		10128	56			69		
4341	2002	5	31	10	360	31		10129	76			56		
4341	2002	5	31	12	20	26		10130	60			61		
4341	2002	5	31	13	10	31		10127	59			64		
4341	2002	5	31	14	10	26		10126	83			50		
4341	2002	5	31	15	30	46		10122	74			51		
4341	2002	5	31	16	20	41		10120	76			53		
4341	2002	5	31	17	350	41		10119	60			58		
4341	2002	5	31	18	30	82		10118	56	93	42	58		
4341	2002	5	31	19	20	62		10120	45			60		
4341	2002	5	31	20	20	62		10122	47			59		
4341	2002	5	31	21	20	72		10121	44			61		
4341	2002	5	31	22	20	77		10122	47			59		
4341	2002	5	31	23	30	77		10123	38			63		
4341	2002	6	1	0	30	77		10122	54			50		
4341	2002	6	1	1	30	77		10127	38			62		
4341	2002	6	1	2	30	67		10129	22			74		
