stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4248	1966	1	26	12	100	15			-150			70	0	
4248	1966	1	26	15	0	0			-170			74		
4248	1966	1	27	12	100	15			-170	-150	-175	77	0	
4248	1966	1	27	15	90	15			-150			73		
4248	1966	1	28	12	90	15			-120	-120	-170	75	0	
4248	1966	1	28	15	0	0			-130			76		
4248	1966	1	29	12	90	15			-140	-120	-145	89	0	
4248	1966	1	29	15	90	15			-140			75		
4248	1966	1	31	12	90	15			-160	-140	-160	75	0	
4248	1966	1	31	15	90	15			-160			76		
4248	1966	2	1	12	90	15			-170	-120	-170	75	0	
4248	1966	2	1	15	90	15			-140			76		
4248	1966	2	2	12	90	15			-150	-125	-150	80	0	
4248	1966	2	2	15	90	15			-150			79		
4248	1966	2	3	12	0	0			-80	-80	-150	82	0	
4248	1966	2	3	15	90	15			-70			80		
4248	1966	2	4	12	50	15			-110	-70	-110	84	0	
4248	1966	2	4	15	50	15			-120			85		
4248	1966	2	5	12	0	0			-140	-100	-140	89	0	
4248	1966	2	5	15	0	0			-150			89		
4248	1966	2	7	12	90	15			-140	-115	-150	86	0	
4248	1966	2	7	15	0	0			-130			87		
4248	1966	2	11	12	90	15			-160	-130	-160	84	0	
4248	1966	2	11	15	140	26			-70			75		
4248	1966	2	12	12	230	31			-30	-5	-160	85	0	
4248	1966	2	12	15	270	31			-40			85		
4248	1966	2	14	12	90	15			-90	-85	-90	90	0	
4248	1966	2	14	15	90	15			-110			91		
4248	1966	2	15	12	50	15			-70	-73	-135	88	0	
4248	1966	2	15	15	50	15			-70			89		
4248	1966	2	16	12	140	87			40	55	-70	47	0	
4248	1966	2	16	15	0	0			10			51		
4248	1966	2	17	12	180	51			80	93	10	45	0	
4248	1966	2	17	15	140	87			90			42		
4248	1966	2	18	12	140	57			60	103	60	44	0	
4248	1966	2	18	15	140	36			70			42		
4248	1966	2	19	12	90	5			10	80	5	48	0	
4248	1966	2	19	15	90	5			10			46		
4248	1966	2	21	12	90	5			-40	35	-40	84	0	
4248	1966	2	21	15	0	0			-30			88		
4248	1966	2	25	12	90	15			-70	-30	-70	70	0	
4248	1966	2	25	15	90	15			-50			62		
4248	1966	2	26	12	0	0			-60	-30	-70	70	0	
4248	1966	2	26	15	0	0			-20			65		
4248	1966	2	28	12	0	0			-50	-45	-50	82	0	
4248	1966	2	28	15	90	5			-30			79		
4248	1966	3	1	12	0	0			-69	-30	-69	83		
4248	1966	3	1	15	0	0			-56			80		
4248	1966	3	2	12	90	15			-58	-50	-69	74		
4248	1966	3	2	15	90	21			-42			70		
4248	1966	3	3	12	90	15			-111	-42	-111	80		
4248	1966	3	3	15	90	15			-105			75		
4248	1966	3	4	12	90	21			-122	-85	-122	85		
4248	1966	3	4	15	90	10			-105			77		
4248	1966	3	5	12	90	26			-123	-85	-123	75		
4248	1966	3	5	15	90	15			-122			72		
4248	1966	3	7	12	50	15			-100	-95	-122	70		
4248	1966	3	7	15	50	15			-82			70		
4248	1966	3	8	12	270	87			-6	30	-100	84		
4248	1966	3	8	15	180	175			-40			73		
4248	1966	3	9	12	220	57			-102	-5	-102	75		
4248	1966	3	9	15	320	57			-118			80		
4248	1966	3	10	12	90	15			-171	-102	-171	75		
4248	1966	3	10	15	90	5			-100			75		
4248	1966	3	11	12	90	21			-186	-150	-186	76		
4248	1966	3	11	15	90	15			-176			69		
4248	1966	3	12	12	90	15			-200	-160	-200	74		
4248	1966	3	12	15	90	5			-191			73		
4248	1966	3	14	12	90	10			-124	-105	-124	74		
4248	1966	3	14	15	90	10			-100			73		
4248	1966	3	15	12	90	15			-62	-60	-124	68		
4248	1966	3	15	15	90	5			-48			65		
4248	1966	3	16	12	50	15			-70	10	-70	89		
4248	1966	3	16	15	50	5			-70			82		
4248	1966	3	17	12	50	15			-92	-70	-92	89		
4248	1966	3	17	15	50	5			-79			78		
