stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4264	1966	11	23	12	160	26	8		-10			100		
4264	1966	11	23	15	160	26	8		-10			100		
4264	1966	11	24	12	230	10	8		-10			95		
4264	1966	11	24	15	200	10	8		0			93		
4264	1966	11	25	12	280	93	6		-30			86		
4264	1966	11	25	15	0	0	5		-40			76		
4264	1966	11	26	12	90	10	4		-60			92		
4264	1966	11	26	15	90	10	4		-40			79		
4264	1966	11	28	12	0	0	8		0			100		
4264	1966	11	28	15	340	10	8		0			85		
4264	1966	11	29	12	360	36	8		-40			65		
4264	1966	11	29	15	20	10	7		-30			67		
4264	1966	11	30	12	20	123	3		-40			72		
4264	1966	11	30	15	30	46	1		-50			70		
4264	1966	12	1	12	90	26	9		-30			100		
4264	1966	12	1	15	150	15	9		-30			100		
4264	1966	12	2	12	190	154	9		40			98		
4264	1966	12	2	15	190	93	8		-10			95		
4264	1966	12	3	12	270	154	9		-40			92		
4264	1966	12	3	15	230	154	9		-40			100		
4264	1966	12	5	12	80	10	8		-40			90		
4264	1966	12	7	12	340	103	5		-80			82		
4264	1966	12	8	12	100	26	8		-42			69		
4264	1966	12	8	15	130	46	8		-20			80		
4264	1966	12	9	12	210	10	8		-30			100		
4264	1966	12	9	15	290	10	8		-40			100		
4264	1966	12	10	12	100	10	8		-20			100		
4264	1966	12	10	15	90	26	6		-40			90		
4264	1966	12	12	12	110	10	0		-120			70		
4264	1966	12	12	15	110	10	0		-130			70		
4264	1966	12	13	12	0	0	8		-70			79		
4264	1966	12	13	15	0	0	6		-60			85		
4264	1966	12	14	12	0	0	5		-80			85		
4264	1966	12	14	15	90	10	6		-70			85		
4264	1966	12	15	12	360	10	8		-40			88		
4264	1966	12	15	15	10	10	7		-30			88		
4264	1966	12	16	12	0	0	3		-70			88		
4264	1966	12	16	15	360	10	3		-70			88		
4264	1966	12	17	12	0	0	8		-80			89		
4264	1966	12	17	15	80	10	7		-60			82		
4264	1966	12	19	12	160	26	7		-20			72		
4264	1966	12	19	15	150	10	5		20			65		
4264	1966	12	20	12	190	26	8		40			90		
4264	1966	12	20	15	180	10	8		20			85		
4264	1966	12	21	12	270	67	7		-20			100		
4264	1966	12	21	15	220	26	6		-40			90		
4264	1966	12	22	12	10	10	6		20			82		
4264	1966	12	22	15	0	0	5		-30			78		
4264	1966	12	23	12	80	10	0		-80			70		
4264	1966	12	23	15	80	10	0		-90			70		
4264	1966	12	27	12	50	10	0		-40			70		
4264	1966	12	27	15	30	10	0		-80			70		
4264	1966	12	28	12	40	190	3		-50			68		
4264	1966	12	28	15	20	93	2		-50			65		
4264	1966	12	29	12	30	93	0		-100			68		
4264	1966	12	29	15	30	123	1		-90			67		
4264	1966	12	30	12	90	26	0		-150			65		
4264	1966	12	30	15	80	26	0		-130			65		
4264	1967	1	2	12	170	226	8		-40			85		
4264	1967	1	3	15	0	0	8		-40			100		
4264	1967	1	4	12	360	93	8		-20			100		
4264	1967	1	4	15	360	123	5		-40			98		
4264	1967	1	5	12	0	0	8		-20			100		
4264	1967	1	5	15	0	0	5		-70			100		
4264	1967	1	6	15	160	67	8		-40			90		
4264	1967	1	7	12	170	93	8		110			92		
4264	1967	1	7	15	190	46	8		90			100		
4264	1967	1	9	12	350	26	8		-20					
4264	1967	1	10	12	0	0	9		0			100		
4264	1967	1	10	15	10	10	9		-10					
4264	1967	1	11	12	180	26	9		-20			100		
4264	1967	1	11	15	180	46	8		-20			100		
4264	1967	1	12	12	0	0	7		-60			100		
4264	1967	1	12	15	360	10	6		-60			100		
4264	1967	1	13	12	350	26	8		-70			80		
4264	1967	1	13	15	350	26	7		-50			78		
4264	1967	1	14	12	340	93	7		-90			90		
4264	1967	1	14	15	10	46	6		-40			90		
4264	1967	1	16	12	80	67	2		-60			70		
4264	1967	1	16	15	80	26	7		-80			70		
4264	1967	1	17	12	140	123	8		30			69		
4264	1967	1	17	15	150	67	8		10			69		
4264	1967	1	18	12	280	46	9		0			100		
4264	1967	1	18	15	280	26	9		-20			100		
4264	1967	1	19	12	90	10	4		-20			80		
4264	1967	1	19	15	90	10	3		-40			80		
4264	1967	1	20	12	160	67	7		60			60		
4264	1967	1	20	15	160	67	7		40			60		
4264	1967	1	21	15	360	67	9		-30			90		
4264	1967	1	23	12	350	10	8		-30			70		
4264	1967	1	23	15	80	10	8		-40			65		
4264	1967	1	24	12	100	46	7		40			60		
4264	1967	1	24	15	90	10	5		40			60		
4264	1967	1	25	12	90	10	4		-20			85		
4264	1967	1	25	15	0	0	4		0					
4264	1967	1	30	12	80	10	2		-50			75		
4264	1967	3	8	12	220	190	9		-90			95		
4264	1967	3	9	12	10	123	9		-110			95		
4264	1967	3	9	15	350	93	9					95		
4264	1967	3	10	12	80	46	1		-120			95		
4264	1967	3	10	15	70	46	1					95		
4264	1967	3	11	12	50	46	2		-130			95		
4264	1967	3	11	15	50	26	3					95		
4264	1967	3	13	12	80	26	1		-90			95		
4264	1967	3	13	15	80	26	1					95		
4264	1967	3	14	12	160	26	9		-80			100		
4264	1967	3	14	15	170	26	8					100		
4264	1967	3	15	12	170	46	7		-60			73		
4264	1967	3	15	15	170	46	2					66		
4264	1967	3	16	12	250	67	9		-60			100		
4264	1967	3	16	15	310	226	8					92		
4264	1967	3	17	12	100	123	8		-70			89		
4264	1967	3	17	15	70	46	8					75		
4264	1967	3	18	12	360	190	7		-60			94		
4264	1967	3	18	15	10	154	7					95		
4264	1967	3	20	12	100	26	1		-80			76		
4264	1967	3	20	15	90	26	1					65		
4264	1967	3	21	12	80	26	2		-50			70		
4264	1967	3	21	15	80	26	2					65		
4264	1967	3	22	12	190	46	9		-40			100		
4264	1967	3	22	15	270	26	9					100		
4264	1967	3	25	12	30	10	0		-30			55		
4264	1967	3	25	15	20	26	0					55		
4264	1967	3	28	12	10	26	5		-30			90		
4264	1967	3	28	15	10	10	4					85		
4264	1967	3	29	12	170	93	9		-10			100		
4264	1967	3	29	15	170	67	9					100		
4264	1967	3	30	12	220	10	9		-20			100		
4264	1967	3	30	15	250	10	9					100		
