stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4380	1958	1	1	0	0	0	8	10206	-85			85		
4380	1958	1	1	3	0	0	8	10197	-100			87		
4380	1958	1	1	6	0	0	8	10182	-88	-10	-105	92	0	
4380	1958	1	1	9	0	0	8	10176	-76			82		
4380	1958	1	1	12	320	10	8	10171	-73			82		120
4380	1958	1	1	15	290	10	8	10166	-74			81		
4380	1958	1	1	18	0	0	6	10163	-99	-64	-101	82	0	
4380	1958	1	1	21	0	0	6	10172	-95			83		
4380	1958	1	2	0	0	0	2	10178	-108			91		
4380	1958	1	2	3	0	0	2	10181	-120			91		
4380	1958	1	2	6	0	0	8	10177	-97	-84	-120	87	0	
4380	1958	1	2	9	0	0	2	10174	-112			89		
4380	1958	1	2	12	0	0	4	10163	-95			87		120
4380	1958	1	2	15	0	0	6	10145	-84			79		
4380	1958	1	2	18	0	0	7	10135	-91	-76	-124	79	0	
4380	1958	1	2	21	0	0	2	10133	-102			85		
4380	1958	1	3	0	0	0	4	10119	-101			90		
4380	1958	1	3	3	0	0	8	10108	-106			90		
4380	1958	1	3	6	0	0	8	10082	-86	-17	-120	94	0	
4380	1958	1	3	9	0	0	8	10056	-82			94		
4380	1958	1	3	12	340	31	8	10014	-78			98		144
4380	1958	1	3	15	320	26	9	9935	-79			98		
4380	1958	1	3	18	30	31	9	9850	-72	-68	-86	98	111	
4380	1958	1	3	21	330	51	8	9757	-36			99		
4380	1958	1	4	0	330	103	8	9698	-41			99		
4380	1958	1	4	3	310	93	8	9661	-42			99		
4380	1958	1	4	6	310	103	8	9657	-32	-26	-75	90	11	
4380	1958	1	4	9	320	93	8	9643	-25			72		
4380	1958	1	4	12	310	57	8	9645	-16			72		148
4380	1958	1	4	15	310	67	7	9651	-13			72		
4380	1958	1	4	18	320	21	2	9650	-26	-6	-40	72	-1	
4380	1958	1	4	21	0	0	4	9657	-52			60		
4380	1958	1	5	0	300	36	6	9657	-48			51		
4380	1958	1	5	3	300	36	6	9661	-34			51		
4380	1958	1	5	6	0	0	6	9665	-45	-15	-65	54	0	
4380	1958	1	5	9	0	0	5	9665	-40			48		
4380	1958	1	5	12	0	0	4	9657	-39			51		148
4380	1958	1	5	15	310	62	3	9641	-44			49		
4380	1958	1	5	18	290	62	1	9619	-48	-23	-78	50	0	
4380	1958	1	5	21	300	31	1	9600	-54			51		
4380	1958	1	6	0	310	26	1	9597	-65			55		
4380	1958	1	6	3	0	0	1	9610	-67			55		
4380	1958	1	6	6	0	0	0	9629	-60	-32	-96	56	0	
4380	1958	1	6	9	310	46	3	9662	-31			55		
4380	1958	1	6	12	0	0	7	9716	-44			55		148
4380	1958	1	6	15	160	26	7	9755	-28			57		
4380	1958	1	6	18	0	0	5	9787	-83	-15	-90	74	0	
4380	1958	1	6	21	0	0	5	9813	-78			88		
4380	1958	1	7	0	300	10	2	9832	-58			74		
4380	1958	1	7	3	0	0	1	9852	-80			77		
4380	1958	1	7	6	0	0	1	9871	-83	-44	-126	84	0	
4380	1958	1	7	9	0	0	1	9881	-97			79		
4380	1958	1	7	12	0	0	1	9894	-100			85		148
4380	1958	1	7	15	0	0	6	9894	-88			78		
4380	1958	1	7	18	0	0	6	9895	-86	-69	-127	85	0	
4380	1958	1	7	21	0	0	7	9895	-100			97		
4380	1958	1	8	0	0	0	7	9885	-94			97		
4380	1958	1	8	3	300	139	8	9904	-80			55		
4380	1958	1	8	6	290	118	8	9901	-84	-55	-124	60	0	
4380	1958	1	8	9	290	108	4	9924	-105			60		
4380	1958	1	8	12	290	165	4	9936	-120			68		120
4380	1958	1	8	15	300	113	7	9942	-102			70		
4380	1958	1	8	18	220	36	7	9962	-100	-84	-125	68	0	
4380	1958	1	8	21	0	0	1	9969	-125			60		
4380	1958	1	9	0	280	46	2	9963	-112			57		
4380	1958	1	9	3	330	57	1	9958	-117			56		
4380	1958	1	9	6	0	0	0	9958	-129	-93	-144	61	0	
4380	1958	1	9	9	0	0	6	9950	-146			68		
4380	1958	1	9	12	0	0	6	9942	-126			70		120
4380	1958	1	9	15	0	0	5	9922	-127			70		
4380	1958	1	9	18	0	0	6	9903	-120	-110	-150	69	0	
4380	1958	1	9	21	0	0	8	9909	-139			68		
4380	1958	1	10	0	260	31	8	9894	-106			75		
4380	1958	1	10	3	250	10	8	9876	-103			73		
4380	1958	1	10	6	0	0	3	9855	-125	-90	-145	74	0	
4380	1958	1	10	9	0	0	6	9853	-135			72		
4380	1958	1	10	12	0	0	8	9853	-118			84		120
4380	1958	1	10	15	270	10	8	9855	-100			85		
4380	1958	1	10	18	0	0	3	9874	-110	-86	-135	90	0	
4380	1958	1	10	21	0	0	0	9905	-133			98		
4380	1958	1	11	0	290	129	0	9923	-74			50		
4380	1958	1	11	3	310	149	0	9964	-85			55		
4380	1958	1	11	6	300	123	8	9989	-92	-64	-140	62	0	
4380	1958	1	11	9	280	57	8	10015	-85			65		
4380	1958	1	11	12	0	0	5	10033	-113			68		119
4380	1958	1	11	15	0	0	7	10027	-118			77		
4380	1958	1	11	18	0	0	7	10023	-105	-75	-125	85	0	
4380	1958	1	11	21	0	0	7	10029	-110			88		
4380	1958	1	12	0	310	10	8	10016	-83			80		
4380	1958	1	12	3	0	0	8	10005	-84			87		
4380	1958	1	12	6	310	26	8	9984	-86	-80	-120	90	1	
4380	1958	1	12	9	160	10	8	9960	-88			99		
4380	1958	1	12	12	140	10	8	9938	-88			99		120
4380	1958	1	12	15	360	10	8	9900	-91			100		
4380	1958	1	12	18	0	0	8	9862	-85	-80	-94	99	9	
4380	1958	1	12	21	0	0	8	9861	-80			97		
4380	1958	1	13	0	0	0	8	9844	-80			98		
4380	1958	1	13	3	120	46	8	9855	-76			98		
4380	1958	1	13	6	160	10	8	9872	-77	-71	-91	98	47	
4380	1958	1	13	9	0	0	7	9880	-90			98		
4380	1958	1	13	12	0	0	4	9888	-110			98		127
4380	1958	1	13	15	0	0	0	9909	-115			98		
4380	1958	1	13	18	0	0	0	9923	-86	-55	-115	63	-1	
4380	1958	1	13	21	0	0	2	9949	-105			77		
4380	1958	1	14	0	0	0	4	9962	-113			84		
4380	1958	1	14	3	0	0	6	9960	-103			87		
4380	1958	1	14	6	0	0	3	9957	-101	-25	-156	87	0	
4380	1958	1	14	9	0	0	0	9975	-115			98		
4380	1958	1	14	12	0	0	0	9999	-140			98		126
4380	1958	1	14	15	150	41	3	10015	-107			98		
4380	1958	1	14	18	150	31	7	10008	-76	-71	-171	98	0	
4380	1958	1	14	21	0	0	7	9998	-93			98		
4380	1958	1	15	0	0	0	8	9972	-85			98		
4380	1958	1	15	3	30	10	3	9949	-89			98		
4380	1958	1	15	6	270	123	2	9930	-116	-66	-122	79	1	
4380	1958	1	15	9	300	180	6	9969	-132			98		
4380	1958	1	15	12	300	165	2	10026	-126			88		119
4380	1958	1	15	15	290	139	3	10071	-125			75		
4380	1958	1	15	18	300	154	3	10100	-120	-119	-132	64	0	
4380	1958	1	15	21	270	144	2	10129	-117			57		
4380	1958	1	16	0	290	159	0	10159	-119			63		
4380	1958	1	16	3	290	103	0	10182	-116			63		
4380	1958	1	16	6	300	139	0	10204	-116	-107	-129	64	0	
4380	1958	1	16	9	300	159	0	10232	-118			54		
4380	1958	1	16	12	300	154	0	10254	-104			48		119
4380	1958	1	16	15	220	26	1	10280	-97			45		
4380	1958	1	16	18	0	0	1	10284	-105	-76	-160	43	0	
4380	1958	1	16	21	0	0	1	10277	-105			50		
4380	1958	1	17	0	290	62	0	10293	-73			44		
4380	1958	1	17	3	290	113	0	10281	-72			41		
4380	1958	1	17	6	290	113	0	10284	-78	-56	-132	42	0	
4380	1958	1	17	9	310	123	0	10293	-94			48		
4380	1958	1	17	12	310	175	3	10306	-102			49		118
4380	1958	1	17	15	300	180	2	10311	-110			63		
4380	1958	1	17	18	310	123	2	10333	-101	-76	-115	53	0	
4380	1958	1	17	21	320	103	2	10349	-90			54		
4380	1958	1	18	0	310	108	3	10357	-79			46		
4380	1958	1	18	3	320	51	1	10357	-77			50		
4380	1958	1	18	6	300	87	1	10353	-76	-70	-104	49	0	
4380	1958	1	18	9	310	82	2	10350	-68			51		
4380	1958	1	18	12	300	77	7	10351	-66			51		118
4380	1958	1	18	15	300	82	8	10362	-50			44		
4380	1958	1	18	18	270	103	8	10364	-60	-47	-80	46	0	
4380	1958	1	18	21	30	31	3	10383	-62			45		
4380	1958	1	19	0	150	36	2	10410	-100			82		
4380	1958	1	19	3	0	0	2	10411	-119			85		
4380	1958	1	19	6	0	0	1	10393	-124	-46	-132	90	0	
4380	1958	1	19	9	330	10	0	10389	-133			98		
4380	1958	1	19	12	0	0	0	10384	-137			98		117
4380	1958	1	19	15	0	0	7	10369	-125			98		
4380	1958	1	19	18	0	0	8	10342	-117	-112	-147	98	0	
4380	1958	1	19	21	0	0	8	10332	-127			92		
4380	1958	1	20	0	0	0	0	10322	-100			56		
4380	1958	1	20	3	0	0	0	10314	-101			62		
4380	1958	1	20	6	0	0	0	10320	-107	-88	-145	67	0	
4380	1958	1	20	9	0	0	0	10334	-70			62		
4380	1958	1	20	12	0	0	4	10348	-90			72		115
4380	1958	1	20	15	0	0	2	10359	-100			80		
4380	1958	1	20	18	0	0	2	10348	-102	-63	-128	86	0	
4380	1958	1	20	21	0	0	0	10342	-98			72		
4380	1958	1	21	0	0	0	0	10341	-95			69		
4380	1958	1	21	3	0	0	0	10335	-98			70		
4380	1958	1	21	6	0	0	0	10329	-119	-89	-123	73	0	
4380	1958	1	21	9	0	0	0	10327	-109			73		
4380	1958	1	21	12	0	0	0	10318	-117			77		115
4380	1958	1	21	15	0	0	1	10283	-89			75		
4380	1958	1	21	18	0	0	1	10243	-94	-82	-126	75	0	
4380	1958	1	21	21	0	0	1	10225	-97			75		
4380	1958	1	22	0	340	26	8	10222	-52			80		
4380	1958	1	22	3	130	77	4	10261	22			57		
4380	1958	1	22	6	150	57	0	10293	-2	44	-107	55	0	
4380	1958	1	22	9	170	41	0	10299	-8			47		
4380	1958	1	22	12	0	0	4	10291	-50			56		115
4380	1958	1	22	15	0	0	1	10275	-47			68		
4380	1958	1	22	18	0	0	6	10243	-61	7	-83	69	0	
4380	1958	1	22	21	0	0	1	10238	-78			83		
4380	1958	1	23	0	0	0	6	10216	-77			85		
4380	1958	1	23	3	140	51	6	10241	-39			80		
4380	1958	1	23	6	210	51	8	10303	-48	-37	-102	99	0	
4380	1958	1	23	9	160	10	8	10320	-44			98		
4380	1958	1	23	12	170	26	8	10337	-39			98		115
4380	1958	1	23	15	0	0	8	10341	-43			98		
4380	1958	1	23	18	110	31	5	10341	-55	-37	-59	97	0	
4380	1958	1	23	21	70	26	8	10349	-54			85		
4380	1958	1	24	0	150	10	8	10347	-60			95		
4380	1958	1	24	3	0	0	8	10329	-65			97		
4380	1958	1	24	6	0	0	0	10305	-87	-52	-102	99	-1	
