stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4261	1961	1	5	18	0	0	6	10089	-28	-6	-39		1	40
4261	1961	1	5	21	0	0	8	10064	-30					
4261	1961	1	6	0	0	0	3	10030	-18					
4261	1961	1	6	3	0	0	8	9993	-16					
4261	1961	1	6	6	140	41	8	9949	33	33	-30		0	40
4261	1961	1	6	9	110	154	8	9952	42					
4261	1961	1	6	12	120	77	8	9958	44					
4261	1961	1	6	15	40	26	8	9951	58					
4261	1961	1	6	18	0	0	8	9925	46	64	30		0	25
4261	1961	1	6	21	90	103	3	9919	80					
4261	1961	1	7	0	110	36	3	9906	20					
4261	1961	1	7	3	0	0	7	9900	59					
4261	1961	1	7	6	330	77	7	9900	72	83	20		0	20
4261	1961	1	7	9	50	180	6	9918	58					
4261	1961	1	7	12	60	129	8	9921	68					
4261	1961	1	7	15	70	206	8	9934	68					
4261	1961	1	7	18	70	206	8	9946	79	83	56		0	15
4261	1961	1	7	21	60	103	8	9983	74					
4261	1961	1	8	0	0	0	8	10000	43					
4261	1961	1	8	3	0	0	8	10008	37					
4261	1961	1	8	6	0	0	8	10011	36	80	27		0	15
4261	1961	1	8	9	0	0	8	10011	28					
4261	1961	1	8	12	0	0	8	10026	36					
4261	1961	1	8	15	0	0	8	10032	30					
4261	1961	1	8	18	0	0	8	10037	33	40	20		0	10
4261	1961	1	8	21	0	0	8	10050	40					
4261	1961	1	9	0	0	0	8	10058	33					
4261	1961	1	9	3	0	0	6	10065	23					
4261	1961	1	9	6	0	0	8	10070	20	40	10		0	10
4261	1961	1	9	9	0	0	8	10072	24					
4261	1961	1	9	12	0	0	5	10079	16					
4261	1961	1	9	15	0	0	6	10082	9					
4261	1961	1	9	18	0	0	3	10065	17	24	3		0	10
4261	1961	1	9	21	0	0	4	10063	18					
4261	1961	1	10	0	110	77	8	10047	44					
4261	1961	1	10	3	0	0	8	10014	29					
4261	1961	1	10	6	0	0	6	9972	15	44	6		0	8
4261	1961	1	10	9	80	154	8	9935	34					
4261	1961	1	10	12	90	103	7	9897	58					
4261	1961	1	10	15	90	129	7	9846	58					
4261	1961	1	10	18	350	82	7	9793	58	62	15		0	5
4261	1961	1	10	21	180	26	4	9764	38					
4261	1961	1	11	0	280	57	3	9743	10					
4261	1961	1	11	3	10	62	2	9740	-20					
4261	1961	1	11	6	320	103	4	9740	-24	58	-32		0	5
4261	1961	1	11	9	330	93	8	9738	-56					
4261	1961	1	11	12	330	103	8	9756	-72					
4261	1961	1	11	15	310	129	9	9792	-79					
4261	1961	1	11	18	330	129	9	9839	-84	52	-84		5	10
4261	1961	1	11	21	320	154	6	9888	-90					
4261	1961	1	12	0	320	154	4	9932	-92					
4261	1961	1	12	3	320	154	0	9967	-100					
4261	1961	1	12	6	350	103	0	9990	-118	-86	-122		-1	10
4261	1961	1	12	9	350	26	0	10000	-128					
4261	1961	1	12	12	0	0	0	10007	-126					
4261	1961	1	12	15	0	0	0	10011	-129					
4261	1961	1	12	18	130	15	2	10000	-122	-118	-143		0	10
4261	1961	1	12	21	0	0	1	10002	-128					
4261	1961	1	13	0	0	0	1	9999	-132					
4261	1961	1	13	3	0	0	0	9999	-140					
4261	1961	1	13	6	0	0	1	10000	-145	-122	-145		0	10
4261	1961	1	13	9	0	0	1	10005	-140					
4261	1961	1	13	12	0	0	0	10016	-140					
4261	1961	1	13	15	350	31	0	10025	-136					
4261	1961	1	13	18	330	77	0	10014	-128	-123	-147		0	10
4261	1961	1	13	21	0	0	0	10022	-141					
4261	1961	1	14	0	110	21	0	10021	-136					
4261	1961	1	14	3	80	21	0	10029	-140					
4261	1961	1	14	6	0	0	0	10027	-135	-128	-154		0	10
4261	1961	1	14	9	0	0	0	10027	-136					
4261	1961	1	14	12	90	26	0	10042	-141					
4261	1961	1	14	15	110	15	7	10042	-120					
4261	1961	1	14	18	0	0	5	10043	-104	-102	-144		0	10
4261	1961	1	14	21	0	0	8	10062	-111					
4261	1961	1	15	0	0	0	3	10071	-110					
4261	1961	1	15	3	10	5	0	10077	-113					
4261	1961	1	15	6	10	41	0	10084	-127	-102	-140		0	10
4261	1961	1	15	9	20	41	0	10100	-136					
4261	1961	1	15	12	20	26	0	10103	-140					
4261	1961	1	15	15	0	0	1	10111	-160					
4261	1961	1	15	18	0	0	5	10101	-142	-120	-165		0	10
4261	1961	1	15	21	120	26	8	10095	-136					
4261	1961	1	16	0	0	0	8	10084	-130					
4261	1961	1	16	3	110	36	8	10053	-90					
4261	1961	1	16	6	120	180	8	10002	-75	-73	-142		0	10
4261	1961	1	16	9	100	180	9	9992	-71					
4261	1961	1	16	12	110	154	9	9977	-61					
4261	1961	1	16	15	120	129	9	9961	-58					
4261	1961	1	16	18	90	36	8	9975	-36	-36	-75			10
4261	1961	1	16	21	360	26	8	10016	-52					
4261	1961	1	17	0	0	0	8	10037	-70					
4261	1961	1	17	3	0	0	8	10046	-67					
4261	1961	1	17	6	0	0	8	10039	-65	-36	-74		22	10
4261	1961	1	17	9	130	93	8	10027	-57					
4261	1961	1	17	12	120	103	9	10007	-54					
4261	1961	1	17	15	110	129	9	9973	-46					
4261	1961	1	17	18	120	154	9	9932	-38	-36	-65		0	30
4261	1961	1	17	21	110	154	9	9910	-37					
4261	1961	1	18	0	180	26	8	9921	-18					
4261	1961	1	18	3	320	103	8	9948	-38					
4261	1961	1	18	6	320	77	2	9958	-57	-18	-58		10	30
4261	1961	1	18	9	210	31	6	9968	-60					
4261	1961	1	18	12	0	0	8	9968	-61					
4261	1961	1	18	15	0	0	8	9965	-57					
4261	1961	1	18	18	90	26	7	9944	-52	-43	-70		0	25
4261	1961	1	18	21	0	0	8	9938	-54					
4261	1961	1	19	0	0	0	8	9906	-100					
4261	1961	1	19	3	0	0	9	9870	-80					
4261	1961	1	19	6	0	0	9	9823	-8	-8	-100		14	30
4261	1961	1	19	9	0	0	9	9769	18					
4261	1961	1	19	12	130	180	5	9730	40					
4261	1961	1	19	15	130	129	8	9734	60					
4261	1961	1	19	18	40	26	8	9736	38	60	-8		19	30
4261	1961	1	19	21	0	0	8	9758	58					
4261	1961	1	20	0	130	180	5	9790	81					
4261	1961	1	20	3	130	129	8	9825	82					
4261	1961	1	20	6	40	26	8	9843	72	86	33		68	30
4261	1961	1	20	9	0	0	8	9858	64					
4261	1961	1	20	12	350	51	8	9861	81					
4261	1961	1	20	15	360	62	8	9854	71					
4261	1961	1	20	18	340	67	8	9858	58	81	48		-1	30
4261	1961	1	20	21	310	77	5	9870	62					
4261	1961	1	21	0	320	77	8	9900	50					
4261	1961	1	21	3	320	123	8	9936	54					
4261	1961	1	21	6	320	77	4	9979	48	67	-45		2	30
4261	1961	1	21	9	320	82	3	10005	46					
4261	1961	1	21	12	330	31	0	10016	46					
4261	1961	1	21	15	340	41	5	10009	48					
4261	1961	1	21	18	100	26	4	9964	-10	50	-26		0	30
4261	1961	1	21	21	90	26	4	9935	-18					
4261	1961	1	22	0	100	26	8	9912	-26					
4261	1961	1	22	3	0	0	8	9883	-32					
4261	1961	1	22	6	80	154	9	9833	-35	-3	-100		0	30
4261	1961	1	22	9	100	180	9	9839	-30					
4261	1961	1	22	12	70	103	8	9825	-8					
4261	1961	1	22	15	360	129	8	9806	50					
4261	1961	1	22	18	120	77	7	9812	63	63	-38		0	25
4261	1961	1	22	21	0	0	7	9817	82					
4261	1961	1	23	0	100	154	7	9795	78					
4261	1961	1	23	3	60	231	4	9742	91					
4261	1961	1	23	6	100	77	6	9776	86	94	63		0	15
4261	1961	1	23	9	180	51	8	9743	69					
4261	1961	1	23	12	290	77	8	9698	72					
4261	1961	1	23	15	60	180	8	9704	58					
4261	1961	1	23	18	100	154	4	9703	14	87	14		0	10
4261	1961	1	23	21	80	67	4	9736	-2					
4261	1961	1	24	0	80	5	5	9754	-9					
4261	1961	1	24	3	110	77	3	9777	-16					
4261	1961	1	24	6	100	77	1	9791	-20	59	-20		0	5
4261	1961	1	24	9	100	62	3	9807	-20					
4261	1961	1	24	12	90	103	2	9818	-21					
4261	1961	1	24	15	90	77	8	9845	-15					
4261	1961	1	24	18	90	31	9	9891	-4	52	-21		28	10
4261	1961	1	24	21	140	26	9	9922	2					
4261	1961	1	25	0	140	41	8	9942	-46					
4261	1961	1	25	3	0	0	8	9946	-50					
4261	1961	1	25	6	0	0	8	9895	-30	2	-53		38	20
4261	1961	1	25	9	0	0	8	9818	-28					
4261	1961	1	25	12	0	0	8	9779	0					
4261	1961	1	25	15	90	77	8	9733	14					
4261	1961	1	25	18	60	154	7	9708	12	70	-28		15	15
4261	1961	1	25	21	60	206	4	9653	-1					
4261	1961	1	26	0	60	334	7	9622	-10					
4261	1961	1	26	3	60	231	8	9606	-18					
4261	1961	1	26	6	60	154	8	9639	-30		-34		0	5
4261	1961	1	26	9	60	154	8	9626	-32					
4261	1961	1	26	12	60	206	8	9605	-43					
4261	1961	1	26	15	80	103	4	9638	-42					
4261	1961	1	26	18	120	77	7	9664	-42				0	4
4261	1961	1	26	21	0	0	4	9722	-50					
4261	1961	1	27	0	120	57	7	9753	-69					
4261	1961	1	27	3	110	36	7	9787	-70					
4261	1961	1	27	6	10	15	7	9802	-75	-1	-75		5	4
4261	1961	1	27	9	0	0	7	9802	-80					
4261	1961	1	27	12	0	0	8	9796	-104					
4261	1961	1	27	15	0	0	8	9796	-104					
4261	1961	1	27	18	0	0	8	9770	-113	-72	-128		0	4
4261	1961	1	27	21	0	0	6	9760	-107					
4261	1961	1	28	0	70	15	6	9769	-4					
4261	1961	1	28	3	0	0	7	9781	-5					
4261	1961	1	28	6	0	0	5	9788	-15	3	-115		0	5
4261	1961	1	28	9	0	0	6	9792	-17					
4261	1961	1	28	12	0	0	6	9803	-18					
4261	1961	1	28	15	0	0	6	9820	-8					
4261	1961	1	28	18	110	15	7	9827	15	16	-30		0	5
4261	1961	1	28	21	190	26	5	9839	40					
4261	1961	1	29	0	210	26	5	9854	31					
4261	1961	1	29	3	110	77	4	9866	40					
4261	1961	1	29	6	100	62	3	9879	32	47	10		0	5
4261	1961	1	29	9	80	62	4	9891	30					
4261	1961	1	29	12	80	77	7	9898	52					
4261	1961	1	29	15	120	82	8	9913	49					
4261	1961	1	29	18	100	26	8	9923	34	52	20		0	5
4261	1961	1	29	21	0	0	8	9927	29					
4261	1961	1	30	0	0	0	7	9932	26					
4261	1961	1	30	3	0	0	7	9945	20					
4261	1961	1	30	6	0	0	6	9943	8	40	2		0	5
4261	1961	1	30	9	0	0	6	9947	6					
4261	1961	1	30	12	0	0	7	9948	-14					
4261	1961	1	30	15	0	0	5	9939	-15					
4261	1961	1	30	18	100	15	2	9936	-3	8	-21		0	5
4261	1961	1	30	21	0	0	0	9966	-26					
4261	1961	1	31	0	0	0	0	9960	-30					
4261	1961	1	31	3	0	0	0	9972	-41					
4261	1961	1	31	6	0	0	2	9972	-54		-56		0	5
4261	1961	1	31	9	0	0	8	9974	-45					
4261	1961	1	31	12	0	0	7	9995	-23					
4261	1961	1	31	15	0	0	8	10009	-9					
4261	1961	1	31	18	0	0	6	10003	0	0	-54		0	5
4261	1961	1	31	21	0	0	8	10015	12					
4261	1961	2	1	0	100	21	6	10013	-1					
4261	1961	2	1	3	0	0	0	10007	-16					
4261	1961	2	1	6	0	0	0	10007	-30		-32		0	5
4261	1961	2	1	9	0	0	0	10002	-34					
4261	1961	2	1	12	0	0	0	9999	-36					
4261	1961	2	1	15	0	0	0	10002	-28					
4261	1961	2	1	18	100	26	0	9992	0	0	-46		0	5
4261	1961	2	1	21	0	0	0	10009	4					
4261	1961	2	2	0	0	0	0	10021	-4					
4261	1961	2	2	3	0	0	0	10026	-6					
4261	1961	2	2	6	0	0	0	10022	-4	4	-18		0	5
4261	1961	2	2	9	0	0	0	10022	-3					
4261	1961	2	2	12	0	0	1	10017	-7					
4261	1961	2	2	15	0	0	6	10011	-1					
4261	1961	2	2	18	0	0	6	9992	16	21	-11		0	
4261	1961	2	2	21	0	0	5	9988	12					
4261	1961	2	3	0	0	0	5	9978	2					
4261	1961	2	3	3	0	0	6	9963	16					
4261	1961	2	3	6	0	0	8	9952	2	18	-5		0	5
4261	1961	2	3	9	0	0	8	9955	0					
4261	1961	2	3	12	0	0	8	9972	12					
4261	1961	2	3	15	0	0	6	9995	-6					
4261	1961	2	3	18	0	0	7	10018	-9	12	-18		2	5
4261	1961	2	3	21	0	0	7	10048	-9					
4261	1961	2	4	0	110	21	6	10071	-11					
4261	1961	2	4	3	0	0	2	10083	-21					
4261	1961	2	4	6	0	0	0	10083	-32	-9	-37		4	5
4261	1961	2	4	9	0	0	0	10084	-34					
4261	1961	2	4	12	0	0	1	10076	-36					
4261	1961	2	4	15	90	21	6	10068	-19					
4261	1961	2	4	18	0	0	5	10061	4	4	-49		0	5
4261	1961	2	4	21	0	0	4	10057	-18					
4261	1961	2	5	0	0	0	0	10059	-38					
4261	1961	2	5	3	0	0	0	10057	-42					
4261	1961	2	5	6	0	0	0	10053	-42	4	-45		0	5
4261	1961	2	5	9	0	0	0	10053	-47					
4261	1961	2	5	12	0	0	0	10053	-46					
4261	1961	2	5	15	0	0	0	10048	-58					
4261	1961	2	5	18	330	51	5	10033	-38	-36	-69		0	5
4261	1961	2	5	21	340	26	1	10030	-46					
4261	1961	2	6	0	0	0	0	10024	-50					
4261	1961	2	6	3	0	0	0	10020	-58					
4261	1961	2	6	6	10	67	2	10016	-49	-38	-70		0	5
4261	1961	2	6	9	10	36	5	10015	-49					
4261	1961	2	6	12	0	0	7	10020	-55					
4261	1961	2	6	15	0	0	1	10018	-42					
4261	1961	2	6	18	360	10	0	10006	-25	-20	-56		0	5
4261	1961	2	6	21	100	26	5	10003	-34					
4261	1961	2	7	0	0	0	2	9999	-50					
4261	1961	2	7	3	70	21	3	9989	-50					
4261	1961	2	7	6	0	0	3	9974	-56	-25	-64		0	5
4261	1961	2	7	9	0	0	1	9957	-59					
4261	1961	2	7	12	350	26	1	9954	-71					
4261	1961	2	7	15	330	103	0	9952	-58					
4261	1961	2	7	18	330	93	1	9938	-72	-57	-76		0	5
4261	1961	2	7	21	330	103	0	9933	-92					
4261	1961	2	8	0	360	77	0	9924	-104					
4261	1961	2	8	3	30	26	0	9906	-110					
4261	1961	2	8	6	330	93	0	9883	-125	-72	-125		0	5
4261	1961	2	8	9	20	51	0	9882	-120					
4261	1961	2	8	12	330	77	0	9883	-112					
4261	1961	2	8	15	360	51	0	9885	-119					
4261	1961	2	8	18	340	77	0	9885	-103	-102	-123		0	5
4261	1961	2	8	21	10	51	0	9897	-116					
4261	1961	2	9	0	10	26	0	9912	-120					
4261	1961	2	9	3	350	31	1	9918	-128					
4261	1961	2	9	6	30	21	1	9915	-129	-103	-133		0	5
4261	1961	2	9	9	50	21	1	9920	-132					
4261	1961	2	9	12	0	0	0	9920	-138					
4261	1961	2	9	15	0	0	0	9919	-136					
4261	1961	2	9	18	0	0	0	9919	-112	-112	-148		0	5
4261	1961	2	9	21	0	0	0	9927	-120					
4261	1961	2	10	0	100	36	0	9944	-132					
4261	1961	2	10	3	0	0	0	9950	-136					
4261	1961	2	10	6	0	0	0	9962	-139		-147		0	3
4261	1961	2	10	9	0	0	0	9967	-139					
4261	1961	2	10	12	0	0	0	9975	-130					
4261	1961	2	10	15	0	0	4	9980	-119					
4261	1961	2	10	18	90	15	2	9978	-96	-96	-144		0	3
4261	1961	2	10	21	110	26	4	9982	-101					
4261	1961	2	11	0	100	26	2	9990	-116					
4261	1961	2	11	3	0	0	0	9990	-112					
4261	1961	2	11	6	0	0	0	9990	-109	-96	-125		0	3
4261	1961	2	11	9	90	26	0	9990	-112					
4261	1961	2	11	12	100	31	5	9990	-108					
4261	1961	2	11	15	120	26	2	9990	-100					
4261	1961	2	11	18	120	26	2	9981	-96	-83	-120		0	3
4261	1961	2	11	21	330	46	2	9983	-90					
4261	1961	2	12	0	360	46	2	9983	-108					
4261	1961	2	12	3	360	51	2	9980	-110					
4261	1961	2	12	6	10	51	0	9966	-110	-90	-122		0	3
4261	1961	2	12	9	360	51	0	9959	-110					
4261	1961	2	12	12	10	41	1	9963	-118					
4261	1961	2	12	15	20	57	1	9957	-115					
4261	1961	2	12	18	350	31	2	9938	-102	-101	-130		0	3
4261	1961	2	12	21	0	0	2	9940	-102					
4261	1961	2	13	0	100	15	2	9934	-118					
4261	1961	2	13	3	0	0	1	9933	-119					
4261	1961	2	13	6	0	0	6	9939	-111	-102	-141		0	3
4261	1961	2	13	9	110	41	0	9940	-114					
4261	1961	2	13	12	90	26	1	9962	-96					
4261	1961	2	13	15	0	0	2	9967	-66					
4261	1961	2	13	18	0	0	2	9975	-60	-41	-114		0	3
4261	1961	2	13	21	0	0	2	9993	-58					
4261	1961	2	14	0	0	0	0	10007	-66					
4261	1961	2	14	3	0	0	0	10026	-72					
4261	1961	2	14	6	0	0	0	10032	-80	-58	-90		0	5
4261	1961	2	14	9	0	0	3	10045	-82					
4261	1961	2	14	12	0	0	7	10053	-73					
4261	1961	2	14	15	360	26	4	10055	-56					
4261	1961	2	14	18	0	0	6	10053	-36	-35	-82		0	5
4261	1961	2	14	21	50	26	4	10062	-46					
4261	1961	2	15	0	0	0	2	10062	-70					
4261	1961	2	15	3	90	26	2	10060	-78					
4261	1961	2	15	6	0	0	2	10053	-75	-36	-94		0	3
4261	1961	2	15	9	0	0	2	10034	-76					
4261	1961	2	15	12	120	21	5	10024	-46					
4261	1961	2	15	15	140	41	8	10008	-19					
4261	1961	2	15	18	130	103	8	9986	-21	-17	-76		1	3
4261	1961	2	15	21	100	129	9	9985	-36					
4261	1961	2	16	0	110	154	9	9976	-30					
4261	1961	2	16	3	100	154	9	9975	-36					
4261	1961	2	16	6	110	180	9	9970	-24	-22	-39		36	10
4261	1961	2	16	9	110	180	9	9974	-22					
4261	1961	2	16	12	110	103	9	9977	-18					
4261	1961	2	16	15	100	77	8	9988	-11					
4261	1961	2	16	18	350	31	9	9998	-46	-4	-50		53	15
4261	1961	2	16	21	330	31	9	10005	-51					
4261	1961	2	17	0	330	26	9	10002	-63					
4261	1961	2	17	3	350	51	9	9990	-68					
4261	1961	2	17	6	360	51	9	9978	-78	-46	-80		38	40
4261	1961	2	17	9	0	0	9	9976	-84					
4261	1961	2	17	12	330	26	9	9972	-82					
4261	1961	2	17	15	0	0	8	9959	-78					
4261	1961	2	17	18	340	41	9	9949	-84	-78	-87		20	45
4261	1961	2	17	21	330	62	9	9951	-90					
4261	1961	2	18	0	350	51	6	9947	-96					
4261	1961	2	18	3	340	31	7	9937	-104					
4261	1961	2	18	6	0	0	3	9920	-110	-84	-110		15	25
4261	1961	2	18	9	0	0	2	9905	-112					
4261	1961	2	18	12	100	5	7	9893	-116					
4261	1961	2	18	15	0	0	7	9890	-96					
4261	1961	2	18	18	0	0	2	9891	-96	-81	-120		0	35
4261	1961	2	18	21	0	0	8	9907	-109					
4261	1961	2	19	0	300	154	9	9929	-88					
4261	1961	2	19	3	310	154	9	9949	-109					
4261	1961	2	19	6	300	129	0	9975	-116	-79	-121		0	25
4261	1961	2	19	9	310	195	0	9997	-119					
4261	1961	2	19	12	320	77	7	10015	-125					
4261	1961	2	19	15	20	77	4	10024	-136					
4261	1961	2	19	18	350	10	8	10019	-133	-118	-141		0	25
4261	1961	2	19	21	340	41	8	10024	-137					
4261	1961	2	20	0	10	41	8	10031	-142					
4261	1961	2	20	3	360	26	8	10035	-142					
4261	1961	2	20	6	360	26	8	10041	-144	-133	-146		0	35
4261	1961	2	20	9	10	51	8	10051	-143					
4261	1961	2	20	12	40	51	3	10060	-162					
4261	1961	2	20	15	30	41	1	10062	-150					
4261	1961	2	20	18	20	51	0	10050	-144	-141	-165		0	35
4261	1961	2	20	21	360	26	0	10042	-146					
4261	1961	2	21	0	360	26	0	10035	-160					
4261	1961	2	21	3	340	62	0	10020	-150					
4261	1961	2	21	6	310	72	0	9999	-148	-142	-160		0	35
4261	1961	2	21	9	360	62	1	9970	-154					
4261	1961	2	21	12	360	77	0	9947	-156					
4261	1961	2	21	15	40	41	0	9931	-147					
4261	1961	2	21	18	20	51	0	9915	-136	-132	-165		0	35
4261	1961	2	21	21	10	51	0	9909	-136					
4261	1961	2	22	0	10	62	0	9910	-142					
4261	1961	2	22	3	10	62	0	9906	-146					
4261	1961	2	22	6	10	41	0	9900	-149	-136	-163		0	35
4261	1961	2	22	9	10	41	0	9901	-152					
4261	1961	2	22	12	360	31	0	9911	-152					
4261	1961	2	22	15	110	26	0	9903	-138					
4261	1961	2	22	18	50	26	1	9895	-120	-115	-170		0	35
4261	1961	2	22	21	80	26	3	9902	-130					
4261	1961	2	23	0	90	15	1	9906	-136					
4261	1961	2	23	3	90	26	7	9908	-144					
4261	1961	2	23	6	100	26	1	9902	-126	-122	-154		0	30
4261	1961	2	23	9	110	36	1	9906	-114					
4261	1961	2	23	12	90	10	6	9909	-94					
4261	1961	2	23	15	100	26	7	9905	-91					
4261	1961	2	23	18	90	26	7	9905	-86	-77	-126		0	30
4261	1961	2	23	21	110	10	4	9918	-90					
4261	1961	2	24	0	0	0	2	9925	-108					
4261	1961	2	24	3	0	0	6	9918	-116					
4261	1961	2	24	6	330	62	8	9897	-80	-76	-120		0	30
4261	1961	2	24	9	330	31	8	9890	-75					
4261	1961	2	24	12	360	51	7	9899	-72					
4261	1961	2	24	15	340	26	8	9917	-75					
4261	1961	2	24	18	330	5	8	9932	-67	-65	-84		0	30
4261	1961	2	24	21	0	0	5	9960	-72					
4261	1961	2	25	0	0	0	8	9964	-93					
4261	1961	2	25	3	320	41	8	9932	-64					
4261	1961	2	25	6	330	67	8	9892	-36	-36	-93		0	30
4261	1961	2	25	9	20	26	8	9867	-26					
4261	1961	2	25	12	100	41	8	9853	-26					
4261	1961	2	25	15	30	26	8	9825	-2					
4261	1961	2	25	18	0	0	8	9818	8	13			1	30
4261	1961	2	25	21	90	93	8	9815	42					
4261	1961	2	26	0	110	113	8	9828	48					
4261	1961	2	26	3	140	82	8	9856	35					
4261	1961	2	26	6	0	0	8	9881	4	50	4		1	30
4261	1961	2	26	9	0	0	8	9884	1					
4261	1961	2	26	12	0	0	7	9899	3					
4261	1961	2	26	15	0	0	8	9911	16					
4261	1961	2	26	18	240	31	8	9914	2	30	-9		25	30
4261	1961	2	26	21	0	0	8	9929	-3					
4261	1961	2	27	0	0	0	8	9937	-9					
4261	1961	2	27	3	0	0	8	9929	-14					
4261	1961	2	27	6	0	0	8	9923	-14	2	-17		14	35
4261	1961	2	27	9	0	0	9	9916	-12					
4261	1961	2	27	12	0	0	9	9908	-16					
4261	1961	2	27	15	100	15	8	9896	-11					
4261	1961	2	27	18	0	0	8	9884	-6	-1	-16		60	35
4261	1961	2	27	21	0	0	8	9878	-13					
4261	1961	2	28	0	0	0	8	9875	-24					
4261	1961	2	28	3	0	0	8	9868	-30					
4261	1961	2	28	6	0	0	8	9858	-33	-6	-33		82	40
4261	1961	2	28	9	0	0	8	9839	-34					
4261	1961	2	28	12	0	0	8	9832	-32					
4261	1961	2	28	15	300	51	8	9785	-20					
4261	1961	2	28	18	320	62	8	9747	-20	-16	-34		41	
4261	1961	2	28	21	340	51	8	9740	-27					
4261	1961	3	1	0	280	77	9	9733	-32					
4261	1961	3	1	3	310	154	9	9730	-34					
4261	1961	3	1	6	310	129	9	9738	-46	-20	-50		7	25
4261	1961	3	1	9	300	103	9	9766	-54					
4261	1961	3	1	12	310	129	8	9795	-54					
4261	1961	3	1	15	320	144	7	9834	-54					
4261	1961	3	1	18	330	103	6	9866	-64	-46	-66		1	25
4261	1961	3	1	21	320	129	1	9891	-62					
4261	1961	3	2	0	330	93	1	9926	-70					
4261	1961	3	2	3	330	93	0	9947	-84					
4261	1961	3	2	6	330	31	1	9961	-103	-62	-103		-1	35
4261	1961	3	2	9	330	15	1	9960	-100					
4261	1961	3	2	12	10	51	1	9966	-102					
4261	1961	3	2	15	10	51	1	9961	-93					
4261	1961	3	2	18	340	77	3	9955	-84	-80	-112		0	35
4261	1961	3	2	21	340	77	1	9960	-89					
4261	1961	3	3	0	360	51	0	9962	-118					
4261	1961	3	3	3	350	62	1	9969	-119					
4261	1961	3	3	6	10	51	0	9982	-126	-84	-138		0	35
4261	1961	3	3	9	350	62	1	10001	-142					
4261	1961	3	3	12	20	51	0	10017	-142					
4261	1961	3	3	15	360	26	0	10033	-125					
4261	1961	3	3	18	90	15	2	10036	-100	-100	-146		0	35
4261	1961	3	3	21	40	26	6	10048	-110					
4261	1961	3	4	0	0	0	4	10058	-118					
4261	1961	3	4	3	0	0	2	10061	-116					
4261	1961	3	4	6	0	0	7	10055	-117	-100	-135		0	30
4261	1961	3	4	9	0	0	7	10057	-108					
4261	1961	3	4	12	110	26	2	10059	-96					
4261	1961	3	4	15	90	15	7	10057	-80					
4261	1961	3	4	18	110	26	1	10046	-56	-56	-117		0	30
4261	1961	3	4	21	120	15	1	10042	-65					
4261	1961	3	5	0	0	0	0	10047	-79					
4261	1961	3	5	3	0	0	0	10047	-85					
4261	1961	3	5	6	0	0	0	10040	-93	-56	-102		0	30
4261	1961	3	5	9	210	31	1	10039	-90					
4261	1961	3	5	12	210	15	7	10037	-70					
4261	1961	3	5	15	0	0	8	10020	-47					
4261	1961	3	5	18	120	103	8	10004	-40	-36	-93		0	30
4261	1961	3	5	21	220	72	8	10014	-50					
4261	1961	3	6	0	240	77	8	10021	-65					
4261	1961	3	6	3	0	0	9	10030	-73					
4261	1961	3	6	6	90	10	1	10041	-84	-40	-86		39	40
4261	1961	3	6	9	100	26	1	10057	-84					
4261	1961	3	6	12	90	10	8	10082	-88					
4261	1961	3	6	15	0	0	2	10090	-66					
