stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4368	1971	9	13	12	0	0	7	10167	54			55		
4368	1971	9	13	18	340	10	8	10086	60			70		
4368	1971	9	14	12	320	26	9	10113	34			93		
4368	1971	9	14	18	300	10	8	10076	35			93		
4368	1971	9	15	12	320	10	6	10061	42			93		
4368	1971	9	15	18	230	21	9	10070	17			93		
4368	1971	9	16	12	0	0	5	10073	10			93		
4368	1971	9	16	18	330	15	5	10060	48			85		
4368	1971	9	17	12	130	10	3	9942	26			87		
4368	1971	9	17	18	230	5	4	9922	48			72		
4368	1971	9	22	12	20	5	5	10243	0			57		
4368	1971	9	22	18	0	0	8	10246	0			72		
4368	1971	9	24	12	0	0	0	10090	20			53		
4368	1971	9	24	18	0	0	1	10095	38			44		
4368	1971	9	25	12	50	26	6	10174	16			74		
4368	1971	9	27	12	90	51	8	10092	30			27		
4368	1971	9	27	18	90	103	9	10110	-12			93		
4368	1971	9	28	12	110	5	2	10104	-40			94		
4368	1971	9	28	18	30	10	1	10069	-30			95		
4368	1971	9	29	12	20	10	2	10040	-14			73		
4368	1971	9	29	18	20	5	0	10039	-8			64		
4368	1971	9	30	18	330	21	7	10096	-4			73		
4368	1971	10	1	12	20	5	0	10142	-29			57		
4368	1971	10	1	18	0	0	0	10150	10			38		
4368	1971	10	2	12	340	15	1	10166	-18			47		
4368	1971	10	5	12	320	21	9	9998	-8			93		
4368	1971	10	5	18	180	15	8	9971	-4			93		
4368	1971	10	6	12	140	62	8	10038	-6			93		
4368	1971	10	6	18	20	5	8	10074	-6			93		
4368	1971	10	7	12	990	5	8	10095	-11			92		
4368	1971	10	7	18	0	0	8	10093	-4			84		
4368	1971	10	8	18	0	0	6	10144	-18			64		
4368	1971	10	11	12	50	67	0	10209	-10			39		
4368	1971	10	11	18	360	15	0	10238	-60			30		
4368	1971	10	12	12	0	0	1	10305	-45			40		
4368	1971	10	12	18	340	10	1	10291	-37			40		
4368	1971	10	13	18	80	51	8	10148	-6			92		
4368	1971	10	14	12	200	15	8	9956	-28			89		
4368	1971	10	14	18	340	51	8	9920	-6			70		
4368	1971	10	15	12	0	0	8	9878	-14			92		
4368	1971	10	15	18	50	21	3	9871	-19			92		
4368	1971	10	16	12	990	5	9	9992	-18			92		
4368	1971	10	18	12	20	21	8	10027	-32			92		
4368	1971	10	18	18	20	15	7	10041	-30			93		
4368	1971	10	19	12	0	0	1	10051	-60			73		
4368	1971	10	20	18	20	5	7	10172	-32			80		
