"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OC1","OD1","REM"
"04312099999","2018-01-01T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0319,1","-0348,1","10154,1","99999,9,10111,1",,,"SYN04204312 46/// /2512 11319 21348 30111 40154="
"04312099999","2018-01-01T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0336,1","-0366,1","10148,1","99999,9,10105,1",,,"SYN04204312 46/// /2308 11336 21366 30105 40148="
"04312099999","2018-01-01T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0326,1","-0356,1","10138,1","99999,9,10095,1",,,"SYN04204312 46/// /2508 11326 21356 30095 40138="
"04312099999","2018-01-01T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0325,1","-0355,1","10136,1","99999,9,10093,1",,,"SYN04204312 46/// /1401 11325 21355 30093 40136="
"04312099999","2018-01-01T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0304,1","-0332,1","10128,1","99999,9,10085,1",,,"SYN04204312 46/// /2002 11304 21332 30085 40128="
"04312099999","2018-01-01T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","170,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0277,1","-0304,1","10114,1","99999,9,10071,1",,,"SYN04204312 46/// /1704 11277 21304 30071 40114="
"04312099999","2018-01-01T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0282,1","-0309,1","10103,1","99999,9,10060,1",,,"SYN04204312 46/// /2408 11282 21309 30060 40103="
"04312099999","2018-01-01T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0321,1","-0354,1","10114,1","99999,9,10071,1",,,"SYN04204312 46/// /2503 11321 21354 30071 40114="
"04312099999","2018-01-02T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","100,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0313,1","-0341,1","10119,1","99999,9,10076,1",,,"SYN04204312 46/// /1005 11313 21341 30076 40119="
"04312099999","2018-01-02T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0283,1","-0313,1","10117,1","99999,9,10074,1",,,"SYN04204312 46/// /1104 11283 21313 30074 40117="
"04312099999","2018-01-02T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0319,1","-0348,1","10120,1","99999,9,10077,1",,,"SYN04204312 46/// /1006 11319 21348 30077 40120="
"04312099999","2018-01-02T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0334,1","-0364,1","10121,1","99999,9,10078,1",,,"SYN04204312 46/// /3102 11334 21364 30078 40121="
"04312099999","2018-01-02T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0354,1","-0386,1","10123,1","99999,9,10080,1",,,"SYN04204312 46/// /2407 11354 21386 30080 40123="
"04312099999","2018-01-02T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0342,1","-0373,1","10125,1","99999,9,10082,1",,,"SYN04204312 46/// /2005 11342 21373 30082 40125="
"04312099999","2018-01-02T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0337,1","-0368,1","10127,1","99999,9,10084,1",,,"SYN04204312 46/// /2408 11337 21368 30084 40127="
"04312099999","2018-01-02T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0362,1","-0393,1","10137,1","99999,9,10094,1",,,"SYN04204312 46/// ///// 11362 21393 30094 40137="
"04312099999","2018-01-03T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0348,1","-0378,1","10146,1","99999,9,10103,1",,,"SYN04204312 46/// /2409 11348 21378 30103 40146="
"04312099999","2018-01-03T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0354,1","-0386,1","10151,1","99999,9,10108,1",,,"SYN04204312 46/// /2509 11354 21386 30108 40151="
"04312099999","2018-01-03T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0368,1","-0400,1","10162,1","99999,9,10119,1",,,"SYN04204312 46/// /2614 11368 21400 30119 40162="
"04312099999","2018-01-03T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0355,1","-0387,1","10178,1","99999,9,10135,1",,,"SYN04204312 46/// /2513 11355 21387 30135 40178="
"04312099999","2018-01-03T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0369,1","-0401,1","10190,1","99999,9,10147,1",,,"SYN04204312 46/// /2408 11369 21401 30147 40190="
"04312099999","2018-01-03T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0337,1","-0368,1","10199,1","99999,9,10156,1",,,"SYN04204312 46/// /2405 11337 21368 30156 40199="
"04312099999","2018-01-03T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0326,1","-0356,1","10208,1","99999,9,10165,1",,,"SYN04204312 46/// /2405 11326 21356 30165 40208="
"04312099999","2018-01-03T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0317,1","-0347,1","10217,1","99999,9,10174,1",,,"SYN04204312 46/// /2206 11317 21347 30174 40217="
"04312099999","2018-01-04T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0323,1","-0353,1","10227,1","99999,9,10184,1",,,"SYN04204312 46/// /2406 11323 21353 30184 40227="
"04312099999","2018-01-04T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0319,1","-0349,1","10236,1","99999,9,10193,1",,,"SYN04204312 46/// /2410 11319 21349 30193 40236="
"04312099999","2018-01-04T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0316,1","-0345,1","10241,1","99999,9,10198,1",,,"SYN04204312 46/// /2410 11316 21345 30198 40241="
"04312099999","2018-01-04T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0311,1","-0340,1","10259,1","99999,9,10216,1",,,"SYN04204312 46/// /2608 11311 21340 30216 40259="
"04312099999","2018-01-04T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0332,1","-0362,1","10270,1","99999,9,10227,1",,,"SYN04204312 46/// /2411 11332 21362 30227 40270="
"04312099999","2018-01-04T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0339,1","-0370,1","10275,1","99999,9,10232,1",,,"SYN04204312 46/// /2411 11339 21370 30232 40275="
"04312099999","2018-01-04T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0332,1","-0362,1","10282,1","99999,9,10239,1",,,"SYN04204312 46/// /2412 11332 21362 30239 40282="
"04312099999","2018-01-04T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0344,1","-0376,1","10290,1","99999,9,10247,1",,,"SYN04204312 46/// /2409 11344 21376 30247 40290="
"04312099999","2018-01-05T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0326,1","-0356,1","10302,1","99999,9,10259,1",,,"SYN04204312 46/// /2410 11326 21356 30259 40302="
"04312099999","2018-01-05T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0311,1","-0340,1","10304,1","99999,9,10261,1",,,"SYN04204312 46/// /2607 11311 21340 30261 40304="
"04312099999","2018-01-05T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0342,1","-0373,1","10306,1","99999,9,10263,1",,,"SYN04204312 46/// /2411 11342 21373 30263 40306="
"04312099999","2018-01-05T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0323,1","-0353,1","10312,1","99999,9,10269,1",,,"SYN04204312 46/// /2309 11323 21353 30269 40312="
"04312099999","2018-01-05T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0310,1","-0339,1","10313,1","99999,9,10270,1",,,"SYN04204312 46/// /2312 11310 21339 30270 40313="
"04312099999","2018-01-05T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0320,1","-0351,1","10311,1","99999,9,10268,1",,,"SYN04204312 46/// /2411 11320 21351 30268 40311="
"04312099999","2018-01-05T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0327,1","-0357,1","10314,1","99999,9,10271,1",,,"SYN04204312 46/// /2411 11327 21357 30271 40314="
"04312099999","2018-01-05T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0312,1","-0341,1","10319,1","99999,9,10276,1",,,"SYN04204312 46/// /2611 11312 21341 30276 40319="
"04312099999","2018-01-06T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0307,1","-0336,1","10323,1","99999,9,10280,1",,,"SYN04204312 46/// /2810 11307 21336 30280 40323="
"04312099999","2018-01-06T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0309,1","-0338,1","10324,1","99999,9,10281,1",,,"SYN04204312 46/// /2508 11309 21338 30281 40324="
"04312099999","2018-01-06T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0298,1","-0326,1","10321,1","99999,9,10278,1",,,"SYN04204312 46/// /2910 11298 21326 30278 40321="
"04312099999","2018-01-06T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0304,1","-0332,1","10320,1","99999,9,10277,1",,,"SYN04204312 46/// /2910 11304 21332 30277 40320="
"04312099999","2018-01-06T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","300,1,N,0046,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10314,1","99999,9,10271,1",,,"SYN03604312 46/// /3009 29073 30271 40314="
"04312099999","2018-01-06T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0332,1","-0363,1","10302,1","99999,9,10259,1",,,"SYN04204312 46/// /2408 11332 21363 30259 40302="
"04312099999","2018-01-06T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0333,1","-0363,1","10289,1","99999,9,10246,1",,,"SYN04204312 46/// /2510 11333 21363 30246 40289="
"04312099999","2018-01-06T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0327,1","-0357,1","10276,1","99999,9,10233,1",,,"SYN04204312 46/// /2411 11327 21357 30233 40276="
"04312099999","2018-01-07T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0349,1","-0381,1","10259,1","99999,9,10216,1",,,"SYN04204312 46/// /2510 11349 21381 30216 40259="
"04312099999","2018-01-07T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0342,1","-0373,1","10240,1","99999,9,10197,1",,,"SYN04204312 46/// /2410 11342 21373 30197 40240="
"04312099999","2018-01-07T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0346,1","-0378,1","10218,1","99999,9,10175,1",,,"SYN04204312 46/// /2409 11346 21378 30175 40218="
"04312099999","2018-01-07T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0336,1","-0367,1","10205,1","99999,9,10162,1",,,"SYN04204312 46/// /2407 11336 21367 30162 40205="
"04312099999","2018-01-07T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0327,1","-0357,1","10188,1","99999,9,10145,1",,,"SYN04204312 46/// /2407 11327 21357 30145 40188="
"04312099999","2018-01-07T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0310,1","-0339,1","10171,1","99999,9,10128,1",,,"SYN04204312 46/// /2407 11310 21339 30128 40171="
"04312099999","2018-01-07T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0299,1","-0327,1","10157,1","99999,9,10114,1",,,"SYN04204312 46/// /2409 11299 21327 30114 40157="
"04312099999","2018-01-07T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0280,1","-0307,1","10150,1","99999,9,10107,1",,,"SYN04204312 46/// /2507 11280 21307 30107 40150="
"04312099999","2018-01-08T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0278,1","-0305,1","10140,1","99999,9,10097,1",,,"SYN04204312 46/// /2508 11278 21305 30097 40140="
"04312099999","2018-01-08T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0302,1","-0330,1","10132,1","99999,9,10089,1",,,"SYN04204312 46/// /2510 11302 21330 30089 40132="
"04312099999","2018-01-08T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0284,1","-0311,1","10125,1","99999,9,10082,1",,,"SYN04204312 46/// /2306 11284 21311 30082 40125="
"04312099999","2018-01-08T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0272,1","-0298,1","10123,1","99999,9,10080,1",,,"SYN04204312 46/// /2505 11272 21298 30080 40123="
"04312099999","2018-01-08T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0278,1","-0305,1","10117,1","99999,9,10074,1",,,"SYN04204312 46/// /2507 11278 21305 30074 40117="
"04312099999","2018-01-08T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0273,1","-0299,1","10107,1","99999,9,10064,1",,,"SYN04204312 46/// /2603 11273 21299 30064 40107="
"04312099999","2018-01-08T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0279,1","-0306,1","10099,1","99999,9,10056,1",,,"SYN04204312 46/// /2703 11279 21306 30056 40099="
"04312099999","2018-01-08T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0269,1","-0295,1","10097,1","99999,9,10054,1",,,"SYN04204312 46/// /1903 11269 21295 30054 40097="
"04312099999","2018-01-09T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","100,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0298,1","-0325,1","10101,1","99999,9,10058,1",,,"SYN04204312 46/// /1005 11298 21325 30058 40101="
"04312099999","2018-01-09T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","130,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0315,1","-0344,1","10105,1","99999,9,10062,1",,,"SYN04204312 46/// /1306 11315 21344 30062 40105="
"04312099999","2018-01-09T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0337,1","-0366,1","10106,1","99999,9,10063,1",,,"SYN04204312 46/// /2604 11337 21366 30063 40106="
"04312099999","2018-01-09T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0334,1","-0365,1","10119,1","99999,9,10076,1",,,"SYN04204312 46/// /2701 11334 21365 30076 40119="
"04312099999","2018-01-09T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","300,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0318,1","-0347,1","10135,1","99999,9,10092,1",,,"SYN04204312 46/// /3003 11318 21347 30092 40135="
"04312099999","2018-01-09T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0344,1","-0375,1","10149,1","99999,9,10106,1",,,"SYN04204312 46/// /2306 11344 21375 30106 40149="
"04312099999","2018-01-09T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0377,1","-0409,1","10165,1","99999,9,10122,1",,,"SYN04204312 46/// ///// 11377 21409 30122 40165="
"04312099999","2018-01-09T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0358,1","-0389,1","10177,1","99999,9,10134,1",,,"SYN04204312 46/// ///// 11358 21389 30134 40177="
"04312099999","2018-01-10T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0343,1","-0374,1","10177,1","99999,9,10134,1",,,"SYN04204312 46/// ///// 11343 21374 30134 40177="
"04312099999","2018-01-10T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0337,1","-0368,1","10179,1","99999,9,10136,1",,,"SYN04204312 46/// ///// 11337 21368 30136 40179="
"04312099999","2018-01-10T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0334,1","-0365,1","10183,1","99999,9,10140,1",,,"SYN04204312 46/// ///// 11334 21365 30140 40183="
"04312099999","2018-01-10T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0338,1","-0369,1","10175,1","99999,9,10132,1",,,"SYN04204312 46/// ///// 11338 21369 30132 40175="
"04312099999","2018-01-10T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0329,1","-0359,1","10162,1","99999,9,10119,1",,,"SYN04204312 46/// ///// 11329 21359 30119 40162="
"04312099999","2018-01-10T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0344,1","-0375,1","10134,1","99999,9,10091,1",,,"SYN04204312 46/// ///// 11344 21375 30091 40134="
"04312099999","2018-01-10T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0352,1","-0384,1","10127,1","99999,9,10084,1",,,"SYN04204312 46/// ///// 11352 21384 30084 40127="
"04312099999","2018-01-10T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0359,1","-0390,1","10126,1","99999,9,10083,1",,,"SYN04204312 46/// ///// 11359 21390 30083 40126="
"04312099999","2018-01-11T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0348,1","-0378,1","10136,1","99999,9,10093,1",,,"SYN04204312 46/// ///// 11348 21378 30093 40136="
"04312099999","2018-01-11T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10145,1","99999,9,10102,1",,,"SYN03604312 46/// ///// 29072 30102 40145="
"04312099999","2018-01-11T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0317,1","-0346,1","10146,1","99999,9,10103,1",,,"SYN04204312 46/// ///// 11317 21346 30103 40146="
"04312099999","2018-01-11T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0326,1","-0356,1","10142,1","99999,9,10099,1",,,"SYN04204312 46/// ///// 11326 21356 30099 40142="
"04312099999","2018-01-11T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0339,1","-0370,1","10130,1","99999,9,10087,1",,,"SYN04204312 46/// ///// 11339 21370 30087 40130="
"04312099999","2018-01-11T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0346,1","-0376,1","10113,1","99999,9,10070,1",,,"SYN04204312 46/// ///// 11346 21376 30070 40113="
"04312099999","2018-01-11T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0361,1","-0394,1","10094,1","99999,9,10051,1",,,"SYN04204312 46/// ///// 11361 21394 30051 40094="
"04312099999","2018-01-11T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0359,1","-0390,1","10082,1","99999,9,10039,1",,,"SYN04204312 46/// ///// 11359 21390 30039 40082="
"04312099999","2018-01-12T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0349,1","-0381,1","10062,1","99999,9,10019,1",,,"SYN04204312 46/// ///// 11349 21381 30019 40062="
"04312099999","2018-01-12T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0325,1","-0355,1","10041,1","99999,9,09998,1",,,"SYN04204312 46/// ///// 11325 21355 39998 40041="
"04312099999","2018-01-12T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0308,1","-0337,1","10019,1","99999,9,09977,1",,,"SYN04204312 46/// ///// 11308 21337 39977 40019="
"04312099999","2018-01-12T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0294,1","-0322,1","10002,1","99999,9,09960,1",,,"SYN04204312 46/// ///// 11294 21322 39960 40002="
"04312099999","2018-01-12T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0285,1","-0312,1","09998,1","99999,9,09956,1",,,"SYN04204312 46/// ///// 11285 21312 39956 49998="
"04312099999","2018-01-12T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0274,1","-0302,1","09997,1","99999,9,09955,1",,,"SYN04204312 46/// ///// 11274 21302 39955 49997="
"04312099999","2018-01-12T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0264,1","-0290,1","10002,1","99999,9,09960,1",,,"SYN04204312 46/// /2502 11264 21290 39960 40002="
"04312099999","2018-01-12T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0262,1","-0287,1","10008,1","99999,9,09966,1",,,"SYN04204312 46/// ///// 11262 21287 39966 40008="
