Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
426600;2014;01;01;0;-3,1;;;;;55,0;4,1;5,1;39;39;998,9;;;;;;
426600;2014;01;01;1;;;;;;57,0;5,7;6,7;55;55;998,4;;;;;;
426600;2014;01;01;2;-2,5;;;;;54,0;3,1;4,1;40;40;997,9;;;;;;
426600;2014;01;01;3;-2,1;;;;;58,0;6,7;8,2;49;49;997,3;;;;;;
426600;2014;01;01;4;-1,7;;;;;65,0;5,1;6,2;52;52;996,6;;;;;;
426600;2014;01;01;5;-1,2;;;;;65,0;4,1;5,1;54;54;995,8;;;;;;
426600;2014;01;01;6;-1,1;;;;;67,0;5,1;6,2;62;62;995,8;;;;;;
426600;2014;01;01;7;-0,4;;;;;65,0;4,1;5,1;35;35;995,0;;;;;;
426600;2014;01;01;8;0,1;;;;;61,0;5,7;7,2;29;29;994,7;;;;;;
426600;2014;01;01;9;1,0;;;;;51,0;4,6;7,2;34;34;994,2;;;;;;
426600;2014;01;01;10;0,9;;;;;56,0;7,7;9,3;51;51;993,4;;;;;;
426600;2014;01;01;11;1,5;;;;;51,0;10,8;13,9;60;60;993,1;;;;;;
426600;2014;01;01;12;1,3;;;;;51,0;12,9;13,9;59;59;992,7;;;;;;
426600;2014;01;01;13;1,9;;;;;51,0;10,8;13,9;62;62;992,5;;;;;;
426600;2014;01;01;14;2,7;;;;;48,0;12,9;15,4;66;66;991,9;;;;;;
426600;2014;01;01;15;3,1;;;;;46,0;11,8;15,4;62;62;991,3;;;;;;
426600;2014;01;01;16;3,2;;;;;46,0;12,4;14,4;59;59;990,6;;;;;;
426600;2014;01;01;17;3,4;;;;;47,0;12,4;14,9;58;58;990,2;;;;;;
426600;2014;01;01;18;3,1;;;;;48,0;12,9;14,9;54;54;989,8;;;;;;
426600;2014;01;01;19;2,9;;;;;50,0;11,8;16,0;60;60;989,5;;;;;;
426600;2014;01;01;20;2,9;;;;;48,0;14,4;18,5;60;60;989,3;;;;;;
426600;2014;01;01;21;2,8;;;;;48,0;14,9;18,0;60;60;989,3;;;;;;
426600;2014;01;01;22;2,6;;;;;48,0;15,4;18,5;58;58;989,1;;;;;;
426600;2014;01;01;23;2,4;;;;;48,0;13,9;18,0;60;60;988,8;;;;;;
426600;2014;01;02;0;2,0;;;;;48,0;17,0;21,1;66;66;988,7;;;;;;
426600;2014;01;02;1;2,3;;;;;47,0;13,9;17,0;65;65;988,6;;;;;;
426600;2014;01;02;2;2,4;;;;;46,0;14,4;17,0;61;61;988,4;;;;;;
426600;2014;01;02;3;2,3;;;;;47,0;14,4;19,0;61;61;988,2;;;;;;
426600;2014;01;02;4;1,9;;;;;49,0;14,9;20,1;62;62;988,4;;;;;;
426600;2014;01;02;5;1,6;;;;;52,0;13,4;16,5;60;60;988,5;;;;;;
426600;2014;01;02;6;1,3;;;;;53,0;14,4;17,0;68;68;988,8;;;;;;
426600;2014;01;02;7;1,4;;;;;50,0;13,4;16,5;61;61;989,0;;;;;;
426600;2014;01;02;8;1,0;;;;;59,0;9,3;11,3;57;57;989,5;;;;;;
426600;2014;01;02;9;1,7;;;;;48,0;10,3;12,9;70;70;989,5;;;;;;
426600;2014;01;02;10;0,9;;;;;56,0;7,7;8,8;57;57;989,9;;;;;;
