Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
431200;2014;01;01;0;-35,0;;;;;59,0;;;;;1021,6;;;;;;
431200;2014;01;01;1;-35,2;;;;;59,0;;;;;1021,5;;;;;;
431200;2014;01;01;2;-35,4;;;;;59,0;;;;;1021,5;;;;;;
431200;2014;01;01;3;-35,5;;;;;59,0;;;;;1021,5;;;;;;
431200;2014;01;01;4;-35,6;;;;;58,0;;;;;1021,2;;;;;;
431200;2014;01;01;5;-35,2;;;;;59,0;;;;;1020,9;;;;;;
431200;2014;01;01;6;-36,5;;;;;58,0;;;;;1020,7;;;;;;
431200;2014;01;01;7;-38,2;;;;;56,0;;;;;1020,9;;;;;;
431200;2014;01;01;8;-38,2;;;;;56,0;;;;;1021,1;;;;;;
431200;2014;01;01;9;-37,8;;;;;56,0;;;;;1021,4;;;;;;
431200;2014;01;01;10;-39,1;;;;;55,0;;;;;1022,2;;;;;;
431200;2014;01;01;11;-38,7;;;;;55,0;;;;;1022,5;;;;;;
431200;2014;01;01;12;-39,0;;;;;55,0;;;;;1023,0;;;;;;
431200;2014;01;01;13;-39,3;;;;;54,0;;;;;1023,5;;;;;;
431200;2014;01;01;14;-39,3;;;;;54,0;;;;;1023,5;;;;;;
431200;2014;01;01;15;-38,5;;;;;55,0;;;;;1023,5;;;;;;
431200;2014;01;01;16;-38,6;;;;;55,0;;;;;1023,7;;;;;;
431200;2014;01;01;17;-39,7;;;;;54,0;;;;;1024,0;;;;;;
431200;2014;01;01;18;-38,6;;;;;55,0;;;;;1024,1;;;;;;
431200;2014;01;01;19;-40,3;;;;;53,0;;;;;1024,5;;;;;;
431200;2014;01;01;20;-39,8;;;;;54,0;;;;;1024,4;;;;;;
431200;2014;01;01;21;-39,1;;;;;55,0;;;;;1024,6;;;;;;
431200;2014;01;01;22;-38,7;;;;;55,0;;;;;1025,0;;;;;;
431200;2014;01;01;23;-38,6;;;;;55,0;;;;;1024,7;;;;;;
431200;2014;01;02;0;-36,6;;;;;57,0;;;;;1024,7;;;;;;
431200;2014;01;02;1;-37,5;;;;;56,0;;;;;1024,5;;;;;;
431200;2014;01;02;2;-37,5;;;;;56,0;;;;;1024,3;;;;;;
431200;2014;01;02;3;;;;;;57,0;;;;;1024,1;;;;;;
431200;2014;01;02;4;-35,1;;;;;59,0;;;;;1023,8;;;;;;
431200;2014;01;02;5;-35,8;;;;;58,0;;;;;1023,8;;;;;;
431200;2014;01;02;6;-36,2;;;;;58,0;;;;;1023,3;;;;;;
431200;2014;01;02;7;-36,6;;;;;57,0;;;;;1023,2;;;;;;
431200;2014;01;02;8;-35,8;;;;;58,0;;;;;1023,5;;;;;;
431200;2014;01;02;9;-35,2;;;;;59,0;;;;;1023,7;;;;;;
431200;2014;01;02;10;-35,5;;;;;59,0;;;;;1023,9;;;;;;
431200;2014;01;02;11;-34,8;;;;;59,0;;;;;1023,7;;;;;;
431200;2014;01;02;12;-34,3;;;;;60,0;;;;;1023,7;;;;;;
431200;2014;01;02;13;-37,7;;;;;56,0;;;;;1023,6;;;;;;
431200;2014;01;02;14;-36,9;;;;;57,0;;;;;1023,3;;;;;;
431200;2014;01;02;15;-37,2;;;;;57,0;;;;;1023,2;;;;;;
431200;2014;01;02;16;-37,2;;;;;57,0;;;;;1023,0;;;;;;
431200;2014;01;02;17;-38,4;;;;;55,0;;;;;1023,0;;;;;;
431200;2014;01;02;18;-36,3;;;;;58,0;;;;;1022,9;;;;;;
431200;2014;01;02;19;-35,8;;;;;58,0;;;;;1022,8;;;;;;
431200;2014;01;02;20;-36,9;;;;;57,0;;;;;1022,9;;;;;;
431200;2014;01;02;21;-35,5;;;;;59,0;;;;;1022,9;;;;;;
431200;2014;01;02;22;-37,4;;;;;57,0;;;;;1023,1;;;;;;
431200;2014;01;02;23;-39,4;;;;;54,0;;;;;1023,1;;;;;;
431200;2014;01;03;0;-38,2;;;;;56,0;;;;;1023,2;;;;;;
431200;2014;01;03;1;-39,4;;;;;54,0;;;;;1022,9;;;;;;
431200;2014;01;03;2;-39,6;;;;;54,0;;;;;1022,7;;;;;;
431200;2014;01;03;3;-38,9;;;;;55,0;;;;;1022,7;;;;;;
431200;2014;01;03;4;-39,0;;;;;55,0;;;;;1022,7;;;;;;
431200;2014;01;03;5;-39,4;;;;;54,0;;;;;1022,7;;;;;;
431200;2014;01;03;6;-39,0;;;;;54,0;;;;;1022,8;;;;;;
431200;2014;01;03;7;-39,2;;;;;54,0;;;;;1022,8;;;;;;
431200;2014;01;03;8;-38,7;;;;;55,0;;;;;1023,2;;;;;;
431200;2014;01;03;9;-40,0;;;;;54,0;;;;;1023,4;;;;;;
431200;2014;01;03;10;-40,4;;;;;53,0;;;;;1023,4;;;;;;
431200;2014;01;03;11;-39,9;;;;;53,0;;;;;1023,4;;;;;;
431200;2014;01;03;12;-39,9;;;;;53,0;;;;;1023,7;;;;;;
431200;2014;01;03;13;-40,3;;;;;53,0;;;;;1023,6;;;;;;
431200;2014;01;03;14;-39,8;;;;;53,0;;;;;1023,6;;;;;;
431200;2014;01;03;15;-39,4;;;;;54,0;;;;;1023,7;;;;;;
431200;2014;01;03;16;-40,7;;;;;53,0;;;;;1023,9;;;;;;
431200;2014;01;03;17;-41,2;;;;;52,0;;;;;1023,8;;;;;;
431200;2014;01;03;18;-41,1;;;;;52,0;;;;;1023,9;;;;;;
431200;2014;01;03;19;-40,5;;;;;53,0;;;;;1024,2;;;;;;
431200;2014;01;03;20;-40,0;;;;;53,0;;;;;1024,7;;;;;;
431200;2014;01;03;21;-39,4;;;;;54,0;;;;;1025,0;;;;;;
431200;2014;01;03;22;-39,7;;;;;54,0;;;;;1025,4;;;;;;
431200;2014;01;03;23;-40,7;;;;;53,0;;;;;1025,6;;;;;;
431200;2014;01;04;0;-40,1;;;;;53,0;;;;;1026,1;;;;;;
431200;2014;01;04;1;-38,5;;;;;55,0;;;;;1026,6;;;;;;
431200;2014;01;04;2;-37,3;;;;;56,0;;;;;1026,8;;;;;;
431200;2014;01;04;3;-37,3;;;;;56,0;;;;;1027,2;;;;;;
431200;2014;01;04;4;-38,7;;;;;55,0;;;;;1027,4;;;;;;
431200;2014;01;04;5;-37,5;;;;;56,0;;;;;1027,7;;;;;;
431200;2014;01;04;6;-37,2;;;;;56,0;;;;;1027,9;;;;;;
431200;2014;01;04;7;-38,1;;;;;56,0;;;;;1028,2;;;;;;
431200;2014;01;04;8;-37,0;;;;;57,0;;;;;1028,5;;;;;;
