Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
427100;2014;01;01;0;-4,5;-4,1;;-4,9;;69,0;6,2;9,0;188;191;998,1;;0,0;;;;
427100;2014;01;01;1;-3,8;-3,3;;-4,1;;65,0;7,8;9,4;194;193;997,5;;0,0;;;;
427100;2014;01;01;2;-3,1;-1,6;;-3,7;;68,0;3,9;9,0;169;190;997,0;;0,0;;;;
427100;2014;01;01;3;0,4;2,0;;-3,1;;46,0;4,9;11,4;183;85;996,7;;0,0;;;;
427100;2014;01;01;4;1,4;2,8;;-2,4;;42,0;9,5;13,7;61;78;995,7;;0,0;;;;
427100;2014;01;01;5;2,9;3,3;;2,5;;35,0;13,4;17,6;50;56;995,2;;0,0;;;;
427100;2014;01;01;6;3,3;3,6;3,6;2,9;-11,8;33,0;16,5;20,9;44;45;994,6;;0,0;;;;
427100;2014;01;01;7;3,0;3,3;;2,7;;35,0;13,2;22,1;50;45;994,7;;0,0;;;;
427100;2014;01;01;8;3,3;3,5;;3,1;;34,0;16,0;22,5;49;49;994,1;;0,0;;;;
427100;2014;01;01;9;3,4;3,8;;3,1;;35,0;15,2;21,9;54;50;993,3;;0,0;;;;
427100;2014;01;01;10;3,4;3,5;;3,2;;37,0;15,9;21,9;47;53;993,7;;0,0;;;;
427100;2014;01;01;11;3,5;4,0;;3,0;;37,0;17,1;21,5;49;48;993,7;;0,0;;;;
427100;2014;01;01;12;3,7;4,0;;3,3;;36,0;16,4;21,7;56;55;993,4;;0,0;;;;
427100;2014;01;01;13;4,0;4,2;;3,7;;35,0;18,9;25,6;49;52;992,8;;2,0;;;;
427100;2014;01;01;14;4,0;4,3;;3,7;;36,0;22,5;29,0;43;49;991,6;;7,0;;;;
427100;2014;01;01;15;4,1;4,4;;3,8;;35,0;21,8;29,3;45;46;990,9;;12,0;;;;
427100;2014;01;01;16;4,1;4,4;;3,8;;36,0;21,2;28,7;52;48;990,3;;15,0;;;;
427100;2014;01;01;17;4,0;4,3;;3,8;;37,0;22,8;28,7;42;46;990,0;;13,0;;;;
427100;2014;01;01;18;3,9;4,1;4,4;3,8;2,7;35,0;24,2;30,7;47;47;989,5;;3,0;;;;
427100;2014;01;01;19;3,6;3,9;;3,3;;34,0;22,0;31,0;48;48;989,2;;0,0;;;;
427100;2014;01;01;20;3,4;3,8;;3,1;;34,0;19,8;30,9;58;54;990,0;;0,0;;;;
427100;2014;01;01;21;3,1;3,6;;2,8;;33,0;21,6;27,7;58;56;990,0;;0,0;;;;
427100;2014;01;01;22;2,9;3,3;;2,5;;34,0;22,6;29,2;53;58;990,1;;0,0;;;;
427100;2014;01;01;23;2,7;3,0;;2,5;;35,0;23,8;30,9;46;50;989,2;;0,0;;;;
427100;2014;01;02;0;2,8;3,1;;2,5;;35,0;23,5;31,2;47;50;988,6;;0,0;;;;
427100;2014;01;02;1;2,6;3,1;;2,0;;35,0;22,1;30,9;59;54;987,7;;0,0;;;;
427100;2014;01;02;2;2,3;2,7;;2,0;;34,0;21,7;32,1;61;60;987,2;;0,0;;;;
427100;2014;01;02;3;2,2;2,7;;1,8;;33,0;22,4;30,9;63;62;988,5;;0,0;;;;
427100;2014;01;02;4;1,7;2,1;;1,4;;34,0;17,6;27,8;54;54;989,7;;0,0;;;;
427100;2014;01;02;5;1,7;1,9;;1,5;;32,0;19,6;28,7;41;44;990,1;;0,0;;;;
427100;2014;01;02;6;1,7;1,9;3,9;1,5;1,4;32,0;21,5;28,8;44;44;989,8;;0,0;;;;
427100;2014;01;02;7;1,6;1,9;;1,4;;32,0;20,3;28,4;50;48;988,8;;0,0;;;;
427100;2014;01;02;8;1,5;1,9;;1,1;;33,0;21,2;29,6;44;44;988,3;;0,0;;;;
427100;2014;01;02;9;1,2;1,4;;1,0;;34,0;20,7;30,2;45;45;988,4;;0,0;;;;
427100;2014;01;02;10;1,0;1,3;;0,7;;34,0;19,6;28,7;42;44;989,4;;0,0;;;;
427100;2014;01;02;11;0,8;1,0;;0,6;;33,0;21,1;30,3;42;44;989,6;;0,0;;;;
427100;2014;01;02;12;0,7;1,0;;0,3;;33,0;20,6;28,8;43;42;989,8;;0,0;;;;
