Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
427000;2014;01;01;0;-4,7;;;;;61,0;2,5;3,6;238;265;998,5;;;;;;
427000;2014;01;01;1;-1,9;;;;;53,0;2,2;5,2;167;252;997,9;;;;;;
427000;2014;01;01;2;1,9;2,7;;;;47,0;10,3;13,8;76;85;996,7;;;;;;
427000;2014;01;01;3;2,4;2,7;;1,9;;37,0;8,6;17,0;77;76;996,6;;;;;;
427000;2014;01;01;4;2,9;3,6;;2,2;;35,0;11,3;17,0;78;76;995,8;;;;;;
427000;2014;01;01;5;3,6;3,9;;3,1;;32,0;13,5;18,0;69;74;995,4;;;;;;
427000;2014;01;01;6;3,3;3,7;3,9;2,9;-11,1;33,0;15,9;21,0;66;66;995,2;;;;;;
427000;2014;01;01;7;3,4;4,1;;2,8;;33,0;13,4;21,5;74;69;995,1;;;;;;
427000;2014;01;01;8;3,7;3,9;;3,3;;32,0;16,2;21,5;69;71;994,6;;;;;;
427000;2014;01;01;9;3,7;4,0;;3,4;;34,0;13,8;21,4;75;72;993,9;;;;;;
427000;2014;01;01;10;3,7;4,2;;3,4;;35,0;14,8;19,5;68;74;994,0;;;;;;
427000;2014;01;01;11;3,8;4,2;;3,3;;35,0;15,6;21,3;69;70;994,3;;;;;;
427000;2014;01;01;12;4,0;4,5;;3,7;;34,0;15,6;21,7;78;79;994,0;;;;;;
427000;2014;01;01;13;4,2;4,4;;3,9;;34,0;17,1;22,9;71;72;993,4;;;;;;
427000;2014;01;01;14;4,0;4,3;;3,7;;35,0;21,4;27,0;68;71;991,9;;;;;;
427000;2014;01;01;15;4,0;4,2;;3,7;;36,0;20,8;28,1;70;70;990,9;;;;;;
427000;2014;01;01;16;4,1;4,4;;3,8;;36,0;20,7;27,6;72;71;991,0;;;;;;
427000;2014;01;01;17;4,0;4,3;;3,7;;36,0;20,4;26,6;65;68;990,5;;;;;;
427000;2014;01;01;18;3,9;4,3;4,6;3,4;2,7;35,0;24,4;30,0;66;67;990,1;;;;;;
427000;2014;01;01;19;3,7;4,2;;3,3;;34,0;21,0;30,4;71;69;989,8;;;;;;
427000;2014;01;01;20;3,7;4,8;;3,4;;33,0;20,0;28,9;78;75;990,5;;;;;;
427000;2014;01;01;21;3,4;3,9;;3,0;;31,0;20,6;27,4;82;77;990,8;;;;;;
427000;2014;01;01;22;3,1;3,9;;2,7;;32,0;20,2;27,9;73;78;991,1;;;;;;
427000;2014;01;01;23;2,9;3,3;;2,6;;34,0;22,3;28,2;68;71;989,4;;;;;;
