Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
421100;2014;01;01;0;-6,4;;;;;66,0;4,6;6,4;56;75;1008,0;;;;;;
421100;2014;01;01;1;-6,2;;;;;64,0;3,8;5,3;61;70;1008,1;;;;;;
421100;2014;01;01;2;-5,9;;;;;62,0;2,9;4,4;59;53;1008,5;;;;;;
421100;2014;01;01;3;-5,8;;;;;62,0;2,9;4,9;91;80;1008,5;;;;;;
421100;2014;01;01;4;-6,0;;;;;65,0;3,8;5,0;79;79;1008,6;;;;;;
421100;2014;01;01;5;-5,4;;;;;66,0;1,8;4,2;83;84;1008,5;;;;;;
421100;2014;01;01;6;-5,4;;-5,2;;-11,0;69,0;1,7;3,5;78;71;1008,8;;;;;;
421100;2014;01;01;7;-5,5;;;;;72,0;2,0;3,0;240;192;1008,8;;;;;;
421100;2014;01;01;8;-5,9;;;;;88,0;4,0;4,7;284;268;1009,1;;;;;;
421100;2014;01;01;9;-6,2;;;;;95,0;2,4;4,2;328;302;1009,3;;;;;;
421100;2014;01;01;10;-6,2;;;;;97,0;3,2;4,0;320;325;1009,3;;;;;;
421100;2014;01;01;11;-6,2;;;;;97,0;4,1;4,9;331;335;1009,0;;;;;;
421100;2014;01;01;12;-6,2;;;;;96,0;2,8;4,9;8;337;1008,7;;;;;;
421100;2014;01;01;13;-7,5;;;;;80,0;4,4;6,2;1;359;1008,7;;;;;;
421100;2014;01;01;14;-7,8;;;;;79,0;4,9;6,2;1;1;1008,2;;;;;;
421100;2014;01;01;15;-7,3;;;;;77,0;2,1;5,0;60;26;1008,1;;;;;;
421100;2014;01;01;16;-7,6;;;;;77,0;3,4;4,0;11;19;1007,9;;;;;;
421100;2014;01;01;17;-7,5;;;;;74,0;2,0;5,6;40;19;1007,6;;;;;;
421100;2014;01;01;18;-7,3;;-5,2;;-8,0;73,0;2,6;3,8;16;41;1007,3;;;;;;
421100;2014;01;01;19;-8,3;;;;;69,0;3,7;4,8;8;11;1007,3;;;;;;
421100;2014;01;01;20;-7,7;;;;;69,0;3,9;4,9;19;14;1007,1;;;;;;
421100;2014;01;01;21;-8,4;;;;;69,0;5,0;5,8;9;28;1007,2;;;;;;
421100;2014;01;01;22;-8,3;;;;;74,0;5,0;6,3;16;8;1007,3;;;;;;
421100;2014;01;01;23;-8,4;;;;;71,0;3,8;4,8;12;21;1007,0;;;;;;
421100;2014;01;02;0;-8,6;;;;;75,0;2,8;5,5;29;20;1007,1;;;;;;
421100;2014;01;02;1;-8,8;;;;;77,0;3,4;5,3;26;23;1006,9;;;;;;
421100;2014;01;02;2;-8,8;;;;;82,0;3,3;6,4;22;18;1006,8;;;;;;
421100;2014;01;02;3;-8,7;;;;;78,0;3,0;4,2;37;28;1006,9;;;;;;
421100;2014;01;02;4;-8,9;;;;;79,0;1,5;3,0;80;65;1006,5;;;;;;
421100;2014;01;02;5;-8,6;;;;;83,0;2,3;2,9;53;66;1006,3;;;;;;
421100;2014;01;02;6;-8,6;;-7,1;;-9,4;82,0;3,3;5,2;43;60;1006,5;;;;;;
421100;2014;01;02;7;-8,4;;;;;83,0;2,1;3,4;360;46;1006,9;;;;;;
