Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
421900;2014;01;11;15;-6,8;;;;;51,0;;;;;996,9;;;;;;
421900;2014;01;11;16;-6,6;;;;;47,0;;;;;997,2;;;;;;
421900;2014;01;11;17;-6,9;;;;;52,0;;;;;997,9;;;;;;
421900;2014;01;11;18;-6,9;;-6,3;;-7,9;58,0;;;;;998,5;;;;;;
421900;2014;01;11;19;-6,8;;;;;56,0;;;;;999,0;;;;;;
421900;2014;01;11;20;-6,3;;;;;54,0;;;;;999,4;;;;;;
421900;2014;01;11;21;-6,3;;;;;52,0;;;;;999,6;;;;;;
421900;2014;01;11;22;-6,5;;;;;52,0;;;;;999,9;;;;;;
421900;2014;01;11;23;-7,6;;;;;68,0;;;;;1000,5;;;;;;
421900;2014;01;12;0;-7,5;;;;;90,0;;;;;1000,6;;;;;;
421900;2014;01;12;1;-8,1;;;;;89,0;;;;;1000,7;;;;;;
421900;2014;01;12;2;-8,0;;;;;85,0;;;;;1001,1;;;;;;
421900;2014;01;12;3;-7,8;;;;;84,0;;;;;1001,6;;;;;;
421900;2014;01;12;4;-8,2;;;;;88,0;;;;;1002,1;;;;;;
421900;2014;01;12;5;-8,3;;;;;80,0;;;;;1002,9;;;;;;
421900;2014;01;12;6;-8,5;;-6,0;;-8,8;78,0;;;;;1004,0;;;;;;
421900;2014;01;12;7;-8,5;;;;;74,0;;;;;1005,0;;;;;;
421900;2014;01;12;8;-8,1;;;;;72,0;;;;;1005,7;;;;;;
421900;2014;01;12;9;-7,7;;;;;77,0;;;;;1006,4;;;;;;
421900;2014;01;12;10;-7,8;;;;;81,0;;;;;1007,1;;;;;;
421900;2014;01;12;11;-7,5;;;;;84,0;;;;;1007,7;;;;;;
421900;2014;01;12;12;-7,6;;;;;83,0;;;;;1008,6;;;;;;
421900;2014;01;12;13;-7,7;;;;;80,0;;;;;1009,2;;;;;;
421900;2014;01;12;14;-7,9;;;;;73,0;;;;;1009,7;;;;;;
421900;2014;01;12;15;-7,8;;;;;69,0;;;;;1010,0;;;;;;
421900;2014;01;12;16;-8,0;;;;;69,0;;;;;1010,2;;;;;;
421900;2014;01;12;17;-9,0;;;;;69,0;;;;;1010,6;;;;;;
421900;2014;01;12;18;-9,2;;-7,4;;-9,8;68,0;;;;;1011,0;;;;;;
421900;2014;01;12;19;-9,3;;;;;67,0;;;;;1011,3;;;;;;
421900;2014;01;12;20;-9,4;;;;;67,0;;;;;1011,8;;;;;;
421900;2014;01;12;21;-9,5;;;;;65,0;;;;;1011,8;;;;;;
421900;2014;01;12;22;-9,3;;;;;63,0;;;;;1011,7;;;;;;
421900;2014;01;12;23;-10,1;;;;;61,0;;;;;1011,9;;;;;;
421900;2014;01;13;0;-9,3;;;;;63,0;;;;;1012,1;;;;;;
421900;2014;01;13;1;-9,5;;;;;61,0;;;;;1011,7;;;;;;
421900;2014;01;13;2;-9,4;;;;;58,0;;;;;1011,7;;;;;;
421900;2014;01;13;3;-9,7;;;;;55,0;;;;;1011,2;;;;;;
421900;2014;01;13;4;-11,6;;;;;63,0;;;;;1010,7;;;;;;
421900;2014;01;13;5;-9,6;;;;;62,0;;;;;1010,1;;;;;;
421900;2014;01;13;6;-9,6;;-8,9;;-12,0;49,0;;;;;1009,4;;;;;;
421900;2014;01;13;7;-10,0;;;;;50,0;;;;;1009,3;;;;;;
421900;2014;01;13;8;-9,1;;;;;49,0;;;;;1008,9;;;;;;
421900;2014;01;13;9;-11,9;;;;;53,0;;;;;1008,9;;;;;;
421900;2014;01;13;10;-12,1;;;;;57,0;;;;;1008,9;;;;;;
421900;2014;01;13;11;-11,9;;;;;56,0;;;;;1008,8;;;;;;
421900;2014;01;13;12;-12,5;;;;;55,0;;;;;1008,5;;;;;;
421900;2014;01;13;13;-10,1;;;;;55,0;;;;;1008,4;;;;;;
421900;2014;01;13;14;-9,2;;;;;51,0;;;;;1008,3;;;;;;
421900;2014;01;13;15;-10,5;;;;;45,0;;;;;1008,0;;;;;;
421900;2014;01;13;16;-10,9;;;;;52,0;;;;;1007,7;;;;;;
421900;2014;01;13;17;-11,0;;;;;53,0;;;;;1007,6;;;;;;
421900;2014;01;13;18;-11,0;;-8,4;;-13,2;55,0;;;;;1007,5;;;;;;
421900;2014;01;13;19;-10,0;;;;;54,0;;;;;1007,5;;;;;;
421900;2014;01;13;20;-10,0;;;;;54,0;;;;;1007,4;;;;;;
421900;2014;01;13;21;-8,2;;;;;51,0;;;;;1007,3;;;;;;
421900;2014;01;13;22;-5,5;;;;;50,0;;;;;1007,3;;;;;;
421900;2014;01;13;23;-8,4;;;;;53,0;;;;;1007,2;;;;;;
421900;2014;01;14;0;-7,8;;;;;56,0;;;;;1007,0;;;;;;
421900;2014;01;14;1;-6,9;;;;;56,0;;;;;1006,5;;;;;;
421900;2014;01;14;2;-2,0;;;;;45,0;;;;;1006,5;;;;;;
421900;2014;01;14;3;-1,8;;;;;53,0;;;;;1006,0;;;;;;
421900;2014;01;14;4;-1,8;;;;;44,0;;;;;1006,1;;;;;;
421900;2014;01;14;5;-1,1;;;;;40,0;;;;;1005,4;;;;;;
421900;2014;01;14;6;-0,9;;-0,7;;-11,0;39,0;;;;;1005,4;;;;;;
421900;2014;01;14;7;-1,0;;;;;39,0;;;;;1005,4;;;;;;
421900;2014;01;14;8;-1,4;;;;;43,0;;;;;1005,0;;;;;;
421900;2014;01;14;9;-0,7;;;;;50,0;;;;;1004,6;;;;;;
421900;2014;01;14;10;-1,3;;;;;42,0;;;;;1005,1;;;;;;
421900;2014;01;14;11;-0,8;;;;;48,0;;;;;1004,9;;;;;;
421900;2014;01;14;12;-1,3;;;;;44,0;;;;;1004,5;;;;;;
421900;2014;01;14;13;-1,6;;;;;43,0;;;;;1004,6;;;;;;
421900;2014;01;14;14;-1,4;;;;;47,0;;;;;1004,4;;;;;;
421900;2014;01;14;15;-2,3;;;;;48,0;;;;;1004,4;;;;;;
421900;2014;01;14;16;-2,9;;;;;57,0;;;;;1004,6;;;;;;
421900;2014;01;14;17;-2,6;;;;;57,0;;;;;1004,7;;;;;;
421900;2014;01;14;18;-2,9;;-0,5;;-3,0;51,0;;;;;1004,9;;;;;;
421900;2014;01;14;19;-3,0;;;;;53,0;;;;;1005,1;;;;;;
421900;2014;01;14;20;-3,2;;;;;55,0;;;;;1005,6;;;;;;
421900;2014;01;14;21;-3,0;;;;;54,0;;;;;1006,0;;;;;;
421900;2014;01;14;22;-3,2;;;;;55,0;;;;;1006,1;;;;;;
421900;2014;01;14;23;-3,3;;;;;59,0;;;;;1005,9;;;;;;
421900;2014;01;15;0;-3,2;;;;;56,0;;;;;1006,2;;;;;;
421900;2014;01;15;1;-3,1;;;;;60,0;;;;;1006,2;;;;;;
421900;2014;01;15;2;-3,2;;;;;61,0;;;;;1006,0;;;;;;
421900;2014;01;15;3;-3,2;;;;;61,0;;;;;1006,1;;;;;;
421900;2014;01;15;4;-3,6;;;;;64,0;;;;;1006,3;;;;;;
421900;2014;01;15;5;-3,8;;;;;63,0;;;;;1005,7;;;;;;
421900;2014;01;15;6;-4,1;;-2,7;;-4,2;69,0;;;;;1005,7;;;;;;
421900;2014;01;15;7;-4,0;;;;;72,0;;;;;1005,0;;;;;;
421900;2014;01;15;8;-4,2;;;;;70,0;;;;;1004,7;;;;;;
421900;2014;01;15;9;-3,8;;;;;73,0;;;;;1004,2;;;;;;
421900;2014;01;15;10;-4,3;;;;;70,0;;;;;1003,4;;;;;;
421900;2014;01;15;11;-4,0;;;;;65,0;;;;;1002,3;;;;;;
421900;2014;01;15;12;-4,2;;;;;66,0;;;;;1001,2;;;;;;
421900;2014;01;15;13;-4,0;;;;;65,0;;;;;999,8;;;;;;
421900;2014;01;15;14;-3,9;;;;;60,0;;;;;999,2;;;;;;
421900;2014;01;15;15;-3,4;;;;;61,0;;;;;998,3;;;;;;
421900;2014;01;15;16;-3,4;;;;;60,0;;;;;996,6;;;;;;
421900;2014;01;15;17;-3,9;;;;;64,0;;;;;995,5;;;;;;
421900;2014;01;15;18;-4,8;;;;-4,9;71,0;;;;;994,2;;;;;;
421900;2014;01;15;19;-5,0;;;;;69,0;;;;;994,0;;;;;;
421900;2014;01;15;20;-5,5;;;;;67,0;;;;;993,2;;;;;;
421900;2014;01;15;21;-5,7;;;;;62,0;;;;;992,2;;;;;;
421900;2014;01;15;22;-5,4;;;;;60,0;;;;;991,6;;;;;;
421900;2014;01;15;23;-4,8;;;;;58,0;;;;;991,2;;;;;;
421900;2014;01;16;0;-4,5;;;;;52,0;;;;;990,9;;;;;;
421900;2014;01;16;1;-3,8;;;;;53,0;;;;;990,2;;;;;;
421900;2014;01;16;2;-3,4;;;;;56,0;;;;;990,1;;;;;;
421900;2014;01;16;3;-3,0;;;;;57,0;;;;;990,2;;;;;;
421900;2014;01;16;4;-2,9;;;;;56,0;;;;;990,1;;;;;;
421900;2014;01;16;5;-2,5;;;;;57,0;;;;;990,6;;;;;;
421900;2014;01;16;6;-2,3;;;;-5,7;56,0;;;;;991,0;;;;;;
421900;2014;01;16;7;-2,3;;;;;57,0;;;;;991,5;;;;;;
421900;2014;01;16;8;-2,8;;;;;66,0;;;;;992,0;;;;;;
421900;2014;01;16;9;-3,3;;;;;84,0;;;;;992,4;;;;;;
421900;2014;01;16;10;-3,1;;;;;87,0;;;;;993,2;;;;;;
421900;2014;01;16;11;-2,6;;;;;83,0;;;;;994,1;;;;;;
421900;2014;01;16;12;-3,0;;;;;91,0;;;;;994,4;;;;;;
421900;2014;01;16;13;-2,9;;;;;95,0;;;;;995,0;;;;;;
421900;2014;01;16;14;-2,9;;;;;95,0;;;;;995,3;;;;;;
421900;2014;01;16;15;-2,8;;;;;94,0;;;;;995,6;;;;;;
421900;2014;01;16;16;-3,1;;;;;95,0;;;;;995,8;;;;;;
421900;2014;01;16;17;-2,9;;;;;94,0;;;;;995,9;;;;;;
421900;2014;01;16;18;-3,1;;;;-3,4;95,0;;;;;996,2;;;;;;
421900;2014;01;16;19;-3,0;;;;;93,0;;;;;996,5;;;;;;
421900;2014;01;16;20;-3,2;;;;;92,0;;;;;997,1;;;;;;
421900;2014;01;16;21;-3,0;;;;;90,0;;;;;997,7;;;;;;
421900;2014;01;16;22;-3,4;;;;;89,0;;;;;998,0;;;;;;
421900;2014;01;16;23;-2,9;;;;;84,0;;;;;998,4;;;;;;
421900;2014;01;17;0;-3,1;;;;;82,0;;;;;998,7;;;;;;
421900;2014;01;17;1;-3,3;;;;;85,0;;;;;999,5;;;;;;
421900;2014;01;17;2;-3,7;;;;;92,0;;;;;999,7;;;;;;
421900;2014;01;17;3;-3,9;;;;;91,0;;;;;1000,2;;;;;;
421900;2014;01;17;4;-3,5;;;;;87,0;;;;;1000,3;;;;;;
421900;2014;01;17;5;-3,1;;;;;78,0;;;;;1000,8;;;;;;
421900;2014;01;17;6;-3,8;;;;-4,0;80,0;;;;;1001,3;;;;;;
421900;2014;01;17;7;-3,6;;;;;87,0;;;;;1001,7;;;;;;
421900;2014;01;17;8;-4,3;;;;;92,0;;;;;1002,1;;;;;;
421900;2014;01;17;9;-4,6;;;;;91,0;;;;;1002,3;;;;;;
421900;2014;01;17;10;-5,6;;;;;91,0;;;;;1002,4;;;;;;
421900;2014;01;17;11;-5,2;;;;;90,0;;;;;1002,5;;;;;;
421900;2014;01;17;12;-5,1;;;;;90,0;;;;;1002,6;;;;;;
421900;2014;01;17;13;-5,7;;;;;90,0;;;;;1002,4;;;;;;
421900;2014;01;17;14;-7,0;;;;;89,0;;;;;1002,4;;;;;;
421900;2014;01;17;15;-5,2;;;;;87,0;;;;;1002,2;;;;;;
421900;2014;01;17;16;-5,1;;;;;86,0;;;;;1002,0;;;;;;
421900;2014;01;17;17;-4,3;;;;;83,0;;;;;1001,8;;;;;;
421900;2014;01;17;18;-4,4;;;;-7,0;85,0;;;;;1002,2;;;;;;
421900;2014;01;17;19;-5,0;;;;;95,0;;;;;1002,8;;;;;;
421900;2014;01;17;20;-5,2;;;;;95,0;;;;;1003,5;;;;;;
421900;2014;01;17;21;-5,0;;;;;94,0;;;;;1003,7;;;;;;
421900;2014;01;17;22;-4,7;;;;;90,0;;;;;1004,2;;;;;;
421900;2014;01;17;23;-6,2;;;;;90,0;;;;;1005,7;;;;;;
421900;2014;01;18;0;-6,9;;;;;84,0;;;;;1006,4;;;;;;
421900;2014;01;18;1;-7,0;;;;;81,0;;;;;1007,2;;;;;;
421900;2014;01;18;2;-7,9;;;;;82,0;;;;;1007,6;;;;;;
421900;2014;01;18;3;-8,1;;;;;78,0;;;;;1008,2;;;;;;
421900;2014;01;18;4;-8,2;;;;;72,0;;;;;1008,4;;;;;;
421900;2014;01;18;5;-8,7;;;;;72,0;;;;;1009,1;;;;;;
421900;2014;01;18;6;-8,9;;;;-9,0;73,0;;;;;1009,5;;;;;;
421900;2014;01;18;7;-8,7;;;;;71,0;;;;;1010,0;;;;;;
421900;2014;01;18;8;-9,1;;;;;70,0;;;;;1010,5;;;;;;
421900;2014;01;18;9;-9,3;;;;;70,0;;;;;1011,2;;;;;;
421900;2014;01;18;10;-9,3;;;;;64,0;;;;;1011,6;;;;;;
421900;2014;01;18;11;-9,4;;;;;56,0;;;;;1011,8;;;;;;
421900;2014;01;18;12;-9,3;;;;;60,0;;;;;1012,0;;;;;;
421900;2014;01;18;13;-11,1;;;;;79,0;;;;;1012,2;;;;;;
421900;2014;01;18;14;-10,4;;;;;81,0;;;;;1012,2;;;;;;
421900;2014;01;18;15;-10,4;;;;;83,0;;;;;1012,2;;;;;;
421900;2014;01;18;16;-10,4;;;;;80,0;;;;;1012,2;;;;;;
421900;2014;01;18;17;-10,3;;;;;83,0;;;;;1011,9;;;;;;
421900;2014;01;18;18;-10,8;;-8,4;;-11,3;86,0;;;;;1011,8;;;;;;
421900;2014;01;18;19;-10,3;;;;;80,0;;;;;1011,4;;;;;;
421900;2014;01;18;20;-10,3;;;;;76,0;;;;;1011,1;;;;;;
421900;2014;01;18;21;-10,3;;;;;78,0;;;;;1011,0;;;;;;
421900;2014;01;18;22;-10,4;;;;;75,0;;;;;1010,7;;;;;;
421900;2014;01;18;23;-10,4;;;;;83,0;;;;;1010,4;;;;;;
421900;2014;01;19;0;-10,2;;;;;69,0;;;;;1010,2;;;;;;
421900;2014;01;19;1;-11,0;;;;;55,0;;;;;1009,5;;;;;;
421900;2014;01;19;2;-11,9;;;;;52,0;;;;;1009,3;;;;;;
421900;2014;01;19;3;-11,3;;;;;51,0;;;;;1008,3;;;;;;
421900;2014;01;19;4;-11,9;;;;;53,0;;;;;1007,7;;;;;;
421900;2014;01;19;5;-11,1;;;;;50,0;;;;;1007,2;;;;;;
421900;2014;01;19;6;-11,5;;-9,6;;-12,5;46,0;;;;;1006,6;;;;;;
421900;2014;01;19;7;-11,8;;;;;47,0;;;;;1006,0;;;;;;
421900;2014;01;19;8;-11,5;;;;;45,0;;;;;1005,6;;;;;;
421900;2014;01;19;9;-12,2;;;;;47,0;;;;;1005,0;;;;;;
421900;2014;01;19;10;-11,4;;;;;46,0;;;;;1004,6;;;;;;
421900;2014;01;19;11;-10,9;;;;;39,0;;;;;1004,3;;;;;;
421900;2014;01;19;12;-11,1;;;;;37,0;;;;;1003,9;;;;;;
421900;2014;01;19;13;-13,8;;;;;42,0;;;;;1003,5;;;;;;
421900;2014;01;19;14;-14,6;;;;;51,0;;;;;1003,1;;;;;;
421900;2014;01;19;15;-13,5;;;;;53,0;;;;;1002,7;;;;;;
421900;2014;01;19;16;-14,2;;;;;53,0;;;;;1002,2;;;;;;
421900;2014;01;19;17;-12,5;;;;;51,0;;;;;1001,4;;;;;;
421900;2014;01;19;18;-13,0;;-10,5;;-14,8;45,0;;;;;1000,9;;;;;;
421900;2014;01;19;19;-12,6;;;;;49,0;;;;;1000,2;;;;;;
421900;2014;01;19;20;-11,8;;;;;43,0;;;;;999,7;;;;;;
421900;2014;01;19;21;-11,7;;;;;44,0;;;;;998,6;;;;;;
421900;2014;01;19;22;-11,0;;;;;45,0;;;;;997,8;;;;;;
421900;2014;01;19;23;-10,1;;;;;41,0;;;;;997,3;;;;;;
421900;2014;01;20;0;-8,7;;;;;43,0;;;;;997,0;;;;;;
421900;2014;01;20;1;-4,2;;;;;53,0;;;;;996,3;;;;;;
421900;2014;01;20;2;-5,1;;;;;76,0;;;;;996,9;;;;;;
421900;2014;01;20;3;-6,1;;;;;86,0;;;;;997,1;;;;;;
421900;2014;01;20;4;-7,2;;;;;84,0;;;;;997,7;;;;;;
421900;2014;01;20;5;-7,1;;;;;85,0;;;;;997,7;;;;;;
421900;2014;01;20;6;-6,9;;-2,6;;-13,5;81,0;;;;;997,7;;;;;;
421900;2014;01;20;7;-6,4;;;;;76,0;;;;;997,9;;;;;;
421900;2014;01;20;8;-6,8;;;;;74,0;;;;;997,9;;;;;;
421900;2014;01;20;9;-8,3;;;;;75,0;;;;;997,7;;;;;;
421900;2014;01;20;10;-8,8;;;;;79,0;;;;;997,7;;;;;;
421900;2014;01;20;11;-9,8;;;;;79,0;;;;;997,7;;;;;;
421900;2014;01;20;12;-9,9;;;;;80,0;;;;;997,6;;;;;;
421900;2014;01;20;13;-9,2;;;;;83,0;;;;;997,6;;;;;;
421900;2014;01;20;14;-9,8;;;;;85,0;;;;;997,6;;;;;;
421900;2014;01;20;15;-8,5;;;;;86,0;;;;;997,6;;;;;;
421900;2014;01;20;16;-8,9;;;;;83,0;;;;;997,8;;;;;;
421900;2014;01;20;17;-6,7;;;;;85,0;;;;;998,2;;;;;;
421900;2014;01;20;18;-6,7;;-6,0;;-10,8;85,0;;;;;998,8;;;;;;
421900;2014;01;20;19;-6,2;;;;;82,0;;;;;999,2;;;;;;
421900;2014;01;20;20;-6,2;;;;;79,0;;;;;999,6;;;;;;
421900;2014;01;20;21;-5,3;;;;;78,0;;;;;1000,3;;;;;;
421900;2014;01;20;22;-5,8;;;;;79,0;;;;;1000,4;;;;;;
421900;2014;01;20;23;-5,7;;;;;78,0;;;;;1000,7;;;;;;
421900;2014;01;21;0;-5,9;;;;;80,0;;;;;1000,6;;;;;;
421900;2014;01;21;1;-5,8;;;;;83,0;;;;;1000,6;;;;;;
421900;2014;01;21;2;-5,5;;;;;80,0;;;;;1000,8;;;;;;
421900;2014;01;21;3;-6,0;;;;;84,0;;;;;1000,7;;;;;;
421900;2014;01;21;4;-5,8;;;;;83,0;;;;;1000,4;;;;;;
421900;2014;01;21;5;-5,8;;;;;79,0;;;;;1000,3;;;;;;
421900;2014;01;21;6;-6,2;;-5,1;;-6,8;80,0;;;;;1000,2;;;;;;
421900;2014;01;21;7;-6,2;;;;;79,0;;;;;1000,3;;;;;;
421900;2014;01;21;8;-6,8;;;;;78,0;;;;;999,8;;;;;;
421900;2014;01;21;9;-7,7;;;;;77,0;;;;;999,6;;;;;;
421900;2014;01;21;10;-8,4;;;;;77,0;;;;;999,3;;;;;;
421900;2014;01;21;11;-8,2;;;;;76,0;;;;;999,0;;;;;;
421900;2014;01;21;12;-9,0;;;;;75,0;;;;;998,2;;;;;;
421900;2014;01;21;13;-9,6;;;;;72,0;;;;;998,0;;;;;;
421900;2014;01;21;14;-11,2;;;;;77,0;;;;;997,5;;;;;;
421900;2014;01;21;15;-10,2;;;;;76,0;;;;;996,8;;;;;;
421900;2014;01;21;16;-8,9;;;;;69,0;;;;;996,0;;;;;;
421900;2014;01;21;17;-9,6;;;;;66,0;;;;;995,7;;;;;;
421900;2014;01;21;18;-8,4;;-6,1;;-11,6;67,0;;;;;994,9;;;;;;
421900;2014;01;21;19;-8,8;;;;;54,0;;;;;994,8;;;;;;
421900;2014;01;21;20;-8,6;;;;;58,0;;;;;994,6;;;;;;
421900;2014;01;21;21;-9,1;;;;;57,0;;;;;994,3;;;;;;
421900;2014;01;21;22;-8,1;;;;;57,0;;;;;993,7;;;;;;
421900;2014;01;21;23;-7,5;;;;;55,0;;;;;992,9;;;;;;
421900;2014;01;22;0;-8,5;;;;;59,0;;;;;992,5;;;;;;
421900;2014;01;22;1;-7,4;;;;;58,0;;;;;991,7;;;;;;
421900;2014;01;22;2;-8,4;;;;;57,0;;;;;991,0;;;;;;
421900;2014;01;22;3;-2,6;;;;;59,0;;;;;990,6;;;;;;
421900;2014;01;22;4;-6,0;;;;;53,0;;;;;989,9;;;;;;
421900;2014;01;22;5;-4,2;;;;;61,0;;;;;989,5;;;;;;
421900;2014;01;22;6;-1,4;;-1,0;;-9,9;54,0;;;;;989,6;;;;;;
421900;2014;01;22;7;-1,5;;;;;53,0;;;;;989,3;;;;;;
421900;2014;01;22;8;-1,8;;;;;51,0;;;;;988,9;;;;;;
421900;2014;01;22;9;-1,1;;;;;50,0;;;;;988,5;;;;;;
421900;2014;01;22;10;-2,2;;;;;49,0;;;;;988,5;;;;;;
421900;2014;01;22;11;-0,2;0,1;;;;49,0;;;;;988,3;;;;;;
421900;2014;01;22;12;0,5;1,3;;;;43,0;;;;;988,1;;;;;;
421900;2014;01;22;13;1,2;1,6;;0,8;;43,0;;;;;988,0;;;;;;
421900;2014;01;22;14;1,3;1,7;;0,8;;45,0;;;;;987,9;;;;;;
