Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
425400;2014;01;01;0;-4,9;;;;;67,0;5,6;8,4;65;64;1001,7;;;;;;
425400;2014;01;01;1;-5,2;;;;;61,0;7,6;10,0;55;58;1001,2;;;;;;
425400;2014;01;01;2;-5,2;;;;;60,0;10,0;12,7;62;60;1000,6;;;;;;
425400;2014;01;01;3;-4,6;;;;;51,0;8,1;11,4;47;53;999,9;;;;;;
425400;2014;01;01;4;-4,1;;;;;48,0;8,2;11,9;64;62;999,2;;;;;;
425400;2014;01;01;5;-3,3;;;;;45,0;1,3;12,4;270;61;998,9;;;;;;
425400;2014;01;01;6;-3,2;;-2,3;;-5,9;44,0;1,0;4,7;79;94;998,3;;;;;;
425400;2014;01;01;7;-2,4;;;;;44,0;5,6;8,1;31;51;998,3;;;;;;
425400;2014;01;01;8;-1,9;;;;;47,0;1,2;6,9;107;100;997,9;;;;;;
425400;2014;01;01;9;-1,6;;;;;44,0;2,1;8,5;198;148;997,8;;;;;;
425400;2014;01;01;10;-2,0;;;;;47,0;2,4;7,3;62;110;997,7;;;;;;
425400;2014;01;01;11;-1,4;;;;;41,0;1,6;7,4;216;97;997,5;;;;;;
425400;2014;01;01;12;-0,8;0,0;;;;41,0;6,1;8,9;48;93;997,2;;;;;;
425400;2014;01;01;13;-0,8;;;;;44,0;6,0;7,7;55;52;997,1;;;;;;
425400;2014;01;01;14;-0,2;0,4;;;;42,0;6,9;9,1;68;61;996,8;;;;;;
425400;2014;01;01;15;-0,6;0,6;;;;42,0;6,0;10,4;49;60;996,6;;;;;;
425400;2014;01;01;16;0,9;1,1;;;;43,0;9,3;11,3;73;52;995,8;;;;;;
425400;2014;01;01;17;0,7;1,5;;;;40,0;9,2;11,7;78;76;995,7;;;;;;
425400;2014;01;01;18;1,0;1,7;1,7;0,3;-4,6;39,0;9,5;13,6;84;85;995,6;;;;;;
425400;2014;01;01;19;0,4;1,2;;;;43,0;9,6;13,0;72;69;995,5;;;;;;
425400;2014;01;01;20;0,9;1,7;;;;41,0;10,0;14,4;62;73;995,2;;;;;;
425400;2014;01;01;21;0,8;1,4;;;;43,0;11,1;15,6;77;73;994,9;;;;;;
425400;2014;01;01;22;1,0;1,9;;0,1;;42,0;10,2;14,6;58;67;994,9;;;;;;
425400;2014;01;01;23;1,1;1,7;;0,3;;41,0;10,7;15,2;87;78;994,6;;;;;;
425400;2014;01;02;0;1,2;1,9;;0,7;;40,0;10,7;16,1;73;81;994,6;;;;;;
425400;2014;01;02;1;0,9;1,8;;;;41,0;10,9;13,7;55;71;994,5;;;;;;
425400;2014;01;02;2;0,6;1,3;;;;42,0;9,6;14,0;81;69;994,0;;;;;;
425400;2014;01;02;3;1,5;2,3;;0,3;;36,0;8,2;13,4;55;71;993,6;;;;;;
425400;2014;01;02;4;1,1;2,1;;0,1;;37,0;8,2;12,5;71;66;993,1;;;;;;
425400;2014;01;02;5;0,6;1,4;;0,2;;39,0;6,1;11,3;69;62;993,0;;;;;;
425400;2014;01;02;6;0,4;0,9;2,4;;-0,7;40,0;9,3;12,1;66;62;993,0;;;;;;
425400;2014;01;02;7;0,0;0,9;;;;43,0;6,3;11,4;68;59;992,9;;;;;;
425400;2014;01;02;8;0,0;0,7;;;;41,0;7,6;10,1;58;58;992,9;;;;;;
425400;2014;01;02;9;-0,2;0,8;;;;44,0;4,2;8,9;59;57;992,9;;;;;;
425400;2014;01;02;10;-1,3;;;;;46,0;6,1;7,4;51;53;992,7;;;;;;
425400;2014;01;02;11;-0,3;0,2;;;;43,0;4,9;8,7;63;59;992,6;;;;;;
425400;2014;01;02;12;-0,4;1,0;;;;39,0;3,2;7,6;109;83;992,5;;;;;;
425400;2014;01;02;13;0,2;0,4;;;;40,0;5,4;9,6;95;69;992,2;;;;;;
425400;2014;01;02;14;-0,5;0,6;;;;41,0;2,1;7,7;266;123;992,3;;;;;;
425400;2014;01;02;15;-1,1;0,3;;;;42,0;0,4;4,8;145;172;992,5;;;;;;
425400;2014;01;02;16;-0,3;0,3;;;;40,0;4,7;7,1;75;65;992,2;;;;;;
425400;2014;01;02;17;-0,3;0,7;;;;39,0;1,5;7,3;159;84;992,3;;;;;;
425400;2014;01;02;18;-1,8;0,8;1,0;;-1,8;39,0;1,2;7,9;204;97;992,9;;;;;;
425400;2014;01;02;19;-0,6;0,1;;;;48,0;0,9;2,6;96;141;993,1;;;;;;
425400;2014;01;02;20;-0,2;0,1;;;;38,0;7,6;9,1;75;81;993,3;;;;;;
425400;2014;01;02;21;-0,3;0,4;;;;37,0;2,8;8,4;113;91;994,0;;;;;;
425400;2014;01;02;22;-2,2;0,0;;;;40,0;0,7;5,8;193;123;994,2;;;;;;
425400;2014;01;02;23;-2,5;;;;;41,0;1,0;4,3;114;135;994,6;;;;;;
425400;2014;01;03;0;-1,3;;;;;40,0;2,8;5,1;85;92;994,8;;;;;;
425400;2014;01;03;1;-2,5;;;;;40,0;4,6;6,7;59;99;995,2;;;;;;
425400;2014;01;03;2;-2,0;;;;;42,0;5,1;7,1;60;75;995,6;;;;;;
425400;2014;01;03;3;-3,3;;;;;44,0;6,6;8,1;61;58;995,6;;;;;;
425400;2014;01;03;4;-3,3;;;;;45,0;7,7;9,2;56;56;995,6;;;;;;
425400;2014;01;03;5;-3,7;;;;;45,0;7,3;9,4;54;57;995,9;;;;;;
425400;2014;01;03;6;-4,2;;0,4;;-4,3;45,0;5,1;8,8;59;59;996,3;;;;;;
425400;2014;01;03;7;-4,5;;;;;43,0;5,6;8,1;53;65;996,8;;;;;;
425400;2014;01;03;8;-4,3;;;;;43,0;5,2;8,0;62;59;997,3;;;;;;
425400;2014;01;03;9;-4,8;;;;;44,0;5,0;6,5;70;61;997,4;;;;;;
425400;2014;01;03;10;-4,1;;;;;45,0;5,5;9,1;85;66;997,6;;;;;;
