Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
427200;2014;01;01;0;-4,4;-4,0;;-4,8;;54,0;5,6;7,6;319;315;998,4;;;0,0;;;100
427200;2014;01;01;1;-3,9;-3,5;;-4,3;;51,0;4,7;8,4;319;317;997,9;;;0,0;;;100
427200;2014;01;01;2;-3,5;-3,1;;-3,7;;52,0;4,3;6,6;325;323;997,3;;;0,0;;;100
427200;2014;01;01;3;-2,4;-1,8;;-3,1;;47,0;4,4;7,2;312;310;996,5;;;0,0;;;90
427200;2014;01;01;4;-1,3;-0,1;;-2,3;;47,0;3,7;6,9;9;341;995,9;;;0,0;;;90
427200;2014;01;01;5;1,2;2,3;;-0,3;;42,0;8,7;12,6;32;23;995,3;;;0,0;;;90
427200;2014;01;01;6;2,9;3,3;3,3;2,3;-5,9;41,0;12,4;20,4;49;47;994,1;;;0,2;0,2;0,2;100
427200;2014;01;01;7;3,4;3,6;;3,2;;37,0;13,5;20,3;49;46;994,0;;;0,2;;;90
427200;2014;01;01;8;3,4;3,8;;3,2;;37,0;10,8;20,4;39;38;993,7;;;0,1;;;10
427200;2014;01;01;9;3,4;3,9;;3,1;;39,0;13,6;20,9;52;49;993,2;;;0,2;;;90
427200;2014;01;01;10;3,8;4,1;;3,5;;38,0;11,6;17,5;49;50;993,1;;;0,0;;;100
427200;2014;01;01;11;3,9;4,4;;3,5;;38,0;16,8;23,6;50;48;992,7;;;0,2;;;100
427200;2014;01;01;12;4,0;4,2;;3,8;;37,0;17,6;24,8;34;41;992,4;;;0,0;;;100
427200;2014;01;01;13;4,0;4,2;;3,8;;38,0;17,3;26,0;33;37;991,7;;;0,0;;;90
427200;2014;01;01;14;4,1;4,7;;3,8;;40,0;15,9;24,4;35;37;991,0;;;0,0;;;90
427200;2014;01;01;15;4,6;5,0;;4,4;;38,0;17,7;29,4;47;46;990,3;;;0,0;;;90
427200;2014;01;01;16;4,5;4,9;;4,1;;38,0;16,1;27,0;37;46;989,7;;;0,0;;;90
427200;2014;01;01;17;4,3;4,5;;4,1;;39,0;15,1;27,0;42;38;989,2;;;0,0;;;90
427200;2014;01;01;18;4,4;4,6;5,0;4,2;3,1;38,0;19,6;29,0;51;47;988,7;;;0,2;0,9;;90
427200;2014;01;01;19;4,0;4,3;;3,6;;38,0;23,6;32,2;48;48;989,2;;;0,3;;;100
427200;2014;01;01;20;3,6;3,8;;3,5;;37,0;23,9;35,2;48;47;989,4;;;0,0;;;100
427200;2014;01;01;21;3,4;3,7;;3,2;;37,0;24,4;35,2;50;48;988,9;;;0,4;;;100
427200;2014;01;01;22;3,0;3,3;;2,8;;36,0;24,2;36,4;47;48;988,6;;;0,0;;;100
427200;2014;01;01;23;2,8;2,9;;2,6;;37,0;23,4;35,2;48;48;987,7;;;0,0;;;100
427200;2014;01;02;0;2,8;3,1;;2,6;;38,0;21,1;35,3;44;47;986,7;;;0,0;;;90
427200;2014;01;02;1;3,1;3,3;;2,8;;36,0;26,4;36,9;50;49;986,7;;;0,5;;;100
427200;2014;01;02;2;2,5;3,0;;1,9;;37,0;24,9;35,7;48;49;987,4;;;0,0;;;90
427200;2014;01;02;3;1,7;2,0;;1,4;;37,0;25,7;39,0;50;42;987,5;;;0,2;;;100
427200;2014;01;02;4;1,3;1,6;;0,9;;38,0;24,8;36,6;49;50;987,4;;;0,4;;;100
427200;2014;01;02;5;1,1;1,4;;0,8;;38,0;23,6;38,0;48;49;988,0;;;0,2;;;100
427200;2014;01;02;6;1,4;1,7;4,3;1,0;0,8;35,0;23,4;35,0;51;49;988,1;;;0,0;2,0;2,9;90
427200;2014;01;02;7;1,5;1,7;;1,2;;36,0;21,0;32,4;51;52;988,4;;;0,0;;;90
427200;2014;01;02;8;1,2;1,5;;1,1;;37,0;20,5;30,2;51;49;988,4;;;0,0;;;100
427200;2014;01;02;9;1,2;1,6;;1,0;;39,0;18,3;29,5;49;48;988,2;;;0,0;;;100
427200;2014;01;02;10;1,2;1,3;;1,0;;37,0;19,0;28,4;46;48;988,2;;;0,2;;;90
427200;2014;01;02;11;1,2;1,4;;1,0;;36,0;17,3;25,6;42;47;988,8;;;0,0;;;
427200;2014;01;02;12;1,1;1,3;;0,7;;35,0;20,3;27,6;50;48;988,7;;;0,1;;;90
427200;2014;01;02;13;0,5;0,9;;0,2;;37,0;17,9;31,2;46;46;989,7;;;0,5;;;40
427200;2014;01;02;14;0,3;0,6;;0,1;;38,0;16,5;25,0;39;45;989,6;;;0,0;;;10
427200;2014;01;02;15;0,3;0,5;;0,0;;37,0;17,1;25,2;55;50;989,6;;;0,1;;;0
427200;2014;01;02;16;0,2;0,4;;0,1;;37,0;13,2;23,2;48;47;989,5;;;0,0;;;0
427200;2014;01;02;17;0,3;0,5;;0,1;;35,0;13,2;20,2;52;49;990,3;;;0,1;;;0
427200;2014;01;02;18;-0,1;0,2;1,7;-0,3;-0,3;35,0;15,0;21,7;39;43;990,5;;;0,1;1,2;;40
427200;2014;01;02;19;-0,2;0,1;;-0,4;;33,0;12,5;22,8;43;44;991,0;;;0,1;;;0
427200;2014;01;02;20;-0,2;0,2;;-0,4;;32,0;16,9;23,9;51;49;990,7;;;0,2;;;0
