Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
427300;2014;01;01;0;-4,1;;;;;58,0;1,6;3,1;318;337;998,8;;;;;;
427300;2014;01;01;1;-3,8;;;;;55,0;0,6;3,3;327;327;998,2;;;;;;
427300;2014;01;01;2;-3,3;;;;;54,0;0,4;2,1;313;331;997,6;;;;;;
427300;2014;01;01;3;-2,6;;;;;51,0;0,9;2,8;354;344;996,8;;;;;;
427300;2014;01;01;4;-1,2;;;;;53,0;2,7;3,9;23;349;996,1;;;;;;
427300;2014;01;01;5;0,8;2,3;;;;46,0;3,8;8,2;44;26;995,6;;;;;;
427300;2014;01;01;6;3,1;3,6;3,6;2,5;-6,0;42,0;8,3;13,0;44;38;994,5;;;;;;
427300;2014;01;01;7;3,6;3,9;;3,1;;39,0;8,9;13,3;39;40;994,5;;;;;;
427300;2014;01;01;8;3,5;3,9;;3,2;;40,0;7,2;12,4;40;40;994,0;;;;;;
427300;2014;01;01;9;3,6;3,9;;3,3;;40,0;5,8;14,4;44;42;994,0;;;;;;
427300;2014;01;01;10;4,0;4,3;;3,5;;40,0;7,7;12,0;40;42;993,6;;;;;;
427300;2014;01;01;11;4,3;4,6;;3,7;;38,0;9,4;14,8;42;40;993,2;;;;;;
427300;2014;01;01;12;4,0;4,6;;3,5;;40,0;10,1;16,2;39;40;992,9;;;;;;
427300;2014;01;01;13;3,9;4,3;;3,6;;42,0;9,6;18,9;39;40;992,2;;;;;;
427300;2014;01;01;14;4,3;4,8;;3,8;;42,0;10,2;17,4;43;41;991,7;;;;;;
427300;2014;01;01;15;4,9;5,4;;4,5;;39,0;12,0;19,5;45;43;991,0;;;;;;
427300;2014;01;01;16;4,8;5,3;;4,3;;39,0;10,7;19,9;42;43;990,2;;;;;;
427300;2014;01;01;17;4,5;4,9;;4,1;;41,0;11,4;18,2;40;40;989,5;;;;;;
427300;2014;01;01;18;4,6;4,8;5,4;4,3;3,1;39,0;12,2;18,5;43;43;990,1;;;;;;
427300;2014;01;01;19;4,3;4,7;;3,9;;39,0;14,4;20,7;44;44;990,0;;;;;;
427300;2014;01;01;20;3,9;4,1;;3,7;;38,0;13,5;23,4;44;44;990,2;;;;;;
427300;2014;01;01;21;3,6;3,9;;3,3;;38,0;15,3;24,5;43;44;990,1;;;;;;
427300;2014;01;01;22;3,2;3,4;;3,0;;38,0;15,6;28,0;43;44;989,6;;;;;;
427300;2014;01;01;23;3,0;3,2;;2,8;;39,0;15,1;24,1;44;44;989,0;;;;;;
427300;2014;01;02;0;3,1;3,4;;2,8;;39,0;15,1;25,6;42;44;988,7;;;;;;
427300;2014;01;02;1;3,3;3,6;;3,0;;38,0;15,8;24,8;45;44;988,7;;;;;;
427300;2014;01;02;2;2,6;3,2;;2,0;;39,0;14,8;24,2;44;44;988,7;;;;;;
427300;2014;01;02;3;1,9;2,2;;1,6;;39,0;14,7;24,3;43;42;989,3;;;;;;
427300;2014;01;02;4;1,6;1,9;;1,1;;39,0;15,6;25,0;44;45;988,9;;;;;;
427300;2014;01;02;5;1,5;1,8;;1,1;;38,0;15,9;26,4;43;44;989,2;;;;;;
427300;2014;01;02;6;1,7;2,0;4,7;1,4;1,1;37,0;13,5;25,8;50;47;989,4;;;;;;
427300;2014;01;02;7;1,7;2,0;;1,4;;38,0;13,4;22,7;43;50;988,4;;;;;;
427300;2014;01;02;8;1,5;1,8;;1,3;;39,0;11,8;21,4;48;45;989,5;;;;;;
427300;2014;01;02;9;1,4;1,9;;1,2;;40,0;11,2;22,5;45;44;989,1;;;;;;
427300;2014;01;02;10;1,4;1,6;;1,3;;39,0;11,0;19,5;46;45;989,5;;;;;;
427300;2014;01;02;11;1,4;1,7;;1,2;;38,0;10,1;17,6;41;45;989,6;;;;;;
427300;2014;01;02;12;1,3;1,6;;0,9;;37,0;11,8;19,1;43;44;989,9;;;;;;
427300;2014;01;02;13;0,8;1,1;;0,4;;39,0;11,1;19,2;42;44;990,5;;;;;;
427300;2014;01;02;14;0,3;0,4;;0,3;;40,0;10,8;16,1;42;42;990,5;;;;;;
427300;2014;01;02;15;0,6;0,9;;0,3;;38,0;9,2;15,4;40;46;990,2;;;;;;
427300;2014;01;02;16;0,6;0,8;;0,4;;37,0;9,2;16,7;46;45;990,3;;;;;;
427300;2014;01;02;17;0,5;1,0;;0,3;;37,0;8,1;14,8;45;44;990,8;;;;;;
427300;2014;01;02;18;0,1;0,4;1,0;;-0,2;38,0;8,5;13,8;40;40;991,2;;;;;;
427300;2014;01;02;19;0,0;0,3;;;;36,0;7,4;14,4;46;42;991,8;;;;;;
427300;2014;01;02;20;-0,2;0,4;;;;34,0;9,5;16,4;46;46;991,6;;;;;;
427300;2014;01;02;21;-0,3;;;;;34,0;8,0;15,0;45;44;991,7;;;;;;
427300;2014;01;02;22;-0,5;0,1;;;;34,0;8,2;14,8;43;47;991,8;;;;;;
427300;2014;01;02;23;-0,3;;;;;34,0;6,8;15,2;44;45;991,8;;;;;;
427300;2014;01;03;0;-0,4;;;;;34,0;5,1;11,3;49;47;992,5;;;;;;
427300;2014;01;03;1;-0,4;;;;;36,0;7,2;12,3;40;43;992,5;;;;;;
427300;2014;01;03;2;-0,6;;;;;34,0;7,4;12,6;55;53;992,7;;;;;;
427300;2014;01;03;3;-0,7;;;;;34,0;7,3;12,8;44;50;992,8;;;;;;
427300;2014;01;03;4;-0,8;;;;;36,0;7,4;14,1;41;50;993,1;;;;;;
427300;2014;01;03;5;-0,6;;;;;37,0;6,1;12,1;46;42;993,6;;;;;;
427300;2014;01;03;6;-1,1;;0,4;;-1,5;42,0;5,0;11,1;55;51;994,3;;;;;;
427300;2014;01;03;7;-1,2;;;;;41,0;4,8;7,9;46;47;994,6;;;;;;
427300;2014;01;03;8;-1,3;;;;;40,0;3,6;7,0;58;52;995,1;;;;;;
427300;2014;01;03;9;-1,7;;;;;44,0;2,8;4,8;53;46;995,4;;;;;;
427300;2014;01;03;10;-3,3;;;;;48,0;1,2;4,8;330;16;995,8;;;;;;
427300;2014;01;03;11;-4,6;;;;;48,0;0,5;3,1;334;324;996,1;;;;;;
427300;2014;01;03;12;-3,8;;;;;48,0;2,3;5,0;36;354;996,4;;;;;;
427300;2014;01;03;13;-3,9;;;;;49,0;1,6;3,9;323;12;996,7;;;;;;
427300;2014;01;03;14;-3,0;;;;;47,0;2,5;3,9;30;26;996,7;;;;;;
427300;2014;01;03;15;-2,5;;;;;47,0;1,0;3,3;328;324;997,0;;;;;;
427300;2014;01;03;16;-2,2;;;;;46,0;0,8;1,9;324;327;997,1;;;;;;
427300;2014;01;03;17;-3,3;;;;;48,0;1,7;2,5;314;314;997,2;;;;;;
427300;2014;01;03;18;-3,3;;-3,1;;-3,9;48,0;0,8;2,4;323;320;997,5;;;;;;
427300;2014;01;03;19;-4,6;;;;;49,0;0,8;3,9;319;345;997,8;;;;;;
427300;2014;01;03;20;-3,9;;;;;51,0;1,9;3,2;352;330;997,8;;;;;;
427300;2014;01;03;21;-4,5;;;;;51,0;1,4;3,0;324;327;997,8;;;;;;
427300;2014;01;03;22;-4,3;;;;;51,0;1,6;3,3;40;7;997,9;;;;;;
427300;2014;01;03;23;-5,3;;;;;53,0;1,5;3,2;305;349;997,9;;;;;;
427300;2014;01;04;0;-4,6;;;;;52,0;0,5;2,8;38;346;998,0;;;;;;
427300;2014;01;04;1;-4,8;;;;;55,0;1,0;2,2;2;358;997,6;;;;;;
427300;2014;01;04;2;-4,5;;;;;53,0;1,5;3,0;49;352;997,4;;;;;;
427300;2014;01;04;3;-5,0;;;;;58,0;1,3;3,6;352;12;996,6;;;;;;
427300;2014;01;04;4;-4,6;;;;;53,0;0,9;3,1;1;338;996,2;;;;;;
427300;2014;01;04;5;-4,9;;;;;59,0;1,1;3,7;324;354;995,6;;;;;;
427300;2014;01;04;6;-5,7;;-3,3;;-7,0;57,0;0,8;3,1;331;354;995,3;;;;;;
427300;2014;01;04;7;-6,3;;;;;56,0;1,2;2,5;327;337;995,0;;;;;;
427300;2014;01;04;8;-5,5;;;;;63,0;1,8;4,0;2;24;994,6;;;;;;
427300;2014;01;04;9;-5,2;;;;;59,0;2,0;2,6;308;334;994,0;;;;;;
427300;2014;01;04;10;-5,2;;;;;65,0;1,6;3,6;5;357;993,5;;;;;;
427300;2014;01;04;11;-4,6;;;;;65,0;0,5;3,3;28;351;992,6;;;;;;
427300;2014;01;04;12;-4,7;;;;;65,0;1,0;3,3;33;6;991,7;;;;;;
427300;2014;01;04;13;-5,5;;;;;68,0;2,7;3,8;40;32;991,5;;;;;;
427300;2014;01;04;14;-3,9;;;;;67,0;1,3;3,3;25;36;990,5;;;;;;
427300;2014;01;04;15;-3,1;;;;;60,0;0,6;3,1;346;351;989,6;;;;;;
427300;2014;01;04;16;-2,3;;;;;58,0;0,7;4,0;78;15;988,6;;;;;;
427300;2014;01;04;17;-2,4;;;;;54,0;1,4;4,8;322;340;987,4;;;;;;
427300;2014;01;04;18;-2,1;;-1,8;;-6,8;57,0;1,4;5,7;153;155;986,7;;;;;;
427300;2014;01;04;19;-1,6;;;;;63,0;0,6;2,8;214;150;986,4;;;;;;
427300;2014;01;04;20;1,0;1,9;;;;41,0;3,9;6,9;18;21;986,2;;;;;;
427300;2014;01;04;21;2,0;2,6;;1,5;;36,0;4,0;9,5;15;16;986,1;;;;;;
427300;2014;01;04;22;2,0;2,8;;1,2;;38,0;3,3;7,1;15;18;986,2;;;;;;
427300;2014;01;04;23;2,2;2,8;;1,8;;39,0;1,5;6,0;27;23;986,7;;;;;;
427300;2014;01;05;0;3,1;3,5;;2,1;;36,0;1,8;6,4;13;17;986,8;;;;;;
427300;2014;01;05;1;3,6;4,1;;3,0;;35,0;3,6;10,2;34;25;987,0;;;;;;
427300;2014;01;05;2;2,7;3,8;;1,4;;39,0;6,1;10,5;44;36;986,9;;;;;;
427300;2014;01;05;3;3,3;3,7;;2,8;;37,0;6,1;10,8;35;34;987,2;;;;;;
427300;2014;01;05;4;3,4;3,7;;3,1;;36,0;6,2;10,8;41;36;987,7;;;;;;
427300;2014;01;05;5;3,3;3,6;;2,8;;36,0;7,3;9,9;45;45;988,1;;;;;;
427300;2014;01;05;6;2,9;3,2;4,1;2,7;-2,1;37,0;7,7;11,8;36;37;988,7;;;;;;
427300;2014;01;05;7;3,0;3,3;;2,7;;37,0;8,3;12,6;42;39;989,6;;;;;;
427300;2014;01;05;8;2,9;3,4;;2,5;;37,0;5,5;11,4;35;42;990,0;;;;;;
427300;2014;01;05;9;2,7;3,1;;2,4;;38,0;5,0;8,9;48;41;990,7;;;;;;
427300;2014;01;05;10;2,4;3,1;;1,8;;40,0;3,6;8,2;56;54;991,2;;;;;;
427300;2014;01;05;11;1,8;2,4;;0,8;;42,0;1,6;6,9;78;58;991,7;;;;;;
427300;2014;01;05;12;1,3;1,7;;0,7;;44,0;3,8;5,4;39;36;992,0;;;;;;
427300;2014;01;05;13;1,9;2,3;;1,1;;42,0;4,4;6,2;43;54;992,5;;;;;;
427300;2014;01;05;14;1,6;2,2;;1,0;;43,0;3,0;6,3;48;48;992,9;;;;;;
427300;2014;01;05;15;1,3;2,0;;0,8;;47,0;0,5;3,7;279;65;993,2;;;;;;
427300;2014;01;05;16;0,9;1,5;;0,5;;51,0;1,1;2,4;334;345;993,2;;;;;;
427300;2014;01;05;17;1,1;1,8;;0,4;;49,0;2,3;3,9;48;24;993,4;;;;;;
427300;2014;01;05;18;1,2;1,9;3,4;0,3;0,3;52,0;1,1;3,3;132;87;994,0;;;;;;
427300;2014;01;05;19;0,3;0,8;;0,0;;61,0;0,8;1,6;300;324;994,6;;;;;;
427300;2014;01;05;20;0,1;0,4;;;;62,0;1,1;2,2;316;315;995,5;;;;;;
427300;2014;01;05;21;0,0;0,5;;;;72,0;0,1;1,8;348;344;995,8;;;;;;
427300;2014;01;05;22;0,0;0,8;;;;79,0;0,8;2,0;338;334;996,4;;;;;;
427300;2014;01;05;23;-0,5;;;;;86,0;0,0;2,3;0;259;997,0;;;;;;
427300;2014;01;06;0;-0,7;;;;;91,0;0,1;1,9;191;295;997,5;;;;;;
427300;2014;01;06;1;-1,1;;;;;93,0;0,2;1,0;311;263;998,0;;;;;;
427300;2014;01;06;2;-1,0;;;;;93,0;0,0;0,1;0;0;998,5;;;;;;
427300;2014;01;06;3;-0,9;;;;;95,0;0,7;3,3;67;341;998,7;;;;;;
427300;2014;01;06;4;-1,0;;;;;96,0;0,0;2,4;0;11;998,9;;;;;;
427300;2014;01;06;5;-1,2;;;;;96,0;0,3;1,4;329;314;999,5;;;;;;
427300;2014;01;06;6;-1,5;;0,8;;-1,7;97,0;0,9;1,3;292;307;1000,1;;;;;;
427300;2014;01;06;7;-1,7;;;;;97,0;0,1;0,8;283;324;1000,6;;;;;;
427300;2014;01;06;8;-1,7;;;;;97,0;0,5;1,5;254;352;1001,2;;;;;;
