Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
422800;2014;01;08;4;-0,4;;;;;62,0;4,6;6,7;108;108;973,0;;;;;;
422800;2014;01;08;5;-0,4;;;;;88,0;8,8;10,8;83;83;972,4;;;;;;
422800;2014;01;08;6;0,6;;;;;91,0;10,8;13,4;89;89;971,5;;;;;;
422800;2014;01;08;7;;;;;;80,0;12,4;16,0;95;95;971,0;;;;;;
422800;2014;01;08;8;1,2;;;;;78,0;12,9;16,0;89;89;971,0;;;;;;
422800;2014;01;08;9;1,5;;;;;73,0;15,4;18,5;110;110;971,4;;;;;;
422800;2014;01;08;10;1,7;;;;;70,0;13,4;16,0;101;101;971,6;;;;;;
422800;2014;01;08;11;1,3;;;;;68,0;12,9;16,0;99;99;971,9;;;;;;
422800;2014;01;08;12;1,3;;;;;67,0;14,9;18,5;96;96;971,6;;;;;;
422800;2014;01;08;13;1,3;;;;;66,0;14,9;17,5;101;101;971,9;;;;;;
422800;2014;01;08;14;1,5;;;;;63,0;13,4;16,5;107;107;971,9;;;;;;
422800;2014;01;08;15;1,5;;;;;63,0;10,3;12,9;111;111;972,2;;;;;;
422800;2014;01;08;16;2,2;;;;;60,0;10,8;13,4;120;120;971,4;;;;;;
422800;2014;01;08;17;2,2;;;;;58,0;10,3;13,9;121;121;971,3;;;;;;
422800;2014;01;08;18;2,0;;;;;58,0;8,8;10,3;103;103;971,5;;;;;;
422800;2014;01;08;20;2,2;;;;;56,0;4,1;5,1;143;143;971,5;;;;;;
422800;2014;01;08;23;1,5;;;;;58,0;12,4;14,9;77;77;970,1;;;;;;
422800;2014;01;09;1;2,1;;;;;52,0;14,4;17,0;98;98;968,9;;;;;;
422800;2014;01;09;2;0,4;;;;;67,0;9,3;20,1;167;167;969,0;;;;;;
422800;2014;01;09;3;-1,5;;;;;87,0;8,2;10,3;206;206;970,1;;;;;;
422800;2014;01;09;5;-2,5;;;;;89,0;7,2;13,9;180;180;970,9;;;;;;
422800;2014;01;09;7;-1,7;;;;;68,0;14,9;19,6;192;192;972,4;;;;;;
422800;2014;01;09;9;-2,1;;;;;69,0;14,9;19,0;193;193;974,3;;;;;;
422800;2014;01;09;10;-2,1;;;;;64,0;13,9;17,5;193;193;975,4;;;;;;
422800;2014;01;09;11;-2,4;;;;;68,0;9,3;12,4;188;188;976,0;;;;;;
422800;2014;01;09;12;-2,5;;;;;64,0;7,7;10,3;181;181;975,8;;;;;;
422800;2014;01;09;13;-3,1;;;;;72,0;6,2;9,8;186;186;975,9;;;;;;
422800;2014;01;09;14;-3,6;;;;;75,0;7,2;8,8;208;208;975,5;;;;;;
422800;2014;01;09;15;-3,6;;;;;80,0;6,7;7,7;233;233;975,3;;;;;;
422800;2014;01;09;16;-3,6;;;;;81,0;4,6;7,7;230;230;975,2;;;;;;
422800;2014;01;09;17;-3,3;;;;;70,0;6,7;8,8;194;194;975,5;;;;;;
422800;2014;01;09;18;-3,7;;;;;73,0;6,2;8,2;177;177;976,1;;;;;;
422800;2014;01;09;19;-3,1;;;;;69,0;6,7;9,8;184;184;977,3;;;;;;
422800;2014;01;09;20;-3,0;;;;;60,0;7,2;9,8;170;170;978,6;;;;;;
422800;2014;01;09;21;-3,0;;;;;55,0;6,2;7,7;148;148;979,7;;;;;;
422800;2014;01;09;22;-3,9;;;;;69,0;6,2;8,8;93;93;980,8;;;;;;
422800;2014;01;09;23;-5,0;;;;;75,0;7,2;8,2;81;81;981,6;;;;;;
422800;2014;01;10;0;-4,8;;;;;66,0;8,8;10,3;98;98;981,8;;;;;;
422800;2014;01;10;1;-5,2;;;;;59,0;8,2;9,8;89;89;982,0;;;;;;
422800;2014;01;10;2;-5,3;;;;;58,0;7,2;8,8;102;102;982,4;;;;;;
422800;2014;01;10;3;-4,8;;;;;54,0;5,7;6,7;118;118;982,8;;;;;;
422800;2014;01;10;4;-4,8;;;;;52,0;5,7;6,7;100;100;983,2;;;;;;
422800;2014;01;10;5;-5,6;;;;;57,0;6,7;8,2;90;90;983,6;;;;;;
422800;2014;01;10;6;-5,3;;;;;55,0;7,7;8,8;97;97;983,9;;;;;;
422800;2014;01;10;7;-6,0;;;;;58,0;7,7;8,8;98;98;984,1;;;;;;
422800;2014;01;10;8;-5,8;;;;;59,0;8,8;10,3;102;102;984,4;;;;;;
422800;2014;01;10;9;-5,7;;;;;56,0;8,2;9,3;103;103;985,0;;;;;;
422800;2014;01;10;10;-5,5;;;;;54,0;6,2;7,7;99;99;985,5;;;;;;
422800;2014;01;10;11;-5,8;;;;;59,0;7,7;9,3;90;90;985,8;;;;;;
422800;2014;01;10;12;-5,6;;;;;59,0;8,2;9,8;98;98;985,8;;;;;;
422800;2014;01;10;13;-6,2;;;;;61,0;;;;;986,1;;;;;;
422800;2014;01;10;14;-6,0;;;;;57,0;8,8;10,8;94;94;986,6;;;;;;
422800;2014;01;10;15;-6,5;;;;;52,0;9,3;10,8;98;98;986,9;;;;;;
422800;2014;01;10;16;-5,7;;;;;47,0;9,8;11,8;111;111;987,4;;;;;;
422800;2014;01;10;17;-5,9;;;;;48,0;9,3;11,3;102;102;988,2;;;;;;
422800;2014;01;10;18;-5,6;;;;;80,0;12,9;18,5;162;162;989,6;;;;;;
422800;2014;01;10;19;-6,4;;;;;87,0;11,8;13,9;149;149;990,7;;;;;;
422800;2014;01;10;20;-6,7;;;;;89,0;9,3;11,3;125;125;991,6;;;;;;
422800;2014;01;10;21;-7,2;;;;;89,0;9,8;11,8;131;131;992,2;;;;;;
422800;2014;01;10;22;-6,8;;;;;90,0;6,2;9,3;138;138;993,1;;;;;;
422800;2014;01;10;23;-7,6;;;;;82,0;7,2;8,8;95;95;993,3;;;;;;
422800;2014;01;11;0;-6,4;;;;;69,0;6,2;7,2;124;124;993,7;;;;;;
422800;2014;01;11;1;-7,1;;;;;67,0;6,2;7,7;98;98;993,8;;;;;;
422800;2014;01;11;2;-7,2;;;;;66,0;5,1;6,2;88;88;994,0;;;;;;
422800;2014;01;11;3;-6,5;;;;;61,0;4,6;5,7;96;96;994,1;;;;;;
422800;2014;01;11;4;-6,6;;;;;58,0;4,6;5,1;102;102;994,1;;;;;;
422800;2014;01;11;5;-6,4;;;;;56,0;2,6;3,6;84;84;994,3;;;;;;
422800;2014;01;11;6;-6,0;;;;;49,0;1,0;1,5;178;178;994,2;;;;;;
422800;2014;01;11;7;-6,1;;;;;60,0;1,0;1,5;149;149;994,2;;;;;;
422800;2014;01;11;8;-5,6;;;;;51,0;2,1;2,6;336;336;994,6;;;;;;
422800;2014;01;11;9;-6,7;;;;;70,0;3,6;4,6;68;68;995,3;;;;;;
422800;2014;01;11;10;-6,9;;;;;70,0;1,5;2,6;96;96;995,7;;;;;;
422800;2014;01;11;11;-7,2;;;;;66,0;0,5;1,0;82;82;995,8;;;;;;
422800;2014;01;11;12;-6,4;;;;;69,0;1,5;2,6;174;174;996,1;;;;;;
422800;2014;01;11;13;-6,4;;;;;72,0;3,1;4,1;163;163;996,4;;;;;;
422800;2014;01;11;14;-6,5;;;;;73,0;3,1;4,1;134;134;997,0;;;;;;
422800;2014;01;11;15;-6,5;;;;;74,0;3,1;4,1;145;145;997,3;;;;;;
422800;2014;01;11;16;-6,1;;;;;74,0;3,6;4,6;160;160;997,6;;;;;;
422800;2014;01;11;17;-6,0;;;;;73,0;3,1;4,1;167;167;997,9;;;;;;
422800;2014;01;11;18;-5,8;;;;;76,0;2,6;3,6;178;178;998,5;;;;;;
422800;2014;01;11;19;-7,0;;;;;77,0;2,6;3,1;102;102;999,0;;;;;;
422800;2014;01;11;20;-6,9;;;;;78,0;1,5;2,6;104;104;999,3;;;;;;
422800;2014;01;11;21;-6,8;;;;;79,0;2,6;3,6;159;159;999,6;;;;;;
422800;2014;01;11;22;-5,9;;;;;79,0;4,1;5,1;202;202;1000,0;;;;;;
422800;2014;01;11;23;-5,8;;;;;80,0;4,6;5,7;199;199;1000,4;;;;;;
422800;2014;01;12;0;-6,0;;;;;81,0;4,6;5,7;199;199;1000,5;;;;;;
422800;2014;01;12;1;-5,8;;;;;80,0;4,1;5,7;190;190;1001,1;;;;;;
422800;2014;01;12;2;-5,9;;;;;76,0;2,6;4,1;220;220;1001,5;;;;;;
422800;2014;01;12;3;-6,0;;;;;81,0;7,7;9,3;297;297;1002,0;;;;;;
422800;2014;01;12;4;-6,2;;;;;88,0;6,2;8,2;308;308;1002,7;;;;;;
422800;2014;01;12;5;-6,0;;;;;77,0;5,1;7,2;300;300;1003,5;;;;;;
422800;2014;01;12;6;-6,1;;;;;73,0;3,6;5,1;273;273;1004,4;;;;;;
422800;2014;01;12;7;-6,2;;;;;80,0;4,1;6,2;271;271;1005,2;;;;;;
422800;2014;01;12;8;-6,2;;;;;79,0;6,2;7,7;286;286;1005,9;;;;;;
422800;2014;01;12;9;-6,2;;;;;78,0;5,1;6,7;299;299;1006,7;;;;;;
422800;2014;01;12;10;-6,4;;;;;76,0;5,7;6,7;299;299;1007,3;;;;;;
422800;2014;01;12;11;-6,5;;;;;72,0;5,1;8,8;297;297;1007,9;;;;;;
422800;2014;01;12;12;-6,7;;;;;73,0;5,7;6,7;314;314;1008,7;;;;;;
422800;2014;01;12;13;-6,5;;;;;72,0;4,6;6,7;320;320;1009,0;;;;;;
422800;2014;01;12;14;-7,1;;;;;76,0;3,6;4,6;86;86;1009,4;;;;;;
422800;2014;01;12;15;-7,5;;;;;80,0;3,1;3,6;106;106;1009,4;;;;;;
422800;2014;01;12;16;-7,4;;;;;81,0;1,5;2,1;136;136;1009,6;;;;;;
422800;2014;01;12;17;-7,4;;;;;82,0;0,5;1,0;113;113;1009,6;;;;;;
422800;2014;01;12;18;-7,3;;;;;82,0;1,0;1,0;107;107;1010,0;;;;;;
422800;2014;01;12;19;-7,2;;;;;83,0;1,5;2,1;75;75;1010,2;;;;;;
422800;2014;01;12;20;-7,0;;;;;82,0;3,1;4,6;53;53;1010,6;;;;;;
422800;2014;01;12;21;-7,3;;;;;83,0;2,1;2,6;72;72;1010,6;;;;;;
422800;2014;01;12;22;;;;;;82,0;3,1;3,6;45;45;1010,8;;;;;;
422800;2014;01;12;23;-7,1;;;;;82,0;3,1;4,1;52;52;1010,7;;;;;;
422800;2014;01;13;0;-7,6;;;;;82,0;2,6;3,6;114;114;1010,4;;;;;;
422800;2014;01;13;1;-8,0;;;;;82,0;3,6;4,1;82;82;1010,4;;;;;;
422800;2014;01;13;2;-8,1;;;;;83,0;5,1;6,2;34;34;1010,2;;;;;;
422800;2014;01;13;3;-8,9;;;;;80,0;7,2;8,8;32;32;1010,1;;;;;;
422800;2014;01;13;4;-8,8;;;;;74,0;6,7;8,8;41;41;1009,8;;;;;;
422800;2014;01;13;5;-9,1;;;;;75,0;6,2;7,2;52;52;1009,2;;;;;;
422800;2014;01;13;6;-9,0;;;;;72,0;5,1;6,7;42;42;1008,9;;;;;;
422800;2014;01;13;7;-8,3;;;;;75,0;5,1;6,7;36;36;1008,7;;;;;;
422800;2014;01;13;8;-8,2;;;;;75,0;5,1;6,7;39;39;1008,4;;;;;;
422800;2014;01;13;9;-8,2;;;;;77,0;4,6;6,2;55;55;1008,2;;;;;;
422800;2014;01;13;10;-8,0;;;;;74,0;5,7;7,2;51;51;1008,0;;;;;;
