Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
437300;2014;01;01;0;-2,0;;;;;99,0;9,3;12,4;306;306;1007,4;;;;;;
437300;2014;01;01;1;-1,9;;;;;98,0;;;;;1007,6;;;;;;
437300;2014;01;01;2;-1,8;;;;;100,0;;;;;1007,6;;;;;;
437300;2014;01;01;3;-1,8;;;;;100,0;;;;;1007,0;;;;;;
437300;2014;01;01;4;-1,9;;;;;100,0;;;;;1007,0;;;;;;
437300;2014;01;01;5;-1,9;;;;;100,0;;;;;1007,2;;;;;;
437300;2014;01;01;6;-2,0;;;;;100,0;;;;;1007,5;;;;;;
437300;2014;01;01;7;-1,5;;;;;100,0;;;;;1008,0;;;;;;
437300;2014;01;01;8;-1,5;;;;;100,0;3,6;5,1;329;329;1008,4;;;;;;
437300;2014;01;01;9;-1,2;;;;;89,0;9,3;14,4;24;24;1008,9;;;;;;
437300;2014;01;01;10;-0,4;;;;;74,0;8,2;15,4;27;27;1009,3;;;;;;
437300;2014;01;01;11;-0,6;;;;;72,0;8,2;10,8;22;22;1009,7;;;;;;
437300;2014;01;01;12;-1,0;;;;;81,0;5,1;7,7;348;348;1010,1;;;;;;
437300;2014;01;01;13;;;;;;82,0;3,1;5,7;344;344;1010,4;;;;;;
437300;2014;01;01;14;-1,0;;;;;67,0;1,0;2,1;150;150;1009,9;;;;;;
437300;2014;01;01;15;-1,9;;;;;80,0;1,0;2,1;259;259;1009,7;;;;;;
437300;2014;01;01;16;-2,7;;;;;81,0;3,1;4,1;262;262;1009,4;;;;;;
437300;2014;01;01;17;-1,8;;;;;72,0;7,2;8,2;325;325;1008,5;;;;;;
437300;2014;01;01;18;-2,1;;;;;73,0;11,3;13,9;326;326;1008,1;;;;;;
437300;2014;01;01;19;-2,4;;;;;66,0;2,6;4,6;68;68;1009,3;;;;;;
437300;2014;01;01;20;-2,6;;;;;76,0;4,1;5,7;195;195;1009,3;;;;;;
437300;2014;01;01;21;-3,0;;;;;77,0;2,6;3,6;213;213;1009,4;;;;;;
437300;2014;01;01;22;-2,6;;;;;69,0;1,0;2,1;148;148;1009,2;;;;;;
437300;2014;01;01;23;-3,1;;;;;70,0;3,1;4,1;46;46;1008,8;;;;;;
437300;2014;01;02;0;-3,7;;;;;73,0;0,5;1,0;122;122;1008,3;;;;;;
437300;2014;01;02;1;-5,2;;;;;72,0;6,7;8,2;296;296;1007,8;;;;;;
437300;2014;01;02;2;-5,9;;;;;67,0;10,3;12,9;321;321;1006,8;;;;;;
437300;2014;01;02;3;-5,8;;;;;67,0;10,8;13,4;317;317;1006,0;;;;;;
437300;2014;01;02;4;-4,5;;;;;57,0;10,8;12,4;320;320;1005,5;;;;;;
437300;2014;01;02;5;-4,9;;;;;59,0;7,7;9,8;336;336;1005,0;;;;;;
437300;2014;01;02;6;-5,3;;;;;63,0;8,2;12,9;345;345;1004,7;;;;;;
437300;2014;01;02;7;-5,5;;;;;67,0;5,1;8,2;356;356;1005,4;;;;;;
437300;2014;01;02;8;-6,3;;;;;75,0;2,6;4,6;344;344;1005,4;;;;;;
437300;2014;01;02;9;-6,5;;;;;63,0;4,6;6,2;303;303;1005,4;;;;;;
437300;2014;01;02;10;-6,7;;;;;77,0;5,7;6,7;306;306;1005,3;;;;;;
437300;2014;01;02;11;-7,2;;;;;63,0;6,2;8,2;319;319;1005,2;;;;;;
437300;2014;01;02;12;-6,8;;;;;58,0;4,6;5,1;305;305;1004,8;;;;;;
437300;2014;01;02;13;-6,8;;;;;51,0;8,8;10,3;305;305;1004,3;;;;;;
437300;2014;01;02;14;-6,7;;;;;52,0;8,2;10,8;301;301;1003,8;;;;;;
437300;2014;01;02;15;-7,3;;;;;55,0;8,8;10,8;300;300;1003,1;;;;;;
437300;2014;01;02;16;-6,6;;;;;49,0;8,2;10,8;306;306;1002,6;;;;;;
437300;2014;01;02;17;;;;;;50,0;9,3;11,3;308;308;1002,4;;;;;;
437300;2014;01;02;18;-7,6;;;;;52,0;9,3;11,3;310;310;1002,4;;;;;;
437300;2014;01;02;19;-7,3;;;;;51,0;9,8;11,3;299;299;1002,2;;;;;;
437300;2014;01;02;20;-7,2;;;;;50,0;11,3;13,4;316;316;1001,8;;;;;;
437300;2014;01;02;21;-7,4;;;;;54,0;9,8;11,8;314;314;1001,4;;;;;;
437300;2014;01;02;22;-7,4;;;;;52,0;11,8;14,9;309;309;1000,2;;;;;;
437300;2014;01;02;23;-7,8;;;;;53,0;14,9;18,5;311;311;999,6;;;;;;
437300;2014;01;03;0;-7,4;;;;;54,0;14,4;18,5;312;312;998,8;;;;;;
437300;2014;01;03;1;-6,5;;;;;52,0;14,9;19,6;311;311;998,3;;;;;;
437300;2014;01;03;2;-6,5;;;;;55,0;9,3;13,9;319;319;998,7;;;;;;
