Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
433000;2014;01;01;0;-25,4;;;;;64,0;2,1;2,6;349;349;1022,6;;;;;;
433000;2014;01;01;1;-26,0;;;;;64,0;2,1;2,6;332;332;1022,9;;;;;;
433000;2014;01;01;2;-27,3;;;;;66,0;2,6;3,1;342;342;1022,5;;;;;;
433000;2014;01;01;3;-26,4;;;;;65,0;2,1;2,6;345;345;1022,3;;;;;;
433000;2014;01;01;4;-27,0;;;;;68,0;2,1;2,6;341;341;1021,9;;;;;;
433000;2014;01;01;5;-26,3;;;;;69,0;1,5;2,1;349;349;1021,5;;;;;;
433000;2014;01;01;6;-26,2;;;;;70,0;1,5;2,6;342;342;1021,4;;;;;;
433000;2014;01;01;7;-27,3;;;;;69,0;2,1;2,6;347;347;1021,3;;;;;;
433000;2014;01;01;8;-29,5;;;;;66,0;1,5;2,6;349;349;1021,1;;;;;;
433000;2014;01;01;9;-28,2;;;;;67,0;2,6;3,1;341;341;1021,1;;;;;;
433000;2014;01;01;10;-31,4;;;;;63,0;3,1;4,6;341;341;1021,1;;;;;;
433000;2014;01;01;11;-30,8;;;;;63,0;2,1;3,1;337;337;1020,8;;;;;;
433000;2014;01;01;12;-26,7;;;;;68,0;3,6;5,7;339;339;1020,9;;;;;;
433000;2014;01;01;13;-29,7;;;;;65,0;2,1;3,6;349;349;1020,5;;;;;;
433000;2014;01;01;14;-29,7;;;;;64,0;2,1;3,1;341;341;1020,6;;;;;;
433000;2014;01;01;15;-28,1;;;;;66,0;3,1;6,7;352;352;1020,3;;;;;;
433000;2014;01;01;16;-30,8;;;;;63,0;1,5;3,6;314;314;1020,3;;;;;;
433000;2014;01;01;17;-26,7;;;;;68,0;2,1;2,6;344;344;1020,7;;;;;;
433000;2014;01;01;18;-25,3;;;;;70,0;1,0;3,1;30;30;1020,6;;;;;;
433000;2014;01;01;19;-26,9;;;;;68,0;2,1;3,6;351;351;1021,0;;;;;;
433000;2014;01;01;20;-25,9;;;;;69,0;2,1;3,1;349;349;1021,5;;;;;;
433000;2014;01;01;21;-28,3;;;;;66,0;1,0;3,6;4;4;1021,7;;;;;;
433000;2014;01;01;22;-25,6;;;;;69,0;2,1;2,6;10;10;1022,0;;;;;;
433000;2014;01;01;23;-26,1;;;;;69,0;1,5;2,1;351;351;1021,9;;;;;;
433000;2014;01;02;0;-25,0;;;;;70,0;4,1;6,2;351;351;1021,7;;;;;;
433000;2014;01;02;1;-27,3;;;;;67,0;3,1;4,1;350;350;1021,7;;;;;;
433000;2014;01;02;2;-26,3;;;;;68,0;2,6;4,1;1;1;1021,7;;;;;;
433000;2014;01;02;3;-29,6;;;;;64,0;2,1;5,7;246;246;1021,2;;;;;;
433000;2014;01;02;4;-29,9;;;;;64,0;1,5;3,6;292;292;1021,0;;;;;;
433000;2014;01;02;5;-26,8;;;;;68,0;2,6;4,1;176;176;1020,5;;;;;;
433000;2014;01;02;6;-23,6;;;;;71,0;1,0;3,1;280;280;1020,1;;;;;;
433000;2014;01;02;7;-21,9;;;;;73,0;1,5;5,7;299;299;1020,2;;;;;;
433000;2014;01;02;8;-22,5;;;;;70,0;2,1;4,6;180;180;1020,3;;;;;;
433000;2014;01;02;9;-15,0;;;;;49,0;7,2;12,9;18;18;1020,6;;;;;;
433000;2014;01;02;10;-17,6;;;;;52,0;3,6;6,7;160;160;1020,5;;;;;;
433000;2014;01;02;11;-19,3;;;;;51,0;5,7;11,3;150;150;1020,5;;;;;;
433000;2014;01;02;12;-16,1;;;;;42,0;4,1;8,2;144;144;1020,1;;;;;;
433000;2014;01;02;13;-18,0;;;;;45,0;3,1;7,2;129;129;1020,0;;;;;;
433000;2014;01;02;14;-18,5;;;;;43,0;2,1;4,6;12;12;1019,9;;;;;;
433000;2014;01;02;15;-20,7;;;;;55,0;8,2;10,8;142;142;1019,5;;;;;;
433000;2014;01;02;16;-20,1;;;;;54,0;6,2;7,7;135;135;1019,1;;;;;;
433000;2014;01;02;17;-20,0;;;;;52,0;5,7;9,3;140;140;1019,0;;;;;;
433000;2014;01;02;18;-17,8;;;;;49,0;2,1;4,6;152;152;1018,9;;;;;;
433000;2014;01;02;19;-16,9;;;;;49,0;6,7;11,8;330;330;1018,7;;;;;;
433000;2014;01;02;20;-16,5;;;;;45,0;9,3;11,8;320;320;1018,8;;;;;;
433000;2014;01;02;21;-19,6;;;;;50,0;3,1;5,7;206;206;1019,0;;;;;;
433000;2014;01;02;22;-22,2;;;;;52,0;3,1;8,2;182;182;1018,8;;;;;;
433000;2014;01;02;23;-19,8;;;;;49,0;4,6;7,7;229;229;1018,1;;;;;;
433000;2014;01;03;0;-18,3;;;;;49,0;4,6;9,3;124;124;1017,7;;;;;;
