Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
436100;2014;01;02;6;-5,0;-4,6;-2,3;-5,7;-8,3;51,0;6,3;10,8;73;77;1006,2;;;;;;0
436100;2014;01;02;7;-6,0;-4,0;;-7,6;;55,0;1,5;9,4;39;51;1006,0;;;;;;0
436100;2014;01;02;8;-7,3;-6,6;;-8,5;;62,0;2,0;3,4;44;29;1005,9;;;;;;0
436100;2014;01;02;9;-7,6;-6,8;;-8,3;;62,0;1,9;5,3;215;231;1005,7;;;;;;0
436100;2014;01;02;10;-7,7;-7,1;;-8,7;;62,0;1,0;3,6;92;186;1005,7;;;;;;0
436100;2014;01;02;11;-7,8;-7,1;;-9,3;;63,0;0,7;4,0;253;212;1005,5;;;;;;10
436100;2014;01;02;12;-7,4;-6,8;;-9,0;;62,0;1,1;3,3;151;123;1004,8;;;;;;0
436100;2014;01;02;13;-7,4;-7,0;;-7,9;;59,0;0,6;2,7;229;199;1004,6;;;;;;0
436100;2014;01;02;14;-7,7;-6,8;;-8,8;;57,0;2,2;3,8;241;242;1004,1;;;;;;0
436100;2014;01;02;15;-7,8;-6,9;;-8,7;;56,0;1,6;3,5;269;262;1003,8;;;;;;0
436100;2014;01;02;16;-7,6;-6,7;;-8,7;;56,0;2,5;4,2;254;244;1003,2;;;;;;0
436100;2014;01;02;17;-7,8;-6,6;;-9,1;;49,0;3,1;4,0;234;233;1002,7;;;;;;0
436100;2014;01;02;18;-7,7;-6,9;-4,0;-9,2;-9,4;47,0;2,7;5,4;245;239;1002,4;;;;;;0
436100;2014;01;02;19;-8,0;-6,8;;-9,3;;49,0;2,7;6,4;282;250;1001,9;;;;;;0
436100;2014;01;02;20;-7,4;-6,5;;-8,6;;49,0;2,6;4,5;237;253;1001,2;;;;;;0
436100;2014;01;02;21;-5,8;-4,3;;-7,7;;40,0;2,7;5,1;243;249;1000,5;;;;;;90
436100;2014;01;02;22;-5,1;-4,7;;-5,5;;41,0;1,9;8,5;318;297;999,8;;;;;;90
436100;2014;01;02;23;-5,2;-4,1;;-6,4;;44,0;3,0;5,4;261;262;999,0;;;;;;40
436100;2014;01;03;0;-5,1;-4,3;;-5,9;;45,0;1,7;5,7;240;247;998,8;;;;;;25
436100;2014;01;03;1;-5,4;-4,7;;-6,2;;47,0;1,5;4,6;251;237;998,7;;;;;;25
436100;2014;01;03;2;-5,2;-4,7;;-5,7;;48,0;1,6;4,3;207;242;998,1;;;;;;90
436100;2014;01;03;3;-5,0;-4,1;;-6,1;;48,0;2,7;4,3;283;234;997,7;;;;;;90
436100;2014;01;03;4;-5,1;-4,6;;-5,7;;50,0;1,6;5,3;228;259;997,8;;;;;;90
436100;2014;01;03;5;-5,4;-4,8;;-5,9;;57,0;1,1;3,3;296;290;997,5;;;;;;100
436100;2014;01;03;6;-5,5;-5,1;-4,0;-6,1;-9,4;71,0;1,5;3,4;234;205;997,3;;;;;;100
436100;2014;01;03;7;-5,2;-4,9;;-5,5;;82,0;2,0;2,9;244;237;997,4;;;;;;90
436100;2014;01;03;8;-4,9;-4,3;;-5,3;;66,0;1,8;5,7;163;264;997,2;;;;;;90
436100;2014;01;03;9;-4,4;-3,9;;-4,7;;64,0;3,7;5,0;332;281;997,1;;;;;;75
436100;2014;01;03;10;-3,8;-3,3;;-4,5;;69,0;2,3;5,6;170;326;997,2;;;;;;75
436100;2014;01;03;11;-3,1;-2,5;;-3,6;;61,0;4,2;6,7;336;320;996,9;;;;;;100
436100;2014;01;03;12;-3,0;-2,3;;-3,5;;61,0;1,6;5,7;208;284;997,0;;;;;;100
436100;2014;01;03;13;-2,8;-2,4;;-3,3;;58,0;1,9;4,0;219;224;997,0;;;;;;100
436100;2014;01;03;14;-2,0;-1,2;;-2,9;;53,0;1,5;3,4;269;230;996,8;;;;;;100
436100;2014;01;03;15;-1,9;-1,6;;-2,3;;53,0;1,3;4,2;238;265;996,8;;;;;;90
436100;2014;01;03;16;-1,5;-0,6;;-2,5;;52,0;1,4;3,0;326;263;996,7;;;;;;75
436100;2014;01;03;17;-1,3;-0,8;;-1,7;;47,0;1,4;3,3;149;131;996,4;;;;;;90
436100;2014;01;03;18;-1,0;-0,6;-0,6;-1,7;-5,5;47,0;1,0;2,8;197;176;996,5;;;;;;90
436100;2014;01;03;19;-1,1;-0,4;;-1,9;;46,0;1,4;2,8;195;178;996,5;;;;;;75
436100;2014;01;03;20;-1,3;-0,3;;-2,7;;48,0;1,6;4,2;257;237;996,4;;;;;;90
436100;2014;01;03;21;-0,5;0,3;;-1,6;;45,0;3,4;4,7;244;236;996,2;;;;;;90
436100;2014;01;03;22;-1,1;-0,4;;-1,7;;49,0;2,1;4,7;208;242;996,2;;;;;;75
436100;2014;01;03;23;-0,8;0,4;;-1,8;;47,0;6,6;11,7;116;227;996,7;;;;;;90
436100;2014;01;04;0;0,6;1,6;;-0,6;;46,0;6,5;12,2;98;100;996,9;;;;;;75
436100;2014;01;04;1;0,7;1,2;;-0,1;;47,0;2,2;8,6;19;79;996,9;;;;;;75
436100;2014;01;04;2;-0,6;0,3;;-1,7;;53,0;1,8;4,0;241;248;997,3;;;;;;25
436100;2014;01;04;3;-0,1;0,5;;-0,8;;50,0;1,7;3,2;325;278;997,2;;;;;;10
436100;2014;01;04;4;-0,8;0,4;;-1,9;;53,0;1,0;4,6;58;12;997,4;;;;;;40
436100;2014;01;04;5;-0,1;0,6;;-0,6;;52,0;6,9;8,5;95;63;997,6;;;;;;100
436100;2014;01;04;6;-0,2;0,4;1,6;-0,7;-2,8;65,0;5,9;8,3;98;83;997,8;;;;;;90
436100;2014;01;04;7;-0,5;-0,1;;-1,6;;67,0;2,5;6,4;20;67;997,8;;;;;;25
436100;2014;01;04;8;-1,8;-1,1;;-2,6;;69,0;0,8;3,5;197;189;997,7;;;;;;0
436100;2014;01;04;9;-1,5;-0,8;;-2,1;;64,0;2,1;2,8;257;287;997,8;;;;;;10
436100;2014;01;04;10;-1,7;-1,3;;-2,6;;58,0;3,0;6,3;91;202;998,1;;;;;;75
436100;2014;01;04;11;-1,5;-0,6;;-2,3;;60,0;5,9;9,2;81;88;998,1;;;;;;90
436100;2014;01;04;12;-0,4;0,4;;-1,2;;45,0;6,8;10,9;79;80;998,1;;;;;;90
436100;2014;01;04;13;-0,2;0,4;;-0,9;;42,0;6,9;13,7;79;77;998,5;;;;;;60
436100;2014;01;04;14;-0,3;0,2;;-0,9;;41,0;7,5;12,1;79;77;998,3;;;;;;25
436100;2014;01;04;15;-0,2;0,6;;-0,7;;39,0;6,4;12,3;79;76;998,1;;;;;;50
436100;2014;01;04;16;-0,2;0,4;;-0,7;;38,0;5,5;10,0;77;76;998,0;;;;;;60
436100;2014;01;04;17;-0,4;0,3;;-1,2;;39,0;2,4;10,5;5;67;997,9;;;;;;90
436100;2014;01;04;18;-1,5;-0,6;0,6;-2,2;-2,7;48,0;1,6;4,1;330;324;997,8;;;;;;60
436100;2014;01;04;19;-1,4;-0,8;;-2,0;;49,0;2,1;4,6;274;273;997,7;;;;;;60
436100;2014;01;04;20;-1,9;-1,5;;-2,2;;54,0;1,2;4,2;287;284;998,1;;;;;;60
436100;2014;01;04;21;-1,5;1,7;;-2,3;;53,0;3,6;10,4;21;306;997,8;;;;;;90
436100;2014;01;04;22;1,2;2,2;;-0,2;;40,0;8,8;16,0;71;72;998,3;;;;;;90
436100;2014;01;04;23;0,7;1,2;;0,2;;43,0;7,5;13,6;66;69;998,4;;;;;;60
436100;2014;01;05;0;0,7;1,3;;0,1;;46,0;7,7;13,8;68;68;998,5;;;;;;40
436100;2014;01;05;1;0,7;1,2;;0,2;;47,0;6,4;12,1;64;67;998,4;;;;;;90
436100;2014;01;05;2;0,1;0,9;;-0,6;;50,0;9,1;14,2;78;76;998,4;;;;;;40
436100;2014;01;05;3;-0,5;-0,1;;-0,8;;52,0;7,2;14,1;71;75;998,2;;;;;;60
436100;2014;01;05;4;-0,6;-0,2;;-1,0;;48,0;6,4;12,9;70;75;998,2;;;;;;50
436100;2014;01;05;5;-0,8;-0,2;;-1,2;;44,0;7,2;12,5;82;76;998,1;;;;;;90
436100;2014;01;05;6;-0,7;-0,3;2,2;-1,1;-2,4;44,0;7,9;13,1;78;77;998,0;;;;;;10
436100;2014;01;05;7;-0,8;-0,3;;-1,3;;47,0;8,4;13,3;75;76;998,1;;;;;;0
436100;2014;01;05;8;-1,2;-0,8;;-1,9;;52,0;9,4;16,4;81;81;998,2;;;;;;10
436100;2014;01;05;9;-1,5;-0,9;;-1,8;;52,0;10,3;16,2;78;75;998,4;;;;;;10
436100;2014;01;05;10;-1,4;-1,0;;-1,8;;49,0;8,9;16,2;83;78;998,7;;;;;;40
436100;2014;01;05;11;-1,6;-1,2;;-2,1;;52,0;9,9;16,3;80;85;998,8;;;;;;10
436100;2014;01;05;12;-1,8;-1,4;;-2,1;;51,0;9,5;14,1;75;80;999,3;;;;;;0
436100;2014;01;05;13;-1,9;-1,4;;-2,6;;46,0;6,3;12,0;83;76;999,8;;;;;;90
436100;2014;01;05;14;-2,2;-1,6;;-2,5;;49,0;5,2;9,2;89;89;1000,0;;;;;;60
436100;2014;01;05;15;-2,6;-1,9;;-3,3;;52,0;6,4;8,9;96;93;1000,1;;;;;;0
436100;2014;01;05;16;-2,5;-1,6;;-3,0;;52,0;0,7;8,9;290;79;1000,3;;;;;;90
436100;2014;01;05;17;-2,1;-1,8;;-2,3;;49,0;1,9;4,4;1;1;1000,2;;;;;;90
436100;2014;01;05;18;-3,2;-2,1;-1,8;-3,6;-3,6;63,0;1,8;3,8;248;271;1000,1;;;;;;90
436100;2014;01;05;19;-2,9;-2,4;;-3,4;;62,0;1,6;3,5;233;253;1000,6;;;;;;90
436100;2014;01;05;20;-1,7;0,0;;-2,8;;58,0;6,2;14,0;69;359;1000,8;;;;;;40
436100;2014;01;05;21;-0,8;-0,2;;-1,5;;63,0;3,2;7,7;5;30;1000,8;;;;;;90
436100;2014;01;05;22;-1,4;-0,7;;-1,9;;62,0;1,5;7,7;319;341;1001,1;;;;;;90
436100;2014;01;05;23;-1,5;-0,9;;-1,9;;62,0;1,7;4,5;267;307;1001,1;;;;;;90
436100;2014;01;06;0;-1,1;-0,7;;-1,5;;61,0;2,6;4,2;258;271;1001,1;;;;;;90
436100;2014;01;06;1;-1,4;-0,6;;-2,3;;60,0;3,2;4,3;243;252;1001,3;;;;;;50
436100;2014;01;06;2;-1,4;-0,5;;-2,4;;57,0;2,6;4,4;237;246;1001,6;;;;;;40
436100;2014;01;06;3;-1,2;-0,4;;-2,1;;54,0;0,4;3,3;229;243;1001,4;;;;;;10
436100;2014;01;06;4;-1,4;-0,5;;-3,1;;54,0;0,7;2,3;252;231;1000,7;;;;;;0
436100;2014;01;06;5;-1,4;-0,3;;-2,7;;53,0;1,4;3,6;265;232;1000,0;;;;;;0
436100;2014;01;06;6;-1,0;-0,2;0,1;-2,2;-3,4;51,0;2,2;6,9;312;268;999,4;;;;;;0
436100;2014;01;06;7;-0,5;-0,2;;-1,0;;46,0;4,1;6,9;292;309;999,0;;;;;;0
436100;2014;01;06;8;-1,1;-0,3;;-2,9;;48,0;2,0;5,4;266;283;998,8;;;;;;0
436100;2014;01;06;9;-1,7;0,3;;-3,6;;50,0;0,8;3,1;180;164;998,8;;;;;;0
436100;2014;01;06;10;-3,4;-2,1;;-4,8;;56,0;1,3;4,4;40;254;999,0;;;;;;0
436100;2014;01;06;11;-2,2;-1,1;;-3,9;;55,0;7,7;16,4;76;80;999,3;;;;;;0
436100;2014;01;06;12;-2,6;-1,8;;-3,4;;56,0;1,2;7,8;88;76;999,4;;;;;;0
436100;2014;01;06;13;-3,8;-2,7;;-4,4;;60,0;0,7;3,1;47;175;999,6;;;;;;0
436100;2014;01;06;14;-4,2;-3,6;;-5,1;;59,0;0,6;2,4;355;120;999,3;;;;;;0
436100;2014;01;06;15;-4,4;-3,7;;-5,4;;55,0;1,8;3,4;214;235;998,8;;;;;;0
436100;2014;01;06;16;-4,4;-3,4;;-5,7;;51,0;2,1;3,3;247;246;998,6;;;;;;0
436100;2014;01;06;17;-4,4;-3,6;;-5,6;;51,0;3,3;4,6;235;239;998,3;;;;;;0
436100;2014;01;06;18;-3,7;-2,8;0,3;-5,0;-5,7;47,0;1,8;4,4;209;229;998,3;;;;;;0
436100;2014;01;06;19;-4,4;-2,8;;-5,2;;50,0;3,5;4,9;261;250;998,1;;;;;;0
436100;2014;01;06;20;-4,3;-3,1;;-5,9;;47,0;1,9;3,5;227;236;997,9;;;;;;0
436100;2014;01;06;21;-4,6;-3,4;;-7,3;;48,0;1,9;4,0;200;234;997,8;;;;;;0
436100;2014;01;06;22;-4,5;-3,2;;-7,1;;46,0;2,9;4,0;184;223;998,0;;;;;;0
436100;2014;01;06;23;-5,5;-4,4;;-7,3;;50,0;1,3;3,3;224;243;998,1;;;;;;0
436100;2014;01;07;0;-5,6;-4,7;;-7,8;;52,0;1,0;3,1;222;231;998,3;;;;;;0
436100;2014;01;07;1;-6,0;-4,7;;-7,3;;53,0;0,8;3,2;234;243;998,5;;;;;;0
436100;2014;01;07;2;-6,0;-5,6;;-7,1;;53,0;0,7;1,9;143;230;998,5;;;;;;0
436100;2014;01;07;3;-5,9;-4,8;;-7,9;;52,0;1,9;3,2;257;220;998,3;;;;;;0
436100;2014;01;07;4;-5,4;-4,6;;-6,6;;48,0;3,0;4,7;247;258;998,3;;;;;;0
436100;2014;01;07;5;-6,0;-5,3;;-6,9;;51,0;2,7;4,4;266;252;998,3;;;;;;0
436100;2014;01;07;6;-6,2;-4,9;-2,7;-7,4;-8,0;50,0;2,0;4,0;253;257;998,8;;;;;;0
436100;2014;01;07;7;-6,2;-5,3;;-7,7;;50,0;1,9;4,6;238;247;999,2;;;;;;0
436100;2014;01;07;8;-6,0;-5,2;;-7,2;;49,0;0,9;3,3;262;246;999,7;;;;;;0
436100;2014;01;07;9;-6,4;-4,6;;-9,2;;50,0;1,2;2,4;232;236;1000,1;;;;;;0
436100;2014;01;07;10;-6,3;-5,1;;-8,1;;49,0;1,1;3,6;237;256;1001,3;;;;;;0
436100;2014;01;07;11;-5,5;-4,4;;-7,1;;47,0;1,5;2,4;235;221;1002,3;;;;;;0
436100;2014;01;07;12;-5,6;-4,3;;-7,8;;47,0;0,9;3,1;277;220;1003,4;;;;;;0
436100;2014;01;07;13;-5,3;-4,4;;-6,6;;47,0;1,8;4,4;234;226;1004,5;;;;;;0
436100;2014;01;07;14;-5,5;-4,2;;-7,9;;48,0;1,3;2,8;234;243;1004,8;;;;;;0
436100;2014;01;07;15;-5,4;-4,3;;-7,9;;47,0;1,6;3,0;254;249;1005,7;;;;;;0
436100;2014;01;07;16;-4,7;-3,9;;-6,1;;44,0;1,3;3,1;232;194;1006,2;;;;;;0
436100;2014;01;07;17;-4,7;-4,2;;-5,6;;45,0;0,6;2,5;272;220;1008,2;;;;;;0
436100;2014;01;07;18;-4,8;-3,7;-3,7;-5,6;-9,6;44,0;1,7;3,0;130;121;1009,8;;;;;;40
436100;2014;01;07;19;-4,8;-4,0;;-5,4;;46,0;0,7;2,4;246;122;1010,7;;;;;;90
436100;2014;01;07;20;-4,9;-4,4;;-5,9;;53,0;0,6;4,0;227;122;1011,4;;;;;;0
436100;2014;01;07;21;-4,7;-3,9;;-5,5;;48,0;0,4;1,3;200;276;1011,8;;;;;;10
436100;2014;01;07;22;-4,0;-3,3;;-5,3;;53,0;1,1;2,2;115;158;1012,9;;;;;;0
436100;2014;01;07;23;-4,1;-3,4;;-4,7;;58,0;1,9;2,5;156;126;1013,7;;;;;;0
436100;2014;01;08;0;-4,3;-3,6;;-4,9;;58,0;0,5;2,4;240;136;1013,8;;;;;;50
436100;2014;01;08;1;-4,8;-4,1;;-5,9;;59,0;2,2;3,0;107;116;1014,2;;;;;;60
436100;2014;01;08;2;-3,2;0,3;;-4,6;;56,0;3,7;6,7;97;80;1014,3;;;;;;90
436100;2014;01;08;3;-2,9;0,7;;-3,9;;58,0;1,9;4,0;100;78;1014,3;;;;;;90
436100;2014;01;08;4;-1,4;-0,3;;-3,2;;62,0;3,0;6,1;89;87;1013,9;;;;;;90
436100;2014;01;08;5;-1,1;-0,2;;-1,6;;68,0;5,7;9,3;110;100;1013,3;;;;;;100
436100;2014;01;08;6;-0,9;-0,3;0,7;-1,3;-5,9;76,0;4,3;8,8;100;101;1012,6;;;;;;90
436100;2014;01;08;7;0,2;1,3;;-0,5;;68,0;6,4;9,7;80;94;1012,8;;;;;;90
436100;2014;01;08;8;1,0;1,5;;0,7;;63,0;9,3;15,0;75;74;1012,8;;;;;;90
436100;2014;01;08;9;0,8;1,2;;0,4;;58,0;12,4;19,2;77;87;1011,2;;;;;;90
436100;2014;01;08;10;0,4;0,8;;-0,1;;63,0;14,6;21,4;78;76;1010,6;;;;;;90
436100;2014;01;08;11;0,0;0,6;;-0,4;;69,0;14,8;21,0;75;76;1010,5;;;;;;90
436100;2014;01;08;12;-0,2;0,3;;-0,7;;71,0;16,7;24,6;70;72;1009,7;;;;;;90
436100;2014;01;08;13;-0,7;-0,4;;-1,0;;75,0;17,1;25,7;66;70;1009,0;;;;;;100
436100;2014;01;08;14;-1,1;-0,7;;-1,5;;78,0;18,9;26,2;67;66;1007,4;;;;;;90
436100;2014;01;08;15;-1,3;-0,9;;-1,8;;77,0;18,9;28,2;61;64;1006,4;;;;;;90
436100;2014;01;08;16;-1,5;-1,0;;-2,4;;74,0;19,8;31,0;65;64;1004,9;;;;;;90
436100;2014;01;08;17;-2,4;-2,1;;-2,7;;87,0;20,2;32,3;62;63;1003,5;;;;;;100
436100;2014;01;08;18;-2,6;-2,3;1,5;-2,9;-2,9;91,0;19,9;30,1;62;63;1001,8;;;;;;100
436100;2014;01;08;19;-2,3;-1,9;;-2,8;;92,0;21,5;31,5;64;63;1000,3;;;;;;100
436100;2014;01;08;20;-2,0;-1,5;;-2,3;;91,0;21,7;35,3;63;63;999,0;;;;;;100
436100;2014;01;08;21;-1,6;-1,2;;-1,9;;91,0;23,4;36,8;69;65;997,8;;;;;;100
436100;2014;01;08;22;-1,9;-1,6;;-2,1;;92,0;24,1;36,3;66;67;995,3;;;;;;100
436100;2014;01;08;23;-1,9;-1,4;;-2,1;;90,0;24,4;38,0;64;65;994,9;;;;;;100
436100;2014;01;09;0;-1,9;-1,5;;-2,2;;91,0;24,6;37,6;66;65;993,5;;;;;;100
436100;2014;01;09;1;-2,0;-1,4;;-2,3;;91,0;24,0;38,5;64;63;991,9;;;;;;100
436100;2014;01;09;2;-2,0;-1,6;;-2,3;;91,0;24,2;37,7;65;64;990,3;;;;;;100
436100;2014;01;09;3;-1,9;-1,4;;-2,1;;93,0;25,8;41,0;64;65;989,3;;;;;;100
436100;2014;01;09;4;-1,4;-0,9;;-1,7;;93,0;25,4;37,8;64;64;987,9;;;;;;100
436100;2014;01;09;5;-1,0;-0,6;;-1,4;;92,0;24,9;35,8;65;64;987,0;;;;;;100
436100;2014;01;09;6;-0,8;-0,4;-0,3;-1,1;-2,8;91,0;23,6;35,2;65;64;985,9;;;;;;100
436100;2014;01;09;7;-0,5;-0,1;;-0,8;;93,0;24,5;34,5;63;64;985,0;;;;;;100
436100;2014;01;09;8;-0,2;0,0;;-0,5;;94,0;20,5;34,2;66;65;984,6;;;;;;100
436100;2014;01;09;9;0,0;0,1;;-0,3;;97,0;23,1;35,6;60;64;983,5;;;;;;100
436100;2014;01;09;10;-0,1;0,0;;-0,2;;99,0;22,4;34,2;62;63;983,1;;;;;;100
436100;2014;01;09;11;-0,2;-0,1;;-0,3;;100,0;22,2;33,3;63;62;982,8;;;;;;100
436100;2014;01;09;12;-0,3;-0,1;;-0,4;;100,0;21,8;33,4;65;63;981,8;;;;;;100
436100;2014;01;09;13;-0,2;-0,1;;-0,3;;100,0;22,3;35,3;62;62;981,3;;;;;;100
436100;2014;01;09;14;0,0;0,2;;-0,1;;100,0;21,0;33,5;68;65;982,3;;;;;;100
436100;2014;01;09;15;0,2;0,3;;-0,1;;100,0;18,3;34,2;82;74;984,2;;;;;;100
436100;2014;01;09;16;-0,2;0,2;;-0,4;;100,0;12,8;27,9;99;100;985,8;;;;;;100
436100;2014;01;09;17;-0,2;-0,1;;-0,3;;100,0;9,2;18,4;88;91;986,0;;;;;;100
436100;2014;01;09;18;-0,2;-0,1;0,3;-0,3;-0,9;100,0;8,1;12,1;87;85;986,7;;;;;;100
436100;2014;01;09;19;-0,3;-0,3;;-0,4;;100,0;6,1;10,2;79;88;987,0;;;;;;100
436100;2014;01;09;20;-0,4;-0,3;;-0,4;;98,0;6,0;8,5;83;82;987,8;;;;;;100
436100;2014;01;09;21;-0,3;-0,3;;-0,4;;97,0;4,6;5,9;87;78;987,9;;;;;;100
436100;2014;01;09;22;-0,4;-0,3;;-0,6;;96,0;3,1;6,5;93;92;988,4;;;;;;100
436100;2014;01;09;23;-0,3;-0,2;;-0,4;;95,0;9,6;13,8;89;94;987,8;;;;;;100
436100;2014;01;10;0;-0,2;-0,1;;-0,4;;95,0;14,1;19,3;82;84;988,2;;;;;;100
436100;2014;01;10;1;-0,7;-0,3;;-1,1;;93,0;17,1;24,6;75;73;988,2;;;;;;100
436100;2014;01;10;2;-1,2;-1,1;;-1,3;;92,0;;;;80;987,9;;;;;;100
436100;2014;01;10;3;-1,2;-1,1;;-1,3;;90,0;;;106;88;986,7;;;;;;100
436100;2014;01;10;4;-1,0;-0,8;;-1,1;;89,0;;;72;81;987,1;;;;;;100
436100;2014;01;10;5;-0,7;-0,5;;-0,9;;89,0;;;69;64;986,7;;;;;;100
436100;2014;01;10;6;-0,6;-0,4;-0,1;-0,7;-1,4;89,0;;;70;69;986,4;;;;;;100
436100;2014;01;10;7;-0,8;-0,5;;-1,0;;90,0;;;68;66;986,6;;;;;;100
436100;2014;01;10;8;-0,9;-0,7;;-1,1;;90,0;;;81;70;986,9;;;;;;100
436100;2014;01;10;9;-0,9;-0,6;;-1,1;;88,0;;;76;83;987,5;;;;;;100
436100;2014;01;10;10;-0,8;-0,6;;-1,1;;88,0;;;82;79;987,5;;;;;;100
436100;2014;01;10;11;-0,9;-0,7;;-1,1;;89,0;;;82;77;987,3;;;;;;100
436100;2014;01;10;12;-1,0;-0,7;;-1,2;;90,0;;;73;72;987,9;;;;;;100
436100;2014;01;10;13;-1,1;-0,9;;-1,2;;90,0;;;74;77;987,7;;;;;;100
436100;2014;01;10;14;-1,0;-0,9;;-1,2;;89,0;;;70;68;987,7;;;;;;100
436100;2014;01;10;15;-1,1;-0,9;;-1,2;;91,0;;;67;68;987,7;;;;;;100
436100;2014;01;10;16;-1,0;-0,9;;-1,2;;90,0;;;67;69;987,2;;;;;;100
436100;2014;01;10;17;-0,9;-0,7;;-1,1;;90,0;;;68;69;987,0;;;;;;100
436100;2014;01;10;18;-0,9;-0,7;-0,5;-0,9;-1,2;91,0;;;66;71;986,5;;;;;;100
436100;2014;01;10;19;-0,9;-0,8;;-1,0;;92,0;;;65;68;986,3;;;;;;100
436100;2014;01;10;20;-0,8;-0,5;;-0,9;;92,0;;;57;59;985,5;;;;;;100
436100;2014;01;10;21;-0,7;-0,6;;-0,9;;91,0;;;59;57;985,1;;;;;;100
436100;2014;01;10;22;-0,8;-0,5;;-0,9;;89,0;;;62;61;985,0;;;;;;100
436100;2014;01;10;23;-0,6;-0,3;;-0,7;;86,0;;;61;69;984,4;;;;;;90
436100;2014;01;11;0;-0,9;-0,5;;-1,1;;88,0;;;85;78;984,7;;;;;;100
436100;2014;01;11;1;-1,8;-1,1;;-2,4;;91,0;;;;;987,2;;;;;;90
436100;2014;01;11;2;-2,6;-2,2;;-3,6;;81,0;;;;;990,4;;;;;;40
436100;2014;01;11;3;-3,3;-2,7;;-4,0;;68,0;;;120;121;991,6;;;;;;10
436100;2014;01;11;4;-3,2;-2,7;;-3,8;;62,0;3,6;11,0;93;119;992,9;;;;;;40
436100;2014;01;11;5;-3,8;-2,8;;-4,3;;68,0;3,7;7,7;98;102;994,1;;;;;;90
436100;2014;01;11;6;-3,7;-3,2;-0,3;-4,6;-4,6;67,0;3,8;5,6;105;97;994,9;;;;;;100
