Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
441600;2014;01;01;0;-39,7;;;;;;;;;;;;;;;;
441600;2014;01;01;3;-38,9;;;;;;;;;;;;;;;;
441600;2014;01;01;6;-38,0;;;;;;;;;;;;;;;;
441600;2014;01;01;9;-36,2;;;;;;;;;;;;;;;;
441600;2014;01;01;12;-33,8;;;;;;;;;;;;;;;;
441600;2014;01;01;15;-32,5;;;;;;;;;;;;;;;;
441600;2014;01;01;18;-30,6;;;;;;;;;;;;;;;;
441600;2014;01;01;21;-28,8;;;;;;;;;;;;;;;;
441600;2014;01;02;0;-30,1;;;;;;;;;;;;;;;;
441600;2014;01;02;3;-30,8;;;;;;;;;;;;;;;;
441600;2014;01;02;6;-36,9;;;;;;;;;;;;;;;;
441600;2014;01;02;9;-37,5;;;;;;;;;;;;;;;;
441600;2014;01;02;12;-40,6;;;;;;;;;;;;;;;;
441600;2014;01;02;15;-44,9;;;;;;;;;;;;;;;;
441600;2014;01;02;18;-45,9;;;;;;;;;;;;;;;;
441600;2014;01;02;21;-46,8;;;;;;;;;;;;;;;;
441600;2014;01;03;0;-47,2;;;;;;;;;;;;;;;;
441600;2014;01;03;3;-45,5;;;;;;;;;;;;;;;;
441600;2014;01;03;6;-45,8;;;;;;;;;;;;;;;;
441600;2014;01;03;9;-45,4;;;;;;;;;;;;;;;;
441600;2014;01;03;12;-40,6;;;;;;;;;;;;;;;;
441600;2014;01;03;15;-38,7;;;;;;;;;;;;;;;;
441600;2014;01;03;18;-35,5;;;;;;;;;;;;;;;;
441600;2014;01;03;21;-33,2;;;;;;;;;;;;;;;;
441600;2014;01;04;0;-32,6;;;;;;;;;;;;;;;;
441600;2014;01;04;3;-30,8;;;;;;;;;;;;;;;;
441600;2014;01;04;6;-31,8;;;;;;;;;;;;;;;;
441600;2014;01;04;9;-37,1;;;;;;;;;;;;;;;;
441600;2014;01;04;12;-37,9;;;;;;;;;;;;;;;;
441600;2014;01;04;15;-34,8;;;;;;;;;;;;;;;;
441600;2014;01;04;18;-37,5;;;;;;;;;;;;;;;;
441600;2014;01;04;21;-39,7;;;;;;;;;;;;;;;;
441600;2014;01;05;0;-39,3;;;;;;;;;;;;;;;;
441600;2014;01;05;3;-39,9;;;;;;;;;;;;;;;;
441600;2014;01;05;6;-39,6;;;;;;;;;;;;;;;;
441600;2014;01;05;9;-40,8;;;;;;;;;;;;;;;;
441600;2014;01;05;12;-41,3;;;;;;;;;;;;;;;;
441600;2014;01;05;15;-39,7;;;;;;;;;;;;;;;;
441600;2014;01;05;18;-35,1;;;;;;;;;;;;;;;;
441600;2014;01;05;21;-33,3;;;;;;;;;;;;;;;;
441600;2014;01;06;0;-33,0;;;;;;;;;;;;;;;;
441600;2014;01;06;3;-36,2;;;;;;;;;;;;;;;;
441600;2014;01;06;6;-42,4;;;;;;;;;;;;;;;;
441600;2014;01;06;9;-39,3;;;;;;;;;;;;;;;;
441600;2014;01;06;12;-31,3;;;;;;;;;;;;;;;;
441600;2014;01;06;15;-31,9;;;;;;;;;;;;;;;;
441600;2014;01;06;18;-40,1;;;;;;;;;;;;;;;;
441600;2014;01;06;21;-35,4;;;;;;;;;;;;;;;;
441600;2014;01;07;0;-31,3;;;;;;;;;;;;;;;;
441600;2014;01;07;3;-31,1;;;;;;;;;;;;;;;;
441600;2014;01;07;6;-30,5;;;;;;;;;;;;;;;;
441600;2014;01;07;9;-32,6;;;;;;;;;;;;;;;;
441600;2014;01;07;12;-32,1;;;;;;;;;;;;;;;;
441600;2014;01;07;15;-27,8;;;;;;;;;;;;;;;;
